name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room4_mix051,static,safe,normal,1,0.0007,1.19e-07,47.222024012058895,47.22,0.21,0.246,7.021,6.08,0.99,True,True,PASS
fold1_room4_mix052,walk,critical,normal,1,0.0034,1.19e-07,42.247521200422916,42.25,0.238,0.268,1.255,8.81,0.97,True,True,PASS
fold1_room4_mix053,static,caution,normal,1,0.003,1.19e-07,42.07579423853042,42.08,0.26,0.233,1.838,8.45,0.97,True,True,PASS
fold1_room4_mix054,walk,safe,normal,1,0.0012,1.19e-07,52.630304970459925,52.63,0.279,0.358,6.257,8.03,0.86,True,True,PASS
fold1_room4_mix055,static,critical,normal,1,0.003,1.19e-07,63.520380989194535,63.52,0.304,0.228,1.185,6.19,0.41,True,True,PASS
fold1_room4_mix056,walk,caution,normal,1,0.0037,1.19e-07,59.65206221257044,59.65,0.341,0.217,1.686,8.69,0.44,True,True,PASS
fold1_room4_mix057,static,safe,normal,1,0.0012,1.19e-07,41.77252233774167,41.77,0.261,0.293,5.9,7.31,0.97,True,True,PASS
fold1_room4_mix058,walk,critical,normal,1,0.003,1.19e-07,55.67343548267293,55.67,0.221,0.337,1.367,6.16,0.43,True,True,PASS
fold1_room4_mix059,static,caution,normal,1,0.0032,1.19e-07,59.84713496253733,59.85,0.275,0.302,1.96,7.23,0.32,True,True,PASS
fold1_room4_mix060,walk,safe,normal,1,0.0009,1.19e-07,63.31744293444718,63.32,0.226,0.104,11.927,6.72,0.23,True,True,PASS
fold1_room4_mix061,static,critical,normal,1,0.0032,1.19e-07,45.81507007423867,45.82,0.267,0.241,1.354,8.89,0.96,True,True,PASS
fold1_room4_mix062,walk,caution,normal,1,0.0015,1.19e-07,52.282132060154055,52.28,0.248,0.204,2.306,7.84,0.56,True,True,PASS
fold1_room4_mix063,static,safe,normal,1,0.0008,1.19e-07,46.22578138076704,46.23,0.286,0.292,6.209,7.18,0.95,True,True,PASS
fold1_room4_mix064,walk,critical,normal,1,0.0021,1.19e-07,56.71869326197571,56.72,0.293,0.285,1.372,8.05,0.39,True,True,PASS
fold1_room4_mix065,static,caution,normal,1,0.0022,1.19e-07,41.548132620179324,41.55,0.273,0.282,1.901,6.5,0.98,True,True,PASS
fold1_room4_mix066,walk,safe,normal,1,0.0004,1.19e-07,43.51214582999261,43.51,0.248,0.269,11.857,7.95,0.97,True,True,PASS
fold1_room4_mix067,static,critical,normal,1,0.0065,1.19e-07,43.219200816148785,43.22,0.301,0.325,0.826,6.69,0.98,True,True,PASS
fold1_room4_mix068,walk,caution,normal,1,0.0017,1.19e-07,43.850405554300885,43.85,0.218,0.323,2.807,8.58,0.97,True,True,PASS
fold1_room4_mix069,static,safe,normal,1,0.0005,1.19e-07,49.14352259038513,49.14,0.277,0.328,14.318,8.72,0.9,True,True,PASS
fold1_room4_mix070,walk,critical,normal,1,0.003,1.19e-07,40.370146045708964,40.37,0.299,0.24,0.943,8.68,0.97,True,True,PASS
fold1_room4_mix071,static,caution,normal,1,0.0024,1.19e-07,47.243243945945714,47.24,0.281,0.319,2.703,8.57,0.98,True,True,PASS
fold1_room4_mix072,walk,safe,normal,1,0.0006,1.19e-07,63.77611421661659,63.78,0.0,0.0,10.333,8.39,0.0,True,True,PASS
fold1_room4_mix073,static,critical,normal,1,0.0043,1.19e-07,53.15137891035323,53.15,0.31,0.35,1.192,8.85,0.54,True,True,PASS
fold1_room4_mix074,walk,caution,normal,1,0.0034,1.19e-07,61.655214770196196,61.66,0.279,0.289,1.59,7.61,0.64,True,True,PASS
fold1_room4_mix075,static,safe,normal,1,0.0006,1.19e-07,49.68423103542508,49.68,0.269,0.285,8.395,8.05,0.74,True,True,PASS
fold1_room4_mix076,walk,critical,normal,1,0.005,1.19e-07,46.413399743084156,46.41,0.264,0.363,0.965,8.06,0.98,True,True,PASS
fold1_room4_mix077,static,caution,normal,1,0.0025,1.19e-07,41.07932778637559,41.08,0.295,0.343,2.847,7.77,0.98,True,True,PASS
fold1_room4_mix078,walk,safe,normal,1,0.0009,1.19e-07,52.86675806470254,52.87,0.239,0.287,9.067,8.61,0.6,True,True,PASS
fold1_room4_mix079,static,critical,normal,1,0.0044,1.19e-07,58.11345154679008,58.11,0.302,0.352,1.0,6.99,0.41,True,True,PASS
fold1_room4_mix080,walk,caution,normal,1,0.0019,1.19e-07,49.6690288546024,49.67,0.273,0.344,1.77,6.51,0.77,True,True,PASS
fold1_room4_mix081,static,safe,normal,1,0.0012,1.19e-07,56.0871379914571,56.09,0.264,0.234,6.434,7.47,0.61,True,True,PASS
fold1_room4_mix082,walk,critical,normal,2,0.0308,1.78e-07,49.624749725360076,49.62,0.258,0.347,1.483,8.05,0.98,True,True,PASS
fold1_room4_mix083,static,caution,normal,2,0.0022,1.76e-07,47.707345409636396,47.71,0.265,0.206,1.607,7.51,0.98,True,True,PASS
fold1_room4_mix084,walk,safe,normal,2,0.0007,1.77e-07,60.86185139075489,60.86,0.325,0.296,11.867,6.25,0.37,True,True,PASS
fold1_room4_mix085,static,critical,normal,2,0.0036,1.78e-07,53.4762353260163,53.48,0.241,0.297,0.911,6.28,0.74,True,True,PASS
fold1_room4_mix086,walk,caution,normal,2,0.0231,1.77e-07,47.142132522902166,47.14,0.294,0.274,2.105,7.47,0.98,True,True,PASS
fold1_room4_mix087,static,safe,normal,2,0.007,1.76e-07,54.771563608833745,54.77,0.243,0.31,14.144,8.22,0.32,True,True,PASS
fold1_room4_mix088,walk,critical,normal,2,0.0086,1.76e-07,51.58187855936802,51.58,0.229,0.249,0.803,6.28,0.99,True,True,PASS
fold1_room4_mix089,static,caution,normal,2,0.004,1.77e-07,60.126550820137396,60.13,0.287,0.279,2.704,7.13,0.32,True,True,PASS
fold1_room4_mix090,walk,safe,normal,2,0.0006,1.77e-07,58.66947751504769,58.67,0.352,0.329,10.657,8.62,0.26,True,True,PASS
fold1_room4_mix091,static,critical,normal,2,0.0556,1.77e-07,42.47679367909607,42.48,0.237,0.347,1.245,8.09,0.97,True,True,PASS
fold1_room4_mix092,walk,caution,normal,2,0.0113,1.76e-07,52.76963268813131,52.77,0.401,0.269,1.798,7.08,0.87,True,True,PASS
fold1_room4_mix093,static,safe,normal,2,0.0089,1.78e-07,45.82568415940945,45.83,0.306,0.338,13.688,7.75,0.91,True,True,PASS
fold1_room4_mix094,walk,critical,normal,2,0.0061,1.77e-07,51.13879102977512,51.14,0.339,0.352,0.816,8.27,0.92,True,True,PASS
fold1_room4_mix095,static,caution,normal,2,0.0017,1.77e-07,43.50218094670758,43.5,0.307,0.409,2.889,8.92,0.96,True,True,PASS
fold1_room4_mix096,walk,safe,normal,2,0.0312,1.78e-07,60.57502741956206,60.58,0.299,0.293,13.054,6.09,0.41,True,True,PASS
fold1_room4_mix097,static,critical,normal,2,0.0146,1.76e-07,55.652521640634276,55.65,0.289,0.337,0.8,8.7,0.63,True,True,PASS
fold1_room4_mix098,walk,caution,normal,2,0.0036,1.76e-07,52.9394505234528,52.94,0.311,0.281,2.162,8.55,0.63,True,True,PASS
fold1_room4_mix099,static,safe,normal,2,0.0006,1.77e-07,53.56120006843639,53.56,0.39,0.228,8.286,6.55,0.48,True,True,PASS
fold1_room4_mix100,walk,critical,normal,2,0.006,1.78e-07,55.2564522474906,55.26,0.279,0.257,0.803,7.86,0.58,True,True,PASS
fold1_room4_mix101,static,caution,normal,2,0.0122,1.76e-07,55.554414214940316,55.55,0.249,0.355,2.739,8.71,0.67,True,True,PASS
fold1_room4_mix102,walk,safe,normal,2,0.0608,1.77e-07,57.5953112637025,57.6,0.442,0.268,6.135,7.1,0.39,True,True,PASS
fold1_room4_mix103,static,critical,normal,2,0.0022,1.75e-07,47.82823578441443,47.83,0.278,0.351,1.44,7.7,0.84,True,True,PASS
fold1_room4_mix104,walk,caution,normal,2,0.0017,1.77e-07,46.5880258920028,46.59,0.286,0.267,2.673,8.27,0.98,True,True,PASS
fold1_room4_mix105,static,safe,normal,2,0.0007,1.77e-07,45.91227519232873,45.91,0.218,0.412,12.557,7.66,0.99,True,True,PASS
fold1_room4_mix106,walk,critical,normal,2,0.1292,1.76e-07,59.58236744960409,59.58,0.274,0.302,0.793,8.02,0.47,True,True,PASS
fold1_room4_mix107,static,caution,normal,2,0.0264,1.76e-07,64.07297160078201,64.07,0.41,0.276,2.411,6.34,0.18,True,True,PASS
fold1_room4_mix108,walk,safe,normal,2,0.0014,1.76e-07,61.30619281254849,61.31,0.385,0.291,4.548,8.85,0.23,True,True,PASS
fold1_room4_mix109,static,critical,normal,2,0.0035,1.76e-07,50.476810418523414,50.48,0.422,0.38,0.75,8.51,0.47,True,True,PASS
fold1_room4_mix110,walk,caution,normal,2,0.0017,1.76e-07,62.92892476976493,62.93,0.332,0.264,2.804,6.67,0.19,True,True,PASS
fold1_room4_mix111,static,safe,normal,2,0.0333,1.76e-07,58.39847319614853,58.4,0.284,0.281,7.854,8.14,0.45,True,True,PASS
fold1_room4_mix112,walk,critical,normal,2,0.0039,1.74e-07,55.26546277566948,55.27,0.299,0.378,1.092,8.52,0.71,True,True,PASS
fold1_room4_mix113,static,caution,normal,2,0.0028,1.76e-07,50.58148708295051,50.58,0.277,0.355,1.848,6.25,0.74,True,True,PASS
fold1_room4_mix114,walk,safe,normal,2,0.0012,1.77e-07,60.80771123810566,60.81,0.319,0.286,5.89,8.0,0.32,True,True,PASS
fold1_room4_mix115,static,critical,normal,2,0.0039,1.78e-07,49.495243171583496,49.5,0.361,0.38,0.946,8.97,0.87,True,True,PASS
fold1_room4_mix116,walk,caution,normal,2,0.0186,1.77e-07,43.403521839629725,43.4,0.32,0.352,2.82,7.55,0.98,True,True,PASS
fold1_room4_mix117,static,safe,normal,2,0.0156,1.75e-07,46.75794957120805,46.76,0.28,0.32,6.993,6.14,0.98,True,True,PASS
fold1_room4_mix118,walk,critical,normal,2,0.0039,1.78e-07,59.50466030476497,59.5,0.25,0.308,0.801,8.89,0.36,True,True,PASS
fold1_room4_mix119,static,caution,normal,2,0.0025,1.77e-07,42.50748024911462,42.51,0.411,0.278,1.759,7.14,0.98,True,True,PASS
fold1_room4_mix120,walk,safe,normal,2,0.0022,1.78e-07,46.69764634643224,46.7,0.28,0.25,4.981,6.24,0.99,True,True,PASS
fold1_room4_mix121,static,critical,normal,2,0.163,1.80e-07,62.324135480206735,62.32,0.282,0.285,1.258,8.73,0.19,True,True,PASS
fold1_room4_mix122,walk,caution,normal,2,0.03,1.76e-07,62.98382601817583,62.98,0.331,0.288,2.461,8.45,0.35,True,True,PASS
fold1_room4_mix123,static,safe,normal,2,0.0021,1.77e-07,41.42241198887662,41.42,0.436,0.34,13.59,8.47,0.98,True,True,PASS
fold1_room4_mix124,walk,critical,normal,2,0.0048,1.77e-07,64.03294292978333,64.03,0.337,0.255,0.848,7.45,0.18,True,True,PASS
fold1_room4_mix125,static,caution,normal,2,0.0012,1.77e-07,56.84791472754304,56.85,0.462,0.305,2.878,6.6,0.28,True,True,PASS
fold1_room4_mix126,walk,safe,normal,2,0.0403,1.77e-07,60.17856564987315,60.18,0.344,0.277,11.193,6.44,0.18,True,True,PASS
fold1_room4_mix127,static,critical,normal,2,0.0916,1.75e-07,48.49564952153263,48.5,0.37,0.283,1.458,8.19,0.97,True,True,PASS
fold1_room4_mix128,walk,caution,normal,2,0.0015,1.75e-07,64.6170615511444,64.62,0.572,0.348,2.689,6.59,0.19,True,True,PASS
fold1_room4_mix129,static,safe,normal,2,0.0018,1.77e-07,54.69116649606943,54.69,0.262,0.25,5.149,7.21,0.73,True,True,PASS
fold1_room4_mix130,walk,critical,normal,2,0.002,1.78e-07,45.83414343927197,45.83,0.293,0.258,1.35,7.53,0.99,True,True,PASS
fold1_room4_mix131,static,caution,normal,2,0.059,1.78e-07,62.8339049894205,62.83,0.348,0.191,2.332,8.96,0.17,True,True,PASS
fold1_room4_mix132,walk,safe,normal,2,0.0081,1.75e-07,55.788633373850985,55.79,0.424,0.437,4.053,7.94,0.51,True,True,PASS
fold1_room4_mix133,static,critical,normal,2,0.0026,1.76e-07,63.88264487814024,63.88,0.497,0.446,1.126,8.82,0.15,True,True,PASS
fold1_room4_mix134,walk,caution,normal,2,0.0034,1.76e-07,45.17326026623593,45.17,0.286,0.3,2.381,6.66,0.98,True,True,PASS
fold1_room4_mix135,static,safe,normal,2,0.0005,1.77e-07,46.10547821951619,46.11,0.481,0.441,10.527,6.7,0.99,True,True,PASS
fold1_room4_mix136,walk,critical,normal,2,0.2126,1.84e-07,47.459766531305874,47.46,0.328,0.323,1.312,7.87,0.98,True,True,PASS
fold1_room4_mix137,static,caution,normal,2,0.0746,1.76e-07,48.95483355701284,48.95,0.271,0.347,2.287,6.84,0.81,True,True,PASS
fold1_room4_mix138,walk,safe,normal,2,0.0013,1.77e-07,49.17810009782014,49.18,0.279,0.274,8.948,7.5,0.92,True,True,PASS
fold1_room4_mix139,static,critical,normal,2,0.0031,1.76e-07,62.56828917825622,62.57,0.433,0.34,1.281,8.22,0.19,True,True,PASS
fold1_room4_mix140,walk,caution,normal,2,0.002,1.77e-07,53.465133211928844,53.47,0.263,0.399,1.825,7.93,0.53,True,True,PASS
fold1_room4_mix141,static,safe,normal,2,0.0308,1.77e-07,43.23115172621286,43.23,0.3,0.29,11.302,7.51,0.98,True,True,PASS
fold1_room4_mix142,walk,critical,normal,2,0.0041,1.76e-07,59.837640684454854,59.84,0.277,0.292,0.797,6.49,0.32,True,True,PASS
fold1_room4_mix143,static,caution,normal,2,0.0083,1.75e-07,57.11184939163617,57.11,0.311,0.328,1.7,6.45,0.33,True,True,PASS
fold1_room4_mix144,walk,safe,normal,2,0.0015,1.75e-07,54.073698870130414,54.07,0.449,0.381,5.023,8.87,0.4,True,True,PASS
fold1_room4_mix145,static,critical,normal,2,0.0054,1.78e-07,43.71304679895468,43.71,0.38,0.248,1.49,6.17,0.99,True,True,PASS
fold1_room4_mix146,walk,caution,normal,2,0.0208,1.77e-07,60.2782054104483,60.28,0.29,0.329,2.74,8.75,0.2,True,True,PASS
fold1_room4_mix147,static,safe,normal,2,0.011,1.77e-07,49.881091701870304,49.88,0.317,0.326,12.949,6.81,0.69,True,True,PASS
fold1_room4_mix148,walk,critical,normal,2,0.0042,1.77e-07,62.47847521162282,62.48,0.297,0.35,0.877,7.15,0.33,True,True,PASS
fold1_room4_mix149,static,caution,normal,2,0.0023,1.77e-07,48.91256101776603,48.91,0.335,0.271,1.799,6.72,0.85,True,True,PASS
fold1_room4_mix150,walk,safe,normal,2,0.0008,1.78e-07,58.724273685118916,58.72,0.273,0.29,10.026,7.83,0.44,True,True,PASS
fold1_room4_mix151,static,critical,normal,2,0.0103,1.77e-07,53.49759803619831,53.5,0.294,0.279,1.071,8.86,0.39,True,True,PASS
fold1_room4_mix152,walk,caution,normal,2,0.1458,1.76e-07,58.34378250462767,58.34,0.386,0.268,1.851,6.99,0.4,True,True,PASS
fold1_room4_mix153,static,safe,normal,2,0.0019,1.76e-07,40.910943547470836,40.91,0.334,0.183,9.641,8.61,0.97,True,True,PASS
fold1_room4_mix154,walk,critical,normal,2,0.0025,1.77e-07,47.80883808355563,47.81,0.373,0.257,1.195,6.4,0.91,True,True,PASS
fold1_room4_mix155,static,caution,normal,2,0.0028,1.77e-07,43.95623521493617,43.96,0.28,0.327,2.025,6.6,0.98,True,True,PASS
fold1_room4_mix156,walk,safe,normal,2,0.3472,1.97e-07,43.4065697853936,43.41,0.238,0.338,4.393,6.82,0.98,True,True,PASS
fold1_room4_mix157,static,critical,normal,2,0.0115,1.75e-07,64.97503185343805,64.98,0.292,0.262,0.754,7.07,0.42,True,True,PASS
fold1_room4_mix158,walk,caution,normal,2,0.0024,1.78e-07,42.352208548996764,42.35,0.287,0.385,1.78,8.03,0.97,True,True,PASS
fold1_room4_mix159,static,safe,normal,2,0.0006,1.77e-07,43.36393446815575,43.36,0.251,0.272,13.528,6.66,0.97,True,True,PASS
fold1_room4_mix160,walk,critical,normal,2,0.0059,1.78e-07,58.46811060615834,58.47,0.294,0.354,0.802,7.29,0.32,True,True,PASS
fold1_room4_mix161,static,caution,normal,2,0.0055,1.78e-07,43.899244334831714,43.9,0.325,0.246,1.556,6.03,0.98,True,True,PASS
fold1_room4_mix162,walk,safe,normal,2,0.0039,1.77e-07,55.387381496705125,55.39,0.302,0.331,8.963,7.16,0.27,True,True,PASS
fold1_room4_mix163,static,critical,normal,2,0.0063,1.76e-07,47.39943168880309,47.4,0.263,0.339,1.264,8.19,0.97,True,True,PASS
fold1_room4_mix164,walk,caution,normal,2,0.002,1.76e-07,54.213864309426654,54.21,0.34,0.284,2.437,7.42,0.55,True,True,PASS
fold1_room4_mix165,static,safe,normal,2,0.0009,1.77e-07,51.75453180639228,51.75,0.285,0.267,8.659,8.91,0.82,True,True,PASS
fold1_room4_mix166,walk,critical,normal,2,0.0775,1.75e-07,54.39807009649377,54.4,0.272,0.317,1.332,6.69,0.57,True,True,PASS
fold1_room4_mix167,static,caution,normal,2,0.0287,1.78e-07,40.11395975128887,40.11,0.347,0.286,2.098,7.93,0.98,True,True,PASS
fold1_room4_mix168,walk,safe,normal,2,0.0015,1.78e-07,58.9429528590246,58.94,0.541,0.229,12.295,8.28,0.37,True,True,PASS
fold1_room4_mix169,static,critical,normal,2,0.0032,1.75e-07,53.34937525456628,53.35,0.332,0.332,1.325,6.82,0.44,True,True,PASS
fold1_room4_mix170,walk,caution,normal,2,0.002,1.78e-07,52.2585507190596,52.26,0.317,0.328,2.712,7.5,0.51,True,True,PASS
fold1_room4_mix171,static,safe,normal,2,0.0213,1.78e-07,50.803569925719984,50.8,0.378,0.28,10.31,8.05,0.69,True,True,PASS
fold1_room4_mix172,walk,critical,normal,2,0.0473,1.76e-07,64.4530365843292,64.45,0.371,0.249,0.876,6.32,0.27,True,True,PASS
fold1_room4_mix173,static,caution,normal,2,0.0029,1.74e-07,57.577394623863846,57.58,0.424,0.266,2.679,6.91,0.29,True,True,PASS
fold1_room4_mix174,walk,safe,normal,2,0.0026,1.77e-07,60.40083390172805,60.4,0.282,0.312,10.848,6.18,0.37,True,True,PASS
fold1_room4_mix175,static,critical,normal,2,0.0043,1.77e-07,55.96468602954312,55.96,0.413,0.362,1.286,8.66,0.44,True,True,PASS
fold1_room4_mix176,walk,caution,normal,2,0.0131,1.78e-07,59.824877252770435,59.82,0.307,0.303,2.954,6.68,0.48,True,True,PASS
fold1_room4_mix177,static,safe,normal,2,0.0517,1.76e-07,63.267113407766836,63.27,0.37,0.288,12.759,6.32,0.0,True,True,PASS
fold1_room4_mix178,walk,critical,normal,2,0.0084,1.75e-07,56.98101003750253,56.98,0.213,0.263,0.623,8.52,0.37,True,True,PASS
fold1_room4_mix179,static,caution,normal,2,0.0025,1.75e-07,62.52993031869936,62.53,0.279,0.322,1.793,6.25,0.2,True,True,PASS
fold1_room4_mix180,walk,safe,normal,2,0.0008,1.77e-07,58.33466862710873,58.33,0.39,0.272,6.066,7.73,0.22,True,True,PASS
fold1_room4_mix181,static,critical,normal,2,0.005,1.77e-07,51.903156037026235,51.9,0.28,0.228,0.961,7.2,0.41,True,True,PASS
fold1_room4_mix182,walk,caution,normal,2,0.0131,1.76e-07,54.97863000901599,54.98,0.361,0.291,2.992,8.59,0.57,True,True,PASS
fold1_room4_mix183,static,safe,normal,2,0.0011,1.76e-07,48.4463421340829,48.45,0.292,0.279,13.849,6.3,0.98,True,True,PASS
fold1_room4_mix184,walk,critical,normal,2,0.0019,1.77e-07,58.71525568375208,58.72,0.255,0.272,1.484,6.08,0.22,True,True,PASS
fold1_room4_mix185,static,caution,normal,2,0.0037,1.77e-07,41.291248166877615,41.29,0.225,0.263,1.566,8.95,0.97,True,True,PASS
fold1_room4_mix186,walk,safe,normal,2,0.0272,1.77e-07,40.29216484192375,40.29,0.28,0.306,10.363,7.92,0.98,True,True,PASS
fold1_room4_mix187,static,critical,normal,2,0.0409,1.76e-07,59.29379379489765,59.29,0.313,0.366,1.155,8.64,0.29,True,True,PASS
fold1_room4_mix188,walk,caution,normal,2,0.0078,1.77e-07,49.33168001506057,49.33,0.297,0.212,2.383,8.32,0.98,True,True,PASS
