5.1|車: 7.6m 最接近予測0.7m 到達0.9s → ★至近警告(強)域  ／  車: 38.0m → 計測中
5.2|車: 6.7m 最接近予測0.6m 到達0.8s → ★至近警告(強)域  ／  車: 36.9m → 計測中
5.3|車: 5.9m 最接近予測0.6m 到達0.7s → ★至近警告(強)域  ／  車: 35.8m → 計測中
5.4|車: 5.1m 最接近予測0.6m 到達0.6s → ★至近警告(強)域  ／  車: 34.7m → 計測中
5.5|車: 4.3m 最接近予測0.6m 到達0.5s → ★至近警告(強)域  ／  車: 33.6m → 計測中
5.6|車: 3.5m 最接近予測0.5m 到達0.4s → ★至近警告(強)域  ／  車: 32.5m → 計測中
5.7|車: 2.7m 最接近予測0.4m 到達0.3s → ★至近警告(強)域  ／  車: 31.4m → 計測中
5.8|車: 1.9m 最接近予測0.4m 到達0.2s → ★至近警告(強)域  ／  車: 30.3m → 計測中
5.9|車: 1.3m 最接近予測0.3m 到達0.2s → ★至近警告(強)域  ／  車: 29.2m 最接近予測4.0m 到達2.6s → ・抑制(安全)
6.0|車: 1.0m 最接近予測0.4m 到達0.1s → ★至近警告(強)域  ／  車: 28.1m 最接近予測3.7m 到達2.5s → ・抑制(安全)
6.1|車: 1.3m 最接近予測1.1m 到達0.1s → ★至近警告(強)域  ／  車: 27.0m 最接近予測3.7m 到達2.4s → ・抑制(安全)
6.2|車: 1.9m 最接近予測1.9m 到達0.0s → ▲注意(中)域  ／  車: 25.9m 最接近予測3.7m 到達2.3s → ・抑制(安全)
6.3|車: 2.7m → 計測中  ／  車: 24.9m 最接近予測3.7m 到達2.2s → ・抑制(安全)
6.4|車: 3.5m → 計測中  ／  車: 23.8m 最接近予測3.7m 到達2.1s → ・抑制(安全)
6.5|車: 4.3m → 計測中  ／  車: 22.7m 最接近予測3.6m 到達2.0s → ・抑制(安全)
6.6|車: 5.1m → 計測中  ／  車: 21.6m 最接近予測3.5m 到達1.9s → ・抑制(安全)
6.7|車: 5.9m → 計測中  ／  車: 20.5m 最接近予測3.6m 到達1.8s → ・抑制(安全)
6.8|車: 6.7m → 計測中  ／  車: 19.4m 最接近予測3.6m 到達1.7s → ・抑制(安全)
6.9|車: 7.6m → 計測中  ／  車: 18.3m 最接近予測3.5m 到達1.6s → ・抑制(安全)
7.0|車: 8.4m → 計測中  ／  車: 17.3m 最接近予測3.5m 到達1.5s → ・抑制(安全)
7.1|車: 9.2m → 計測中  ／  車: 16.2m 最接近予測3.4m 到達1.4s → ・抑制(安全)
7.2|車: 10.1m → 計測中  ／  車: 15.1m 最接近予測3.4m 到達1.3s → ・抑制(安全)
7.3|車: 10.9m → 計測中  ／  車: 14.1m 最接近予測3.5m 到達1.2s → ・抑制(安全)
7.4|車: 11.7m → 計測中  ／  車: 13.0m 最接近予測3.4m 到達1.1s → ・抑制(安全)
7.5|車: 12.5m → 計測中  ／  車: 12.0m 最接近予測3.3m 到達1.1s → ・抑制(安全)
7.6|車: 13.4m → 計測中  ／  車: 11.0m 最接近予測3.2m 到達1.0s → ・抑制(安全)
7.7|車: 14.2m → 計測中  ／  車: 10.0m 最接近予測3.2m 到達0.9s → ・抑制(安全)
7.8|車: 15.0m → 計測中  ／  車: 9.0m 最接近予測3.1m 到達0.8s → ・抑制(安全)
7.9|車: 15.9m → 計測中  ／  車: 8.0m 最接近予測3.0m 到達0.7s → ・抑制(安全)
8.0|車: 16.7m → 計測中  ／  車: 7.2m 最接近予測3.0m 到達0.6s → ・抑制(安全)
8.1|車: 17.5m → 計測中  ／  車: 6.3m 最接近予測3.0m 到達0.5s → ・抑制(安全)
8.2|車: 18.4m → 計測中  ／  車: 5.6m 最接近予測3.1m 到達0.5s → ・抑制(安全)
8.3|車: 19.2m → 計測中  ／  車: 5.0m 最接近予測3.2m 到達0.4s → ・抑制(安全)
8.4|車: 20.0m → 計測中  ／  車: 4.6m 最接近予測3.5m 到達0.3s → ・抑制(安全)
8.5|車: 20.9m → 計測中  ／  車: 4.5m 最接近予測4.0m 到達0.2s → ・抑制(安全)
8.6|車: 21.7m → 計測中  ／  車: 4.6m 最接近予測4.5m 到達0.1s → ・抑制(安全)
8.7|車: 22.5m → 計測中  ／  車: 5.0m 最接近予測5.0m 到達0.0s → ・抑制(安全)
8.8|車: 23.4m → 計測中  ／  車: 5.6m → 計測中
8.9|車: 24.2m → 計測中  ／  車: 6.3m → 計測中
9.0|車: 25.0m → 計測中  ／  車: 7.2m → 計測中
9.1|車: 25.9m → 計測中  ／  車: 8.0m → 計測中
9.2|車: 26.7m → 計測中  ／  車: 9.0m → 計測中
9.3|車: 27.5m → 計測中  ／  車: 10.0m → 計測中
9.4|車: 28.4m → 計測中  ／  車: 11.0m → 計測中
9.5|車: 29.2m → 計測中  ／  車: 12.0m → 計測中
9.6|車: 30.0m → 計測中  ／  車: 13.0m → 計測中
9.7|車: 30.9m → 計測中  ／  車: 14.1m → 計測中
9.8|車: 31.7m → 計測中  ／  車: 15.1m → 計測中
9.9|車: 32.5m → 計測中  ／  車: 16.2m → 計測中
