4.8|車: 7.4m 最接近予測0.8m 到達3.2s → ▲注意(中)域  ／  車: 3.0m 最接近予測1.7m 到達0.4s → ▲注意(中)域
4.9|車: 7.2m 最接近予測1.2m 到達3.1s → ▲注意(中)域  ／  車: 2.7m 最接近予測1.8m 到達0.3s → ▲注意(中)域
5.0|車: 6.9m 最接近予測1.1m 到達3.0s → ▲注意(中)域  ／  車: 2.5m 最接近予測2.0m 到達0.3s → ▲注意(中)域  ／  車: 11.6m → 計測中
5.1|車: 6.7m 最接近予測0.7m 到達3.0s → ▲注意(中)域  ／  車: 2.5m 最接近予測2.3m 到達0.1s → ▲注意(中)域  ／  車: 11.0m → 計測中
5.2|車: 6.5m 最接近予測0.6m 到達2.9s → ▲注意(中)域  ／  車: 2.7m 最接近予測2.7m 到達0.0s → ▲注意(中)域  ／  車: 10.3m → 計測中
5.3|車: 6.3m 最接近予測0.9m 到達2.7s → ▲注意(中)域  ／  車: 3.0m → 計測中  ／  車: 9.7m → 計測中
5.4|車: 6.0m 最接近予測0.8m 到達2.7s → ▲注意(中)域  ／  車: 3.5m → 計測中  ／  車: 9.1m 最接近予測0.9m 到達1.4s → ★至近警告(強)域
5.5|車: 5.8m 最接近予測1.0m 到達2.5s → ▲注意(中)域  ／  車: 4.0m → 計測中  ／  車: 8.5m 最接近予測0.6m 到達1.3s → ★至近警告(強)域
5.6|車: 5.6m 最接近予測0.7m 到達2.5s → ★至近警告(強)域  ／  車: 4.5m → 計測中  ／  車: 7.8m 最接近予測0.9m 到達1.2s → ★至近警告(強)域
5.7|車: 5.4m 最接近予測1.1m 到達2.3s → ★至近警告(強)域  ／  車: 5.1m → 計測中  ／  車: 7.2m 最接近予測1.0m 到達1.1s → ★至近警告(強)域
5.8|車: 5.1m 最接近予測1.0m 到達2.2s → ★至近警告(強)域  ／  車: 5.7m → 計測中  ／  車: 6.6m 最接近予測0.7m 到達1.0s → ★至近警告(強)域
5.9|車: 4.9m 最接近予測0.6m 到達2.2s → ★至近警告(強)域  ／  車: 6.3m → 計測中  ／  車: 6.0m 最接近予測0.7m 到達1.0s → ★至近警告(強)域
6.0|車: 4.7m 最接近予測0.7m 到達2.1s → ★至近警告(強)域  ／  車: 6.9m → 計測中  ／  車: 5.4m 最接近予測0.7m 到達0.9s → ★至近警告(強)域
6.1|車: 4.5m 最接近予測0.8m 到達2.0s → ★至近警告(強)域  ／  車: 7.5m → 計測中  ／  車: 4.8m 最接近予測0.7m 到達0.8s → ★至近警告(強)域
6.2|車: 4.2m 最接近予測0.8m 到達1.8s → ★至近警告(強)域  ／  車: 8.2m → 計測中  ／  車: 4.2m 最接近予測0.7m 到達0.7s → ★至近警告(強)域
6.3|車: 4.0m 最接近予測0.9m 到達1.7s → ★至近警告(強)域  ／  車: 8.8m → 計測中  ／  車: 3.6m 最接近予測0.7m 到達0.6s → ★至近警告(強)域
6.4|車: 3.8m 最接近予測0.8m 到達1.6s → ★至近警告(強)域  ／  車: 9.4m → 計測中  ／  車: 3.0m 最接近予測0.6m 到達0.5s → ★至近警告(強)域
6.5|車: 3.6m 最接近予測0.8m 到達1.6s → ★至近警告(強)域  ／  車: 10.1m → 計測中  ／  車: 2.4m 最接近予測0.6m 到達0.4s → ★至近警告(強)域
6.6|車: 3.4m 最接近予測0.9m 到達1.5s → ★至近警告(強)域  ／  車: 10.7m → 計測中  ／  車: 1.9m 最接近予測0.5m 到達0.3s → ★至近警告(強)域
6.7|車: 3.2m 最接近予測0.8m 到達1.4s → ★至近警告(強)域  ／  車: 11.4m → 計測中  ／  車: 1.4m 最接近予測0.5m 到達0.2s → ★至近警告(強)域
6.8|車: 3.0m 最接近予測0.7m 到達1.3s → ★至近警告(強)域  ／  車: 12.0m → 計測中  ／  車: 1.2m 最接近予測0.6m 到達0.2s → ★至近警告(強)域
6.9|車: 2.7m 最接近予測0.7m 到達1.2s → ★至近警告(強)域  ／  車: 12.7m → 計測中  ／  車: 1.2m 最接近予測1.0m 到達0.1s → ★至近警告(強)域
7.0|車: 2.5m 最接近予測0.8m 到達1.1s → ★至近警告(強)域  ／  車: 13.3m → 計測中  ／  車: 1.5m 最接近予測1.5m 到達0.0s → ▲注意(中)域
7.1|車: 2.3m 最接近予測0.8m 到達1.0s → ★至近警告(強)域  ／  車: 14.0m → 計測中  ／  車: 1.9m → 計測中
7.2|車: 2.1m 最接近予測0.8m 到達0.9s → ★至近警告(強)域  ／  車: 14.7m → 計測中  ／  車: 2.5m → 計測中
7.3|車: 1.9m 最接近予測0.7m 到達0.8s → ★至近警告(強)域  ／  車: 3.0m → 計測中
7.4|車: 1.7m 最接近予測0.7m 到達0.7s → ★至近警告(強)域  ／  車: 3.6m → 計測中
7.5|車: 1.6m 最接近予測0.7m 到達0.6s → ★至近警告(強)域  ／  車: 4.2m → 計測中
7.6|車: 1.4m 最接近予測0.7m 到達0.6s → ★至近警告(強)域  ／  車: 4.7m → 計測中
7.7|車: 1.2m 最接近予測0.7m 到達0.5s → ★至近警告(強)域  ／  車: 5.3m → 計測中
7.8|車: 1.1m 最接近予測0.8m 到達0.4s → ★至近警告(強)域  ／  車: 5.9m → 計測中
7.9|車: 1.1m 最接近予測0.8m 到達0.3s → ★至近警告(強)域  ／  車: 6.5m → 計測中
8.0|車: 1.0m 最接近予測0.9m 到達0.2s → ★至近警告(強)域  ／  車: 7.1m → 計測中
8.1|車: 1.0m 最接近予測1.0m 到達0.1s → ★至近警告(強)域  ／  車: 7.7m → 計測中
8.2|車: 1.1m 最接近予測1.1m 到達0.0s → ★至近警告(強)域  ／  車: 8.3m → 計測中
8.3|車: 1.2m → 計測中  ／  車: 8.9m → 計測中
8.4|車: 1.3m → 計測中  ／  車: 9.5m → 計測中
8.5|車: 1.5m → 計測中  ／  車: 10.1m → 計測中
8.6|車: 1.6m → 計測中  ／  車: 10.7m → 計測中
8.7|車: 1.8m → 計測中  ／  車: 11.3m → 計測中
8.8|車: 2.0m → 計測中  ／  車: 11.9m → 計測中
8.9|車: 2.2m → 計測中
9.0|車: 2.4m → 計測中
9.1|車: 2.6m → 計測中
9.2|車: 2.8m → 計測中
9.3|車: 3.0m → 計測中
9.4|車: 3.2m → 計測中
9.5|車: 3.5m → 計測中
9.6|車: 3.7m → 計測中
9.7|車: 3.9m → 計測中
9.8|車: 4.1m → 計測中
9.9|車: 4.3m → 計測中
