clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room3_mix157,fold1,static,0,,,,,critical,L,normal,12419903355
fold1_room3_mix158,fold1,walk,0,,,,,caution,L,normal,12419903356
fold1_room3_mix159,fold1,static,0,,,,,safe,L,normal,12419903357
fold1_room3_mix160,fold1,walk,0,,,,,critical,R,normal,12419903358
fold1_room3_mix161,fold1,static,0,,,,,caution,R,normal,12419903359
fold1_room3_mix162,fold1,walk,0,,,,,safe,R,normal,12419903360
fold1_room3_mix163,fold1,static,0,,,,,critical,L,normal,12419903361
fold1_room3_mix164,fold1,walk,0,,,,,caution,L,normal,12419903362
fold1_room3_mix165,fold1,static,0,,,,,safe,L,normal,12419903363
fold1_room3_mix166,fold1,walk,0,,,,,critical,R,normal,12419903364
fold1_room3_mix167,fold1,static,0,,,,,caution,R,normal,12419903365
fold1_room3_mix168,fold1,walk,0,,,,,safe,R,normal,12419903366
fold1_room3_mix169,fold1,static,0,,,,,critical,L,normal,12419903367
fold1_room3_mix170,fold1,walk,0,,,,,caution,L,normal,12419903368
fold1_room3_mix171,fold1,static,0,,,,,safe,L,normal,12419903369
fold1_room3_mix172,fold1,walk,0,,,,,critical,R,normal,12419903370
fold1_room3_mix173,fold1,static,0,,,,,caution,R,normal,12419903371
fold1_room3_mix174,fold1,walk,0,,,,,safe,R,normal,12419903372
fold1_room3_mix175,fold1,static,0,,,,,critical,L,normal,12419903373
fold1_room3_mix176,fold1,walk,0,,,,,caution,L,normal,12419903374
fold1_room3_mix177,fold1,static,0,,,,,safe,L,normal,12419903375
fold1_room3_mix178,fold1,walk,0,,,,,critical,R,normal,12419903376
fold1_room3_mix179,fold1,static,0,,,,,caution,R,normal,12419903377
fold1_room3_mix180,fold1,walk,0,,,,,safe,R,normal,12419903378
fold1_room3_mix181,fold1,static,0,,,,,critical,L,normal,12419903379
fold1_room3_mix182,fold1,walk,0,,,,,caution,L,normal,12419903380
fold1_room3_mix183,fold1,static,0,,,,,safe,L,normal,12419903381
fold1_room3_mix184,fold1,walk,0,,,,,critical,R,normal,12419903382
fold1_room3_mix185,fold1,static,0,,,,,caution,R,normal,12419903383
fold1_room3_mix186,fold1,walk,0,,,,,safe,R,normal,12419903384
fold1_room3_mix187,fold1,static,0,,,,,critical,L,normal,12419903385
fold1_room3_mix188,fold1,walk,0,,,,,caution,L,normal,12419903386
fold1_room3_mix189,fold1,static,0,,,,,safe,L,normal,12419903387
fold1_room3_mix190,fold1,walk,0,,,,,critical,R,normal,12419903388
fold1_room3_mix191,fold1,static,0,,,,,caution,R,normal,12419903389
fold1_room3_mix192,fold1,walk,0,,,,,safe,R,normal,12419903390
fold1_room3_mix193,fold1,static,0,,,,,critical,L,normal,12419903391
fold1_room3_mix194,fold1,walk,0,,,,,caution,L,normal,12419903392
fold1_room3_mix195,fold1,static,0,,,,,safe,L,normal,12419903393
fold1_room3_mix196,fold1,walk,0,,,,,critical,R,normal,12419903394
fold1_room3_mix197,fold1,static,0,,,,,caution,R,normal,12419903395
fold1_room3_mix198,fold1,walk,0,,,,,safe,R,normal,12419903396
fold1_room3_mix199,fold1,static,0,,,,,critical,L,normal,12419903397
fold1_room3_mix200,fold1,walk,0,,,,,caution,L,normal,12419903398
fold1_room3_mix201,fold1,static,0,,,,,safe,L,normal,12419903399
fold1_room3_mix202,fold1,walk,0,,,,,critical,R,normal,12419903400
fold1_room3_mix203,fold1,static,0,,,,,caution,R,normal,12419903401
fold1_room3_mix204,fold1,walk,0,,,,,safe,R,normal,12419903402
fold1_room3_mix205,fold1,static,0,,,,,critical,L,normal,12419903403
fold1_room3_mix206,fold1,walk,0,,,,,caution,L,normal,12419903404
fold1_room3_mix207,fold1,static,0,,,,,safe,L,normal,12419903405
fold1_room3_mix208,fold1,walk,0,,,,,critical,R,normal,12419903406
fold1_room3_mix209,fold1,static,0,,,,,caution,R,normal,12419903407
fold1_room3_mix210,fold1,walk,0,,,,,safe,R,normal,12419903408
fold1_room3_mix211,fold1,static,0,,,,,critical,L,normal,12419903409
fold1_room3_mix212,fold1,walk,0,,,,,caution,L,normal,12419903410
fold1_room3_mix213,fold1,static,0,,,,,safe,L,normal,12419903411
fold1_room3_mix214,fold1,walk,0,,,,,critical,R,normal,12419903412
fold1_room3_mix215,fold1,static,0,,,,,caution,R,normal,12419903413
fold1_room3_mix216,fold1,walk,0,,,,,safe,R,normal,12419903414
fold1_room3_mix217,fold1,static,0,,,,,critical,L,normal,12419903415
fold1_room3_mix218,fold1,walk,0,,,,,caution,L,normal,12419903416
fold1_room3_mix219,fold1,static,0,,,,,safe,L,normal,12419903417
fold1_room3_mix220,fold1,walk,0,,,,,critical,R,normal,12419903418
fold1_room3_mix221,fold1,static,0,,,,,caution,R,normal,12419903419
fold1_room3_mix222,fold1,walk,0,,,,,safe,R,normal,12419903420
fold1_room3_mix223,fold1,static,0,,,,,critical,L,normal,12419903421
fold1_room3_mix224,fold1,walk,0,,,,,caution,L,normal,12419903422
fold1_room3_mix225,fold1,static,0,,,,,safe,L,normal,12419903423
fold1_room3_mix226,fold1,walk,0,,,,,critical,R,normal,12419903424
fold1_room3_mix227,fold1,static,0,,,,,caution,R,normal,12419903425
fold1_room3_mix228,fold1,walk,0,,,,,safe,R,normal,12419903426
fold1_room3_mix229,fold1,static,0,,,,,critical,L,normal,12419903427
fold1_room3_mix230,fold1,walk,0,,,,,caution,L,normal,12419903428
fold1_room3_mix231,fold1,static,0,,,,,safe,L,normal,12419903429
fold1_room3_mix232,fold1,walk,0,,,,,critical,R,normal,12419903430
fold1_room3_mix233,fold1,static,0,,,,,caution,R,normal,12419903431
fold1_room3_mix234,fold1,walk,0,,,,,safe,R,normal,12419903432
fold1_room3_mix235,fold1,static,0,,,,,critical,L,normal,12419903433
fold1_room3_mix236,fold1,walk,0,,,,,caution,L,normal,12419903434
fold1_room3_mix237,fold1,static,0,,,,,safe,L,normal,12419903435
fold1_room3_mix238,fold1,walk,0,,,,,critical,R,normal,12419903436
fold1_room3_mix239,fold1,static,0,,,,,caution,R,normal,12419903437
fold1_room3_mix240,fold1,walk,0,,,,,safe,R,normal,12419903438
fold1_room3_mix241,fold1,static,0,,,,,critical,L,normal,12419903439
fold1_room3_mix242,fold1,walk,0,,,,,caution,L,normal,12419903440
fold1_room3_mix243,fold1,static,0,,,,,safe,L,normal,12419903441
fold1_room3_mix244,fold1,walk,0,,,,,critical,R,normal,12419903442
fold1_room3_mix245,fold1,static,0,,,,,caution,R,normal,12419903443
fold1_room3_mix246,fold1,walk,0,,,,,safe,R,normal,12419903444
fold1_room3_mix247,fold1,static,0,,,,,critical,L,normal,12419903445
fold1_room3_mix248,fold1,walk,0,,,,,caution,L,normal,12419903446
fold1_room3_mix249,fold1,static,0,,,,,safe,L,normal,12419903447
fold1_room3_mix250,fold1,walk,0,,,,,critical,R,normal,12419903448
fold1_room3_mix251,fold1,static,0,,,,,caution,R,normal,12419903449
fold1_room3_mix252,fold1,walk,0,,,,,safe,R,normal,12419903450
fold1_room3_mix253,fold1,static,0,,,,,critical,L,normal,12419903451
fold1_room3_mix254,fold1,walk,0,,,,,caution,L,normal,12419903452
fold1_room3_mix255,fold1,static,0,,,,,safe,L,normal,12419903453
fold1_room3_mix256,fold1,walk,0,,,,,critical,R,normal,12419903454
fold1_room3_mix257,fold1,static,0,,,,,caution,R,normal,12419903455
fold1_room3_mix258,fold1,walk,0,,,,,safe,R,normal,12419903456
fold1_room3_mix259,fold1,static,0,,,,,critical,L,normal,12419903457
fold1_room3_mix260,fold1,walk,0,,,,,caution,L,normal,12419903458
fold1_room3_mix261,fold1,static,0,,,,,safe,L,normal,12419903459
fold1_room3_mix262,fold1,walk,0,,,,,critical,R,normal,12419903460
fold1_room3_mix263,fold1,static,0,,,,,caution,R,normal,12419903461
fold1_room3_mix264,fold1,walk,0,,,,,safe,R,normal,12419903462
fold1_room3_mix265,fold1,static,0,,,,,critical,L,normal,12419903463
fold1_room3_mix266,fold1,walk,0,,,,,caution,L,normal,12419903464
fold1_room3_mix267,fold1,static,0,,,,,safe,L,normal,12419903465
fold1_room3_mix268,fold1,walk,0,,,,,critical,R,normal,12419903466
fold1_room3_mix269,fold1,static,0,,,,,caution,R,normal,12419903467
fold1_room3_mix270,fold1,walk,0,,,,,safe,R,normal,12419903468
fold1_room3_mix271,fold1,static,0,,,,,critical,L,normal,12419903469
fold1_room3_mix272,fold1,walk,0,,,,,caution,L,normal,12419903470
fold1_room3_mix273,fold1,static,0,,,,,safe,L,normal,12419903471
fold1_room3_mix274,fold1,walk,0,,,,,critical,R,normal,12419903472
fold1_room3_mix275,fold1,static,0,,,,,caution,R,normal,12419903473
fold1_room3_mix276,fold1,walk,0,,,,,safe,R,normal,12419903474
fold1_room3_mix277,fold1,static,0,,,,,critical,L,normal,12419903475
fold1_room3_mix278,fold1,walk,0,,,,,caution,L,normal,12419903476
fold1_room3_mix279,fold1,static,0,,,,,safe,L,normal,12419903477
fold1_room3_mix280,fold1,walk,0,,,,,critical,R,normal,12419903478
fold1_room3_mix281,fold1,static,0,,,,,caution,R,normal,12419903479
fold1_room3_mix282,fold1,walk,0,,,,,safe,R,normal,12419903480
fold1_room3_mix283,fold1,static,0,,,,,critical,L,normal,12419903481
fold1_room3_mix284,fold1,walk,0,,,,,caution,L,normal,12419903482
fold1_room3_mix285,fold1,static,0,,,,,safe,L,normal,12419903483
fold1_room3_mix286,fold1,walk,0,,,,,critical,R,normal,12419903484
fold1_room3_mix287,fold1,static,0,,,,,caution,R,normal,12419903485
fold1_room3_mix288,fold1,walk,0,,,,,safe,R,normal,12419903486
fold1_room3_mix289,fold1,static,0,,,,,critical,L,normal,12419903487
fold1_room3_mix290,fold1,walk,0,,,,,caution,L,normal,12419903488
fold1_room3_mix291,fold1,static,0,,,,,safe,L,normal,12419903489
fold1_room3_mix292,fold1,walk,0,,,,,critical,R,normal,12419903490
fold1_room3_mix293,fold1,static,0,,,,,caution,R,normal,12419903491
fold1_room3_mix294,fold1,walk,0,,,,,safe,R,normal,12419903492
fold1_room3_mix295,fold1,static,0,,,,,critical,L,normal,12419903493
fold1_room3_mix296,fold1,walk,0,,,,,caution,L,normal,12419903494
fold1_room3_mix297,fold1,static,0,,,,,safe,L,normal,12419903495
fold1_room3_mix298,fold1,walk,0,,,,,critical,R,normal,12419903496
fold1_room3_mix299,fold1,static,0,,,,,caution,R,normal,12419903497
fold1_room3_mix300,fold1,walk,0,,,,,safe,R,normal,12419903498
fold1_room3_mix301,fold1,static,0,,,,,critical,L,normal,12419903499
fold1_room3_mix302,fold1,walk,0,,,,,caution,L,normal,12419903500
fold1_room3_mix303,fold1,static,0,,,,,safe,L,normal,12419903501
fold1_room3_mix304,fold1,walk,0,,,,,critical,R,normal,12419903502
fold1_room3_mix305,fold1,static,1,crossing,L,,,caution,R,normal,12419903503
fold1_room3_mix306,fold1,walk,1,siren,R,,,safe,R,normal,12419903504
fold1_room3_mix307,fold1,static,1,horn,L,,,critical,L,normal,12419903505
fold1_room3_mix308,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419903506
fold1_room3_mix309,fold1,static,1,bike_bell,L,,,safe,L,normal,12419903507
fold1_room3_mix310,fold1,walk,1,crossing,R,,,critical,R,normal,12419903508
fold1_room3_mix311,fold1,static,1,siren,L,,,caution,R,normal,12419903509
fold1_room3_mix312,fold1,walk,1,horn,R,,,safe,R,normal,12419903510
fold1_room3_mix313,fold1,static,1,backup_beep,L,,,critical,L,normal,12419903511
fold1_room3_mix314,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419903512
fold1_room3_mix315,fold1,static,1,crossing,L,,,safe,L,normal,12419903513
fold1_room3_mix316,fold1,walk,1,siren,R,,,critical,R,normal,12419903514
fold1_room3_mix317,fold1,static,1,horn,L,,,caution,R,normal,12419903515
fold1_room3_mix318,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419903516
fold1_room3_mix319,fold1,static,1,bike_bell,L,,,critical,L,normal,12419903517
fold1_room3_mix320,fold1,walk,1,crossing,R,,,caution,L,normal,12419903518
fold1_room3_mix321,fold1,static,1,siren,L,,,safe,L,normal,12419903519
fold1_room3_mix322,fold1,walk,1,horn,R,,,critical,R,normal,12419903520
fold1_room3_mix323,fold1,static,1,backup_beep,L,,,caution,R,normal,12419903521
fold1_room3_mix324,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419903522
fold1_room3_mix325,fold1,static,1,crossing,L,,,critical,L,normal,12419903523
fold1_room3_mix326,fold1,walk,1,siren,R,,,caution,L,normal,12419903524
fold1_room3_mix327,fold1,static,1,horn,L,,,safe,L,normal,12419903525
fold1_room3_mix328,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419903526
fold1_room3_mix329,fold1,static,1,bike_bell,L,,,caution,R,normal,12419903527
fold1_room3_mix330,fold1,walk,1,crossing,R,,,safe,R,normal,12419903528
fold1_room3_mix331,fold1,static,1,siren,L,,,critical,L,normal,12419903529
fold1_room3_mix332,fold1,walk,1,horn,R,,,caution,L,normal,12419903530
fold1_room3_mix333,fold1,static,1,backup_beep,L,,,safe,L,normal,12419903531
fold1_room3_mix334,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419903532
fold1_room3_mix335,fold1,static,1,crossing,L,,,caution,R,normal,12419903533
fold1_room3_mix336,fold1,walk,1,siren,R,,,safe,R,normal,12419903534
fold1_room3_mix337,fold1,static,1,horn,L,,,critical,L,normal,12419903535
fold1_room3_mix338,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419903536
fold1_room3_mix339,fold1,static,1,bike_bell,L,,,safe,L,normal,12419903537
fold1_room3_mix340,fold1,walk,1,crossing,R,,,critical,R,normal,12419903538
fold1_room3_mix341,fold1,static,1,siren,L,,,caution,R,normal,12419903539
fold1_room3_mix342,fold1,walk,1,horn,R,,,safe,R,normal,12419903540
fold1_room3_mix343,fold1,static,1,backup_beep,L,,,critical,L,normal,12419903541
fold1_room3_mix344,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419903542
fold1_room3_mix345,fold1,static,1,crossing,L,,,safe,L,normal,12419903543
fold1_room3_mix346,fold1,walk,1,siren,R,,,critical,R,normal,12419903544
fold1_room3_mix347,fold1,static,1,horn,L,,,caution,R,normal,12419903545
fold1_room3_mix348,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419903546
fold1_room3_mix349,fold1,static,1,bike_bell,L,,,critical,L,normal,12419903547
fold1_room3_mix350,fold1,walk,1,crossing,R,,,caution,L,normal,12419903548
fold1_room3_mix351,fold1,static,1,siren,L,,,safe,L,normal,12419903549
fold1_room3_mix352,fold1,walk,1,horn,R,,,critical,R,normal,12419903550
fold1_room3_mix353,fold1,static,1,backup_beep,L,,,caution,R,normal,12419903551
fold1_room3_mix354,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419903552
fold1_room3_mix355,fold1,static,1,crossing,L,,,critical,L,normal,12419903553
fold1_room3_mix356,fold1,walk,1,siren,R,,,caution,L,normal,12419903554
fold1_room3_mix357,fold1,static,1,horn,L,,,safe,L,normal,12419903555
fold1_room3_mix358,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419903556
fold1_room3_mix359,fold1,static,1,bike_bell,L,,,caution,R,normal,12419903557
fold1_room3_mix360,fold1,walk,1,crossing,R,,,safe,R,normal,12419903558
fold1_room3_mix361,fold1,static,1,siren,L,,,critical,L,normal,12419903559
fold1_room3_mix362,fold1,walk,1,horn,R,,,caution,L,normal,12419903560
fold1_room3_mix363,fold1,static,1,backup_beep,L,,,safe,L,normal,12419903561
fold1_room3_mix364,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419903562
fold1_room3_mix365,fold1,static,1,crossing,L,,,caution,R,normal,12419903563
fold1_room3_mix366,fold1,walk,1,siren,R,,,safe,R,normal,12419903564
fold1_room3_mix367,fold1,static,1,horn,L,,,critical,L,normal,12419903565
fold1_room3_mix368,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419903566
fold1_room3_mix369,fold1,static,1,bike_bell,L,,,safe,L,normal,12419903567
fold1_room3_mix370,fold1,walk,1,crossing,R,,,critical,R,normal,12419903568
fold1_room3_mix371,fold1,static,1,siren,L,,,caution,R,normal,12419903569
fold1_room3_mix372,fold1,walk,1,horn,R,,,safe,R,normal,12419903570
