clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room5_mix031,fold1,static,0,,,,,critical,L,normal,12419913229
fold1_room5_mix032,fold1,walk,0,,,,,caution,L,normal,12419913230
fold1_room5_mix033,fold1,static,0,,,,,safe,L,normal,12419913231
fold1_room5_mix034,fold1,walk,0,,,,,critical,R,normal,12419913232
fold1_room5_mix035,fold1,static,0,,,,,caution,R,normal,12419913233
fold1_room5_mix036,fold1,walk,0,,,,,safe,R,normal,12419913234
fold1_room5_mix037,fold1,static,0,,,,,critical,L,normal,12419913235
fold1_room5_mix038,fold1,walk,0,,,,,caution,L,normal,12419913236
fold1_room5_mix039,fold1,static,0,,,,,safe,L,normal,12419913237
fold1_room5_mix040,fold1,walk,0,,,,,critical,R,normal,12419913238
fold1_room5_mix041,fold1,static,0,,,,,caution,R,normal,12419913239
fold1_room5_mix042,fold1,walk,0,,,,,safe,R,normal,12419913240
fold1_room5_mix043,fold1,static,0,,,,,critical,L,normal,12419913241
fold1_room5_mix044,fold1,walk,0,,,,,caution,L,normal,12419913242
fold1_room5_mix045,fold1,static,0,,,,,safe,L,normal,12419913243
fold1_room5_mix046,fold1,walk,0,,,,,critical,R,normal,12419913244
fold1_room5_mix047,fold1,static,0,,,,,caution,R,normal,12419913245
fold1_room5_mix048,fold1,walk,0,,,,,safe,R,normal,12419913246
fold1_room5_mix049,fold1,static,0,,,,,critical,L,normal,12419913247
fold1_room5_mix050,fold1,walk,0,,,,,caution,L,normal,12419913248
fold1_room5_mix051,fold1,static,0,,,,,safe,L,normal,12419913249
fold1_room5_mix052,fold1,walk,0,,,,,critical,R,normal,12419913250
fold1_room5_mix053,fold1,static,0,,,,,caution,R,normal,12419913251
fold1_room5_mix054,fold1,walk,0,,,,,safe,R,normal,12419913252
fold1_room5_mix055,fold1,static,0,,,,,critical,L,normal,12419913253
fold1_room5_mix056,fold1,walk,0,,,,,caution,L,normal,12419913254
fold1_room5_mix057,fold1,static,0,,,,,safe,L,normal,12419913255
fold1_room5_mix058,fold1,walk,0,,,,,critical,R,normal,12419913256
fold1_room5_mix059,fold1,static,0,,,,,caution,R,normal,12419913257
fold1_room5_mix060,fold1,walk,0,,,,,safe,R,normal,12419913258
fold1_room5_mix061,fold1,static,0,,,,,critical,L,normal,12419913259
fold1_room5_mix062,fold1,walk,0,,,,,caution,L,normal,12419913260
fold1_room5_mix063,fold1,static,0,,,,,safe,L,normal,12419913261
fold1_room5_mix064,fold1,walk,0,,,,,critical,R,normal,12419913262
fold1_room5_mix065,fold1,static,0,,,,,caution,R,normal,12419913263
fold1_room5_mix066,fold1,walk,0,,,,,safe,R,normal,12419913264
fold1_room5_mix067,fold1,static,0,,,,,critical,L,normal,12419913265
fold1_room5_mix068,fold1,walk,0,,,,,caution,L,normal,12419913266
fold1_room5_mix069,fold1,static,0,,,,,safe,L,normal,12419913267
fold1_room5_mix070,fold1,walk,0,,,,,critical,R,normal,12419913268
fold1_room5_mix071,fold1,static,0,,,,,caution,R,normal,12419913269
fold1_room5_mix072,fold1,walk,0,,,,,safe,R,normal,12419913270
fold1_room5_mix073,fold1,static,0,,,,,critical,L,normal,12419913271
fold1_room5_mix074,fold1,walk,0,,,,,caution,L,normal,12419913272
fold1_room5_mix075,fold1,static,0,,,,,safe,L,normal,12419913273
fold1_room5_mix076,fold1,walk,0,,,,,critical,R,normal,12419913274
fold1_room5_mix077,fold1,static,0,,,,,caution,R,normal,12419913275
fold1_room5_mix078,fold1,walk,0,,,,,safe,R,normal,12419913276
fold1_room5_mix079,fold1,static,0,,,,,critical,L,normal,12419913277
fold1_room5_mix080,fold1,walk,0,,,,,caution,L,normal,12419913278
fold1_room5_mix081,fold1,static,0,,,,,safe,L,normal,12419913279
fold1_room5_mix082,fold1,walk,0,,,,,critical,R,normal,12419913280
fold1_room5_mix083,fold1,static,0,,,,,caution,R,normal,12419913281
fold1_room5_mix084,fold1,walk,0,,,,,safe,R,normal,12419913282
fold1_room5_mix085,fold1,static,0,,,,,critical,L,normal,12419913283
fold1_room5_mix086,fold1,walk,0,,,,,caution,L,normal,12419913284
fold1_room5_mix087,fold1,static,0,,,,,safe,L,normal,12419913285
fold1_room5_mix088,fold1,walk,0,,,,,critical,R,normal,12419913286
fold1_room5_mix089,fold1,static,0,,,,,caution,R,normal,12419913287
fold1_room5_mix090,fold1,walk,0,,,,,safe,R,normal,12419913288
fold1_room5_mix091,fold1,static,0,,,,,critical,L,normal,12419913289
fold1_room5_mix092,fold1,walk,0,,,,,caution,L,normal,12419913290
fold1_room5_mix093,fold1,static,0,,,,,safe,L,normal,12419913291
fold1_room5_mix094,fold1,walk,0,,,,,critical,R,normal,12419913292
fold1_room5_mix095,fold1,static,0,,,,,caution,R,normal,12419913293
fold1_room5_mix096,fold1,walk,0,,,,,safe,R,normal,12419913294
fold1_room5_mix097,fold1,static,0,,,,,critical,L,normal,12419913295
fold1_room5_mix098,fold1,walk,0,,,,,caution,L,normal,12419913296
fold1_room5_mix099,fold1,static,0,,,,,safe,L,normal,12419913297
fold1_room5_mix100,fold1,walk,0,,,,,critical,R,normal,12419913298
fold1_room5_mix101,fold1,static,0,,,,,caution,R,normal,12419913299
fold1_room5_mix102,fold1,walk,0,,,,,safe,R,normal,12419913300
fold1_room5_mix103,fold1,static,0,,,,,critical,L,normal,12419913301
fold1_room5_mix104,fold1,walk,0,,,,,caution,L,normal,12419913302
fold1_room5_mix105,fold1,static,0,,,,,safe,L,normal,12419913303
fold1_room5_mix106,fold1,walk,0,,,,,critical,R,normal,12419913304
fold1_room5_mix107,fold1,static,0,,,,,caution,R,normal,12419913305
fold1_room5_mix108,fold1,walk,0,,,,,safe,R,normal,12419913306
fold1_room5_mix109,fold1,static,0,,,,,critical,L,normal,12419913307
fold1_room5_mix110,fold1,walk,0,,,,,caution,L,normal,12419913308
fold1_room5_mix111,fold1,static,0,,,,,safe,L,normal,12419913309
fold1_room5_mix112,fold1,walk,0,,,,,critical,R,normal,12419913310
fold1_room5_mix113,fold1,static,0,,,,,caution,R,normal,12419913311
fold1_room5_mix114,fold1,walk,0,,,,,safe,R,normal,12419913312
fold1_room5_mix115,fold1,static,0,,,,,critical,L,normal,12419913313
fold1_room5_mix116,fold1,walk,0,,,,,caution,L,normal,12419913314
fold1_room5_mix117,fold1,static,0,,,,,safe,L,normal,12419913315
fold1_room5_mix118,fold1,walk,0,,,,,critical,R,normal,12419913316
fold1_room5_mix119,fold1,static,0,,,,,caution,R,normal,12419913317
fold1_room5_mix120,fold1,walk,0,,,,,safe,R,normal,12419913318
fold1_room5_mix121,fold1,static,0,,,,,critical,L,normal,12419913319
fold1_room5_mix122,fold1,walk,0,,,,,caution,L,normal,12419913320
fold1_room5_mix123,fold1,static,0,,,,,safe,L,normal,12419913321
fold1_room5_mix124,fold1,walk,0,,,,,critical,R,normal,12419913322
fold1_room5_mix125,fold1,static,0,,,,,caution,R,normal,12419913323
fold1_room5_mix126,fold1,walk,0,,,,,safe,R,normal,12419913324
fold1_room5_mix127,fold1,static,0,,,,,critical,L,normal,12419913325
fold1_room5_mix128,fold1,walk,0,,,,,caution,L,normal,12419913326
fold1_room5_mix129,fold1,static,0,,,,,safe,L,normal,12419913327
fold1_room5_mix130,fold1,walk,0,,,,,critical,R,normal,12419913328
fold1_room5_mix131,fold1,static,0,,,,,caution,R,normal,12419913329
fold1_room5_mix132,fold1,walk,0,,,,,safe,R,normal,12419913330
fold1_room5_mix133,fold1,static,0,,,,,critical,L,normal,12419913331
fold1_room5_mix134,fold1,walk,0,,,,,caution,L,normal,12419913332
fold1_room5_mix135,fold1,static,0,,,,,safe,L,normal,12419913333
fold1_room5_mix136,fold1,walk,0,,,,,critical,R,normal,12419913334
fold1_room5_mix137,fold1,static,0,,,,,caution,R,normal,12419913335
fold1_room5_mix138,fold1,walk,0,,,,,safe,R,normal,12419913336
fold1_room5_mix139,fold1,static,0,,,,,critical,L,normal,12419913337
fold1_room5_mix140,fold1,walk,0,,,,,caution,L,normal,12419913338
fold1_room5_mix141,fold1,static,0,,,,,safe,L,normal,12419913339
fold1_room5_mix142,fold1,walk,0,,,,,critical,R,normal,12419913340
fold1_room5_mix143,fold1,static,0,,,,,caution,R,normal,12419913341
fold1_room5_mix144,fold1,walk,0,,,,,safe,R,normal,12419913342
fold1_room5_mix145,fold1,static,0,,,,,critical,L,normal,12419913343
fold1_room5_mix146,fold1,walk,0,,,,,caution,L,normal,12419913344
fold1_room5_mix147,fold1,static,0,,,,,safe,L,normal,12419913345
fold1_room5_mix148,fold1,walk,0,,,,,critical,R,normal,12419913346
fold1_room5_mix149,fold1,static,0,,,,,caution,R,normal,12419913347
fold1_room5_mix150,fold1,walk,0,,,,,safe,R,normal,12419913348
fold1_room5_mix151,fold1,static,0,,,,,critical,L,normal,12419913349
fold1_room5_mix152,fold1,walk,0,,,,,caution,L,normal,12419913350
fold1_room5_mix153,fold1,static,0,,,,,safe,L,normal,12419913351
fold1_room5_mix154,fold1,walk,0,,,,,critical,R,normal,12419913352
fold1_room5_mix155,fold1,static,0,,,,,caution,R,normal,12419913353
fold1_room5_mix156,fold1,walk,0,,,,,safe,R,normal,12419913354
fold1_room5_mix157,fold1,static,0,,,,,critical,L,normal,12419913355
fold1_room5_mix158,fold1,walk,0,,,,,caution,L,normal,12419913356
fold1_room5_mix159,fold1,static,0,,,,,safe,L,normal,12419913357
fold1_room5_mix160,fold1,walk,0,,,,,critical,R,normal,12419913358
fold1_room5_mix161,fold1,static,0,,,,,caution,R,normal,12419913359
fold1_room5_mix162,fold1,walk,0,,,,,safe,R,normal,12419913360
fold1_room5_mix163,fold1,static,0,,,,,critical,L,normal,12419913361
fold1_room5_mix164,fold1,walk,0,,,,,caution,L,normal,12419913362
fold1_room5_mix165,fold1,static,0,,,,,safe,L,normal,12419913363
fold1_room5_mix166,fold1,walk,0,,,,,critical,R,normal,12419913364
fold1_room5_mix167,fold1,static,0,,,,,caution,R,normal,12419913365
fold1_room5_mix168,fold1,walk,0,,,,,safe,R,normal,12419913366
fold1_room5_mix169,fold1,static,0,,,,,critical,L,normal,12419913367
fold1_room5_mix170,fold1,walk,0,,,,,caution,L,normal,12419913368
fold1_room5_mix171,fold1,static,0,,,,,safe,L,normal,12419913369
fold1_room5_mix172,fold1,walk,0,,,,,critical,R,normal,12419913370
fold1_room5_mix173,fold1,static,0,,,,,caution,R,normal,12419913371
fold1_room5_mix174,fold1,walk,0,,,,,safe,R,normal,12419913372
fold1_room5_mix175,fold1,static,0,,,,,critical,L,normal,12419913373
fold1_room5_mix176,fold1,walk,0,,,,,caution,L,normal,12419913374
fold1_room5_mix177,fold1,static,0,,,,,safe,L,normal,12419913375
fold1_room5_mix178,fold1,walk,0,,,,,critical,R,normal,12419913376
fold1_room5_mix179,fold1,static,0,,,,,caution,R,normal,12419913377
fold1_room5_mix180,fold1,walk,0,,,,,safe,R,normal,12419913378
fold1_room5_mix181,fold1,static,0,,,,,critical,L,normal,12419913379
fold1_room5_mix182,fold1,walk,0,,,,,caution,L,normal,12419913380
fold1_room5_mix183,fold1,static,0,,,,,safe,L,normal,12419913381
fold1_room5_mix184,fold1,walk,0,,,,,critical,R,normal,12419913382
fold1_room5_mix185,fold1,static,0,,,,,caution,R,normal,12419913383
fold1_room5_mix186,fold1,walk,0,,,,,safe,R,normal,12419913384
fold1_room5_mix187,fold1,static,0,,,,,critical,L,normal,12419913385
fold1_room5_mix188,fold1,walk,0,,,,,caution,L,normal,12419913386
fold1_room5_mix189,fold1,static,0,,,,,safe,L,normal,12419913387
fold1_room5_mix190,fold1,walk,0,,,,,critical,R,normal,12419913388
fold1_room5_mix191,fold1,static,0,,,,,caution,R,normal,12419913389
fold1_room5_mix192,fold1,walk,0,,,,,safe,R,normal,12419913390
fold1_room5_mix193,fold1,static,0,,,,,critical,L,normal,12419913391
fold1_room5_mix194,fold1,walk,0,,,,,caution,L,normal,12419913392
fold1_room5_mix195,fold1,static,0,,,,,safe,L,normal,12419913393
fold1_room5_mix196,fold1,walk,0,,,,,critical,R,normal,12419913394
fold1_room5_mix197,fold1,static,0,,,,,caution,R,normal,12419913395
fold1_room5_mix198,fold1,walk,0,,,,,safe,R,normal,12419913396
fold1_room5_mix199,fold1,static,0,,,,,critical,L,normal,12419913397
fold1_room5_mix200,fold1,walk,0,,,,,caution,L,normal,12419913398
fold1_room5_mix201,fold1,static,0,,,,,safe,L,normal,12419913399
fold1_room5_mix202,fold1,walk,0,,,,,critical,R,normal,12419913400
fold1_room5_mix203,fold1,static,0,,,,,caution,R,normal,12419913401
fold1_room5_mix204,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913402
fold1_room5_mix205,fold1,static,1,crossing,L,,,critical,L,normal,12419913403
fold1_room5_mix206,fold1,walk,1,siren,R,,,caution,L,normal,12419913404
fold1_room5_mix207,fold1,static,1,horn,L,,,safe,L,normal,12419913405
fold1_room5_mix208,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913406
fold1_room5_mix209,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913407
fold1_room5_mix210,fold1,walk,1,crossing,R,,,safe,R,normal,12419913408
fold1_room5_mix211,fold1,static,1,siren,L,,,critical,L,normal,12419913409
fold1_room5_mix212,fold1,walk,1,horn,R,,,caution,L,normal,12419913410
fold1_room5_mix213,fold1,static,1,backup_beep,L,,,safe,L,normal,12419913411
fold1_room5_mix214,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419913412
fold1_room5_mix215,fold1,static,1,crossing,L,,,caution,R,normal,12419913413
fold1_room5_mix216,fold1,walk,1,siren,R,,,safe,R,normal,12419913414
fold1_room5_mix217,fold1,static,1,horn,L,,,critical,L,normal,12419913415
fold1_room5_mix218,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419913416
fold1_room5_mix219,fold1,static,1,bike_bell,L,,,safe,L,normal,12419913417
fold1_room5_mix220,fold1,walk,1,crossing,R,,,critical,R,normal,12419913418
fold1_room5_mix221,fold1,static,1,siren,L,,,caution,R,normal,12419913419
fold1_room5_mix222,fold1,walk,1,horn,R,,,safe,R,normal,12419913420
fold1_room5_mix223,fold1,static,1,backup_beep,L,,,critical,L,normal,12419913421
fold1_room5_mix224,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419913422
fold1_room5_mix225,fold1,static,1,crossing,L,,,safe,L,normal,12419913423
fold1_room5_mix226,fold1,walk,1,siren,R,,,critical,R,normal,12419913424
fold1_room5_mix227,fold1,static,1,horn,L,,,caution,R,normal,12419913425
fold1_room5_mix228,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419913426
fold1_room5_mix229,fold1,static,1,bike_bell,L,,,critical,L,normal,12419913427
fold1_room5_mix230,fold1,walk,1,crossing,R,,,caution,L,normal,12419913428
fold1_room5_mix231,fold1,static,1,siren,L,,,safe,L,normal,12419913429
fold1_room5_mix232,fold1,walk,1,horn,R,,,critical,R,normal,12419913430
fold1_room5_mix233,fold1,static,1,backup_beep,L,,,caution,R,normal,12419913431
fold1_room5_mix234,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913432
fold1_room5_mix235,fold1,static,1,crossing,L,,,critical,L,normal,12419913433
fold1_room5_mix236,fold1,walk,1,siren,R,,,caution,L,normal,12419913434
fold1_room5_mix237,fold1,static,1,horn,L,,,safe,L,normal,12419913435
fold1_room5_mix238,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913436
fold1_room5_mix239,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913437
fold1_room5_mix240,fold1,walk,1,crossing,R,,,safe,R,normal,12419913438
fold1_room5_mix241,fold1,static,1,siren,L,,,critical,L,normal,12419913439
fold1_room5_mix242,fold1,walk,1,horn,R,,,caution,L,normal,12419913440
fold1_room5_mix243,fold1,static,1,backup_beep,L,,,safe,L,normal,12419913441
fold1_room5_mix244,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419913442
fold1_room5_mix245,fold1,static,1,crossing,L,,,caution,R,normal,12419913443
fold1_room5_mix246,fold1,walk,1,siren,R,,,safe,R,normal,12419913444
fold1_room5_mix247,fold1,static,1,horn,L,,,critical,L,normal,12419913445
fold1_room5_mix248,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419913446
fold1_room5_mix249,fold1,static,1,bike_bell,L,,,safe,L,normal,12419913447
fold1_room5_mix250,fold1,walk,1,crossing,R,,,critical,R,normal,12419913448
fold1_room5_mix251,fold1,static,1,siren,L,,,caution,R,normal,12419913449
fold1_room5_mix252,fold1,walk,1,horn,R,,,safe,R,normal,12419913450
fold1_room5_mix253,fold1,static,1,backup_beep,L,,,critical,L,normal,12419913451
fold1_room5_mix254,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419913452
fold1_room5_mix255,fold1,static,1,crossing,L,,,safe,L,normal,12419913453
fold1_room5_mix256,fold1,walk,1,siren,R,,,critical,R,normal,12419913454
fold1_room5_mix257,fold1,static,1,horn,L,,,caution,R,normal,12419913455
fold1_room5_mix258,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419913456
fold1_room5_mix259,fold1,static,1,bike_bell,L,,,critical,L,normal,12419913457
fold1_room5_mix260,fold1,walk,1,crossing,R,,,caution,L,normal,12419913458
fold1_room5_mix261,fold1,static,1,siren,L,,,safe,L,normal,12419913459
fold1_room5_mix262,fold1,walk,1,horn,R,,,critical,R,normal,12419913460
fold1_room5_mix263,fold1,static,1,backup_beep,L,,,caution,R,normal,12419913461
fold1_room5_mix264,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913462
fold1_room5_mix265,fold1,static,1,crossing,L,,,critical,L,normal,12419913463
fold1_room5_mix266,fold1,walk,1,siren,R,,,caution,L,normal,12419913464
fold1_room5_mix267,fold1,static,1,horn,L,,,safe,L,normal,12419913465
fold1_room5_mix268,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913466
fold1_room5_mix269,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913467
fold1_room5_mix270,fold1,walk,1,crossing,R,,,safe,R,normal,12419913468
fold1_room5_mix271,fold1,static,1,siren,L,,,critical,L,normal,12419913469
fold1_room5_mix272,fold1,walk,1,horn,R,,,caution,L,normal,12419913470
fold1_room5_mix273,fold1,static,1,backup_beep,L,,,safe,L,normal,12419913471
fold1_room5_mix274,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419913472
fold1_room5_mix275,fold1,static,1,crossing,L,,,caution,R,normal,12419913473
fold1_room5_mix276,fold1,walk,1,siren,R,,,safe,R,normal,12419913474
fold1_room5_mix277,fold1,static,1,horn,L,,,critical,L,normal,12419913475
fold1_room5_mix278,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419913476
fold1_room5_mix279,fold1,static,1,bike_bell,L,,,safe,L,normal,12419913477
fold1_room5_mix280,fold1,walk,1,crossing,R,,,critical,R,normal,12419913478
fold1_room5_mix281,fold1,static,1,siren,L,,,caution,R,normal,12419913479
fold1_room5_mix282,fold1,walk,1,horn,R,,,safe,R,normal,12419913480
fold1_room5_mix283,fold1,static,1,backup_beep,L,,,critical,L,normal,12419913481
fold1_room5_mix284,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419913482
fold1_room5_mix285,fold1,static,1,crossing,L,,,safe,L,normal,12419913483
fold1_room5_mix286,fold1,walk,1,siren,R,,,critical,R,normal,12419913484
fold1_room5_mix287,fold1,static,1,horn,L,,,caution,R,normal,12419913485
fold1_room5_mix288,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419913486
fold1_room5_mix289,fold1,static,1,bike_bell,L,,,critical,L,normal,12419913487
fold1_room5_mix290,fold1,walk,1,crossing,R,,,caution,L,normal,12419913488
fold1_room5_mix291,fold1,static,1,siren,L,,,safe,L,normal,12419913489
fold1_room5_mix292,fold1,walk,1,horn,R,,,critical,R,normal,12419913490
fold1_room5_mix293,fold1,static,1,backup_beep,L,,,caution,R,normal,12419913491
fold1_room5_mix294,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913492
fold1_room5_mix295,fold1,static,1,crossing,L,,,critical,L,normal,12419913493
fold1_room5_mix296,fold1,walk,1,siren,R,,,caution,L,normal,12419913494
fold1_room5_mix297,fold1,static,1,horn,L,,,safe,L,normal,12419913495
fold1_room5_mix298,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913496
fold1_room5_mix299,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913497
fold1_room5_mix300,fold1,walk,1,crossing,R,,,safe,R,normal,12419913498
fold1_room5_mix301,fold1,static,1,siren,L,,,critical,L,normal,12419913499
fold1_room5_mix302,fold1,walk,1,horn,R,,,caution,L,normal,12419913500
fold1_room5_mix303,fold1,static,1,backup_beep,L,,,safe,L,normal,12419913501
fold1_room5_mix304,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419913502
fold1_room5_mix305,fold1,static,1,crossing,L,,,caution,R,normal,12419913503
fold1_room5_mix306,fold1,walk,1,siren,R,,,safe,R,normal,12419913504
fold1_room5_mix307,fold1,static,1,horn,L,,,critical,L,normal,12419913505
fold1_room5_mix308,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419913506
fold1_room5_mix309,fold1,static,1,bike_bell,L,,,safe,L,normal,12419913507
fold1_room5_mix310,fold1,walk,1,crossing,R,,,critical,R,normal,12419913508
fold1_room5_mix311,fold1,static,1,siren,L,,,caution,R,normal,12419913509
fold1_room5_mix312,fold1,walk,1,horn,R,,,safe,R,normal,12419913510
fold1_room5_mix313,fold1,static,1,backup_beep,L,,,critical,L,normal,12419913511
fold1_room5_mix314,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419913512
fold1_room5_mix315,fold1,static,1,crossing,L,,,safe,L,normal,12419913513
fold1_room5_mix316,fold1,walk,1,siren,R,,,critical,R,normal,12419913514
fold1_room5_mix317,fold1,static,1,horn,L,,,caution,R,normal,12419913515
fold1_room5_mix318,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419913516
fold1_room5_mix319,fold1,static,1,bike_bell,L,,,critical,L,normal,12419913517
fold1_room5_mix320,fold1,walk,1,crossing,R,,,caution,L,normal,12419913518
fold1_room5_mix321,fold1,static,1,siren,L,,,safe,L,normal,12419913519
fold1_room5_mix322,fold1,walk,1,horn,R,,,critical,R,normal,12419913520
fold1_room5_mix323,fold1,static,1,backup_beep,L,,,caution,R,normal,12419913521
fold1_room5_mix324,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913522
fold1_room5_mix325,fold1,static,1,crossing,L,,,critical,L,normal,12419913523
fold1_room5_mix326,fold1,walk,1,siren,R,,,caution,L,normal,12419913524
fold1_room5_mix327,fold1,static,1,horn,L,,,safe,L,normal,12419913525
fold1_room5_mix328,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913526
fold1_room5_mix329,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913527
fold1_room5_mix330,fold1,walk,1,crossing,R,,,safe,R,normal,12419913528
fold1_room5_mix331,fold1,static,1,siren,L,,,critical,L,normal,12419913529
fold1_room5_mix332,fold1,walk,1,horn,R,,,caution,L,normal,12419913530
fold1_room5_mix333,fold1,static,1,backup_beep,L,,,safe,L,normal,12419913531
fold1_room5_mix334,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419913532
fold1_room5_mix335,fold1,static,1,crossing,L,,,caution,R,normal,12419913533
fold1_room5_mix336,fold1,walk,1,siren,R,,,safe,R,normal,12419913534
fold1_room5_mix337,fold1,static,1,horn,L,,,critical,L,normal,12419913535
fold1_room5_mix338,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419913536
fold1_room5_mix339,fold1,static,1,bike_bell,L,,,safe,L,normal,12419913537
fold1_room5_mix340,fold1,walk,1,crossing,R,,,critical,R,normal,12419913538
fold1_room5_mix341,fold1,static,1,siren,L,,,caution,R,normal,12419913539
fold1_room5_mix342,fold1,walk,1,horn,R,,,safe,R,normal,12419913540
fold1_room5_mix343,fold1,static,1,backup_beep,L,,,critical,L,normal,12419913541
fold1_room5_mix344,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419913542
fold1_room5_mix345,fold1,static,1,crossing,L,,,safe,L,normal,12419913543
fold1_room5_mix346,fold1,walk,1,siren,R,,,critical,R,normal,12419913544
fold1_room5_mix347,fold1,static,1,horn,L,,,caution,R,normal,12419913545
fold1_room5_mix348,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419913546
fold1_room5_mix349,fold1,static,1,bike_bell,L,,,critical,L,normal,12419913547
fold1_room5_mix350,fold1,walk,1,crossing,R,,,caution,L,normal,12419913548
fold1_room5_mix351,fold1,static,1,siren,L,,,safe,L,normal,12419913549
fold1_room5_mix352,fold1,walk,1,horn,R,,,critical,R,normal,12419913550
fold1_room5_mix353,fold1,static,1,backup_beep,L,,,caution,R,normal,12419913551
fold1_room5_mix354,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419913552
fold1_room5_mix355,fold1,static,1,crossing,L,,,critical,L,normal,12419913553
fold1_room5_mix356,fold1,walk,1,siren,R,,,caution,L,normal,12419913554
fold1_room5_mix357,fold1,static,1,horn,L,,,safe,L,normal,12419913555
fold1_room5_mix358,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419913556
fold1_room5_mix359,fold1,static,1,bike_bell,L,,,caution,R,normal,12419913557
fold1_room5_mix360,fold1,walk,1,crossing,R,,,safe,R,normal,12419913558
fold1_room5_mix361,fold1,static,1,siren,L,,,critical,L,normal,12419913559
