name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room2_mix089,static,caution,traffic2,3,0.0024,2.33e-07,51.08949461532777,51.09,0.277,0.305,1.734,4.37,1.0,True,True,PASS
fold1_room2_mix090,static,safe,traffic2,2,0.0027,1.78e-07,53.74034079329244,53.74,0.278,0.226,10.124,6.55,0.98,True,True,PASS
fold1_room2_mix091,walk,critical,traffic2,3,0.0687,2.29e-07,48.73862806814685,48.74,0.328,0.274,1.39,7.02,0.99,True,True,PASS
fold1_room2_mix092,walk,caution,traffic2,2,0.0026,1.78e-07,48.02879968754354,48.03,0.266,0.266,2.201,5.48,0.99,True,True,PASS
fold1_room2_mix093,static,safe,traffic2,3,0.0132,2.35e-07,64.74686865520653,64.75,0.362,0.36,13.63,4.13,0.0,True,True,PASS
fold1_room2_mix094,static,critical,traffic2,2,0.0061,1.77e-07,57.66870595895139,57.67,0.307,0.263,1.07,6.58,0.99,True,True,PASS
fold1_room2_mix095,walk,caution,traffic2,3,0.0053,2.31e-07,52.78874391601015,52.79,0.335,0.334,1.562,6.24,0.57,True,True,PASS
fold1_room2_mix096,walk,safe,traffic2,2,0.0026,1.76e-07,53.03147171848023,53.03,0.274,0.304,13.532,5.85,0.99,True,True,PASS
fold1_room2_mix097,static,critical,traffic2,3,0.0055,2.28e-07,64.84699506733794,64.85,0.338,0.362,0.825,7.98,0.34,True,True,PASS
fold1_room2_mix098,static,caution,traffic2,2,0.0022,1.77e-07,41.237940295309954,41.24,0.292,0.354,2.421,8.33,0.99,True,True,PASS
fold1_room2_mix099,walk,safe,traffic2,3,0.0012,2.32e-07,63.16867096730479,63.17,0.283,0.416,7.881,8.04,0.29,True,True,PASS
fold1_room2_mix100,walk,critical,traffic2,2,0.0078,1.78e-07,49.85406026520605,49.85,0.304,0.315,0.652,7.75,0.99,True,True,PASS
fold1_room2_mix101,static,caution,traffic2,3,0.0275,2.27e-07,64.87037172754128,64.87,0.333,0.264,2.975,4.29,0.22,True,True,PASS
fold1_room2_mix102,static,safe,traffic2,2,0.0018,1.78e-07,42.55450635851,42.55,0.266,0.336,5.04,7.13,0.99,True,True,PASS
fold1_room2_mix103,walk,critical,traffic2,3,0.0058,2.30e-07,42.522337574100305,42.52,0.377,0.31,0.818,5.3,0.99,True,True,PASS
fold1_room2_mix104,walk,caution,traffic2,2,0.0027,1.78e-07,59.740581674356726,59.74,0.291,0.294,2.493,4.38,0.72,True,True,PASS
fold1_room2_mix105,static,safe,traffic2,3,0.0046,2.33e-07,60.51218186169442,60.51,0.377,0.232,14.622,8.36,0.01,True,True,PASS
fold1_room2_mix106,static,critical,traffic2,2,0.0085,1.77e-07,52.56574126105632,52.57,0.307,0.354,1.374,4.09,0.91,True,True,PASS
fold1_room2_mix107,walk,caution,traffic2,3,0.0032,2.31e-07,53.75832987118682,53.76,0.307,0.289,2.294,8.9,0.61,True,True,PASS
fold1_room2_mix108,walk,safe,traffic2,2,0.0024,1.79e-07,55.35448752586683,55.35,0.262,0.281,6.471,5.99,0.83,True,True,PASS
fold1_room2_mix109,static,critical,traffic2,3,0.0043,2.34e-07,40.894649474753464,40.9,0.246,0.462,0.932,6.23,0.99,True,True,PASS
fold1_room2_mix110,static,caution,traffic2,2,0.0044,1.77e-07,52.42053348046977,52.42,0.281,0.215,2.341,5.57,0.86,True,True,PASS
fold1_room2_mix111,walk,safe,traffic2,3,0.1033,2.31e-07,64.07866947071028,64.08,0.289,0.354,9.773,6.25,0.02,True,True,PASS
fold1_room2_mix112,walk,critical,traffic2,2,0.0039,1.78e-07,44.112103653002485,44.11,0.29,0.303,0.916,8.59,0.99,True,True,PASS
fold1_room2_mix113,static,caution,traffic2,3,0.1002,2.35e-07,47.38973620192506,47.39,0.742,0.245,2.393,8.19,0.99,True,True,PASS
fold1_room2_mix114,static,safe,traffic2,2,0.0009,1.77e-07,45.08619233326175,45.09,0.271,0.307,5.951,6.68,1.0,True,True,PASS
fold1_room2_mix115,walk,critical,traffic2,3,0.0051,2.31e-07,55.10133607569274,55.1,0.339,0.286,0.841,7.8,0.75,True,True,PASS
fold1_room2_mix116,walk,caution,traffic2,2,0.0015,1.77e-07,57.57604351964929,57.58,0.307,0.274,2.609,8.93,0.33,True,True,PASS
fold1_room2_mix117,static,safe,traffic2,3,0.0043,2.33e-07,63.53553145929331,63.54,0.278,0.251,5.596,6.65,0.65,True,True,PASS
fold1_room2_mix118,static,critical,traffic2,2,0.0042,1.77e-07,53.78888722339301,53.79,0.292,0.294,1.48,4.42,0.94,True,True,PASS
fold1_room2_mix119,walk,caution,traffic2,3,0.0032,2.36e-07,64.98334931629724,64.98,0.3,0.249,2.041,8.63,0.35,True,True,PASS
fold1_room2_mix120,walk,safe,traffic2,2,0.0034,1.77e-07,42.22828119332332,42.23,0.269,0.337,14.501,4.01,0.99,True,True,PASS
fold1_room2_mix121,static,critical,traffic2,3,0.0082,2.30e-07,58.282153954473,58.28,0.296,0.26,0.705,8.08,0.76,True,True,PASS
fold1_room2_mix122,static,caution,traffic2,2,0.0035,1.77e-07,44.112196467282374,44.11,0.282,0.274,2.022,8.06,0.99,True,True,PASS
fold1_room2_mix123,walk,safe,traffic2,3,0.0073,2.32e-07,40.943648659800324,40.94,0.372,0.37,7.404,8.88,0.98,True,True,PASS
fold1_room2_mix124,walk,critical,traffic2,2,0.0061,1.77e-07,61.24642633118016,61.25,0.23,0.261,1.492,7.96,0.38,True,True,PASS
fold1_room2_mix125,static,caution,traffic2,3,0.0027,2.29e-07,63.59308202134656,63.59,0.372,0.312,2.477,6.0,0.42,True,True,PASS
fold1_room2_mix126,static,safe,traffic2,2,0.0023,1.78e-07,43.25655871831982,43.26,0.27,0.335,5.104,4.41,1.0,True,True,PASS
fold1_room2_mix127,walk,critical,traffic2,3,0.0031,2.30e-07,47.69433760405932,47.69,0.257,0.248,0.856,8.4,0.99,True,True,PASS
fold1_room2_mix128,walk,caution,traffic2,2,0.0057,1.78e-07,63.518425094414724,63.52,0.3,0.355,2.026,7.94,0.37,True,True,PASS
fold1_room2_mix129,static,safe,traffic2,3,0.0017,2.34e-07,51.718176049867814,51.72,0.265,0.22,5.764,5.23,0.99,True,True,PASS
fold1_room2_mix130,static,critical,traffic2,2,0.0051,1.76e-07,60.01440069596853,60.01,0.308,0.319,1.144,5.75,0.5,True,True,PASS
fold1_room2_mix131,walk,caution,traffic2,3,0.0216,2.27e-07,49.76476950812836,49.76,0.262,0.339,1.576,4.7,1.0,True,True,PASS
fold1_room2_mix132,walk,safe,traffic2,2,0.0026,1.77e-07,59.60003809958151,59.6,0.264,0.287,6.304,4.13,0.8,True,True,PASS
fold1_room2_mix133,static,critical,traffic2,3,0.0385,2.33e-07,52.343133106947114,52.34,0.361,0.363,1.169,4.12,0.99,True,True,PASS
fold1_room2_mix134,static,caution,traffic2,2,0.004,1.79e-07,50.358654656897066,50.36,0.281,0.218,2.643,6.56,0.99,True,True,PASS
fold1_room2_mix135,walk,safe,traffic2,3,0.0024,2.32e-07,56.494272628085895,56.49,0.301,0.297,12.966,8.48,0.99,True,True,PASS
fold1_room2_mix136,walk,critical,traffic2,2,0.0028,1.77e-07,49.108105645417254,49.11,0.254,0.239,1.281,4.97,1.0,True,True,PASS
fold1_room2_mix137,static,caution,traffic2,3,0.0064,2.32e-07,62.675207949325966,62.68,0.368,0.253,2.505,4.57,0.55,True,True,PASS
fold1_room2_mix138,static,safe,traffic2,2,0.0028,1.78e-07,57.23944838400233,57.24,0.267,0.286,4.484,8.27,0.68,True,True,PASS
fold1_room2_mix139,walk,critical,traffic2,3,0.0047,2.31e-07,60.259740710149025,60.26,0.29,0.28,0.999,5.44,0.56,True,True,PASS
fold1_room2_mix140,walk,caution,traffic2,2,0.0037,1.77e-07,55.55821819833023,55.56,0.28,0.231,1.725,5.79,0.93,True,True,PASS
fold1_room2_mix141,static,safe,traffic2,3,0.0478,2.30e-07,50.312479422132675,50.31,0.273,0.343,13.763,5.32,0.99,True,True,PASS
fold1_room2_mix142,static,critical,traffic2,2,0.0049,1.77e-07,64.15637645288126,64.16,0.473,0.29,0.998,6.21,0.7,True,True,PASS
fold1_room2_mix143,walk,caution,traffic2,3,0.0924,2.32e-07,50.17917927317894,50.18,0.496,0.254,2.673,6.06,0.88,True,True,PASS
fold1_room2_mix144,walk,safe,traffic2,2,0.0019,1.78e-07,49.50803199742987,49.51,0.254,0.367,4.879,8.82,1.0,True,True,PASS
fold1_room2_mix145,static,critical,traffic2,3,0.0061,2.34e-07,44.51703291780214,44.52,0.283,0.29,1.33,7.77,0.99,True,True,PASS
fold1_room2_mix146,static,caution,traffic2,2,0.0026,1.78e-07,50.46196706243469,50.46,0.255,0.223,2.262,5.65,0.99,True,True,PASS
fold1_room2_mix147,walk,safe,traffic2,3,0.0025,2.33e-07,40.207828534609845,40.21,0.391,0.316,7.695,8.33,0.98,True,True,PASS
fold1_room2_mix148,walk,critical,traffic2,2,0.0058,1.79e-07,60.60300973464726,60.6,0.319,0.256,0.922,6.8,0.74,True,True,PASS
fold1_room2_mix149,static,caution,traffic2,3,0.0036,2.33e-07,43.911886772328344,43.91,0.27,0.265,2.003,5.86,1.0,True,True,PASS
fold1_room2_mix150,static,safe,traffic2,2,0.0022,1.77e-07,43.57788861951755,43.58,0.265,0.249,11.206,4.55,1.0,True,True,PASS
fold1_room2_mix151,walk,critical,traffic2,3,0.0837,2.34e-07,63.82902688454989,63.83,0.319,0.347,0.621,8.86,0.28,True,True,PASS
fold1_room2_mix152,walk,caution,traffic2,2,0.0031,1.78e-07,40.33737040496611,40.34,0.275,0.254,2.74,8.32,1.0,True,True,PASS
fold1_room2_mix153,static,safe,traffic2,3,0.0112,2.27e-07,52.850312570027015,52.85,0.329,0.324,11.236,5.58,0.98,True,True,PASS
fold1_room2_mix154,static,critical,traffic2,2,0.0067,1.76e-07,57.49335174485119,57.49,0.285,0.305,0.728,5.37,0.79,True,True,PASS
fold1_room2_mix155,walk,caution,traffic2,3,0.0029,2.27e-07,60.160419725443276,60.16,0.319,0.255,2.15,6.34,0.53,True,True,PASS
fold1_room2_mix156,walk,safe,traffic2,2,0.0014,1.78e-07,57.40832078619056,57.41,0.287,0.306,5.545,4.06,0.72,True,True,PASS
fold1_room2_mix157,static,critical,traffic2,3,0.004,2.26e-07,47.98867145642597,47.99,0.276,0.294,0.745,4.81,0.99,True,True,PASS
fold1_room2_mix158,static,caution,traffic2,2,0.0024,1.77e-07,49.10112468122023,49.1,0.259,0.316,2.406,6.91,0.99,True,True,PASS
fold1_room2_mix159,walk,safe,traffic2,3,0.0011,2.32e-07,45.789758001455624,45.79,0.271,0.238,13.613,5.39,1.0,True,True,PASS
fold1_room2_mix160,walk,critical,traffic2,2,0.0053,1.78e-07,59.1857790777798,59.19,0.266,0.263,0.743,7.67,0.43,True,True,PASS
fold1_room2_mix161,static,caution,traffic2,3,0.0391,2.28e-07,48.24925654892929,48.25,0.274,0.243,2.051,7.99,0.99,True,True,PASS
fold1_room2_mix162,static,safe,traffic2,2,0.0017,1.78e-07,57.6833834776598,57.68,0.279,0.286,12.207,7.51,0.59,True,True,PASS
fold1_room2_mix163,walk,critical,traffic2,3,0.0126,2.28e-07,44.99907713405534,45.0,0.277,0.271,1.389,5.63,0.99,True,True,PASS
fold1_room2_mix164,walk,caution,traffic2,2,0.0023,1.77e-07,62.10320757672646,62.1,0.347,0.281,1.975,7.75,0.26,True,True,PASS
fold1_room2_mix165,static,safe,traffic2,3,0.0018,2.29e-07,53.3447037550429,53.34,0.327,0.29,9.912,6.62,0.99,True,True,PASS
fold1_room2_mix166,static,critical,traffic2,2,0.0039,1.78e-07,56.5349999112146,56.54,0.32,0.21,0.66,4.71,0.45,True,True,PASS
fold1_room2_mix167,walk,caution,traffic2,3,0.0029,2.32e-07,55.815448885833625,55.82,0.271,0.319,2.378,7.55,0.99,True,True,PASS
fold1_room2_mix168,walk,safe,traffic2,2,0.0007,1.78e-07,45.208587931640125,45.21,0.241,0.347,14.506,8.39,0.98,True,True,PASS
fold1_room2_mix169,static,critical,traffic2,3,0.0026,2.33e-07,58.47032477388774,58.47,0.452,0.23,1.421,5.41,0.86,True,True,PASS
fold1_room2_mix170,static,caution,traffic2,2,0.0024,1.77e-07,60.274653849386176,60.27,0.279,0.255,2.713,5.87,0.46,True,True,PASS
fold1_room2_mix171,walk,safe,traffic2,3,0.1343,2.33e-07,58.450937541090106,58.45,0.283,0.321,8.781,8.26,0.68,True,True,PASS
fold1_room2_mix172,walk,critical,traffic2,2,0.0046,1.78e-07,60.68375998992941,60.68,0.305,0.254,1.097,6.44,0.4,True,True,PASS
fold1_room2_mix173,static,caution,traffic2,3,0.0112,2.30e-07,59.1609533426176,59.16,0.331,0.271,2.066,5.53,0.35,True,True,PASS
fold1_room2_mix174,static,safe,traffic2,2,0.0009,1.78e-07,48.71943973897109,48.72,0.291,0.304,5.764,7.51,0.98,True,True,PASS
fold1_room2_mix175,walk,critical,traffic2,3,0.0054,2.31e-07,51.96341035489033,51.96,0.367,0.335,1.056,6.45,0.98,True,True,PASS
fold1_room2_mix176,walk,caution,traffic2,2,0.0038,1.77e-07,61.736620237429165,61.74,0.32,0.322,2.342,6.13,0.53,True,True,PASS
fold1_room2_mix177,static,safe,traffic2,3,0.002,2.32e-07,58.87710249941388,58.88,0.33,0.28,6.485,6.53,0.37,True,True,PASS
fold1_room2_mix178,static,critical,traffic2,2,0.0047,1.78e-07,60.575404344460765,60.58,0.333,0.193,0.93,7.22,0.48,True,True,PASS
fold1_room2_mix179,walk,caution,traffic2,3,0.0031,2.29e-07,61.79732948387742,61.8,0.328,0.289,1.984,6.98,0.27,True,True,PASS
fold1_room2_mix180,walk,safe,traffic2,2,0.0053,1.76e-07,61.561585550587964,61.56,0.292,0.256,13.419,4.36,0.54,True,True,PASS
fold1_room2_mix181,static,critical,traffic2,3,0.011,2.28e-07,40.775751589999125,40.78,0.33,0.283,1.456,6.99,0.99,True,True,PASS
fold1_room2_mix182,static,caution,traffic2,2,0.0034,1.77e-07,43.94265401131354,43.94,0.264,0.355,1.573,5.32,0.99,True,True,PASS
fold1_room2_mix183,walk,safe,traffic2,3,0.0509,2.34e-07,64.29439618653743,64.29,0.361,0.304,3.294,8.29,0.3,True,True,PASS
