clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room1_mix097,fold1,walk,2,horn,L,backup_beep,L,caution,R,normal,12419822069
fold1_room1_mix098,fold1,walk,0,,,,,caution,R,normal,12419822070
fold1_room1_mix099,fold1,static,1,horn,R,,,caution,R,normal,12419822071
fold1_room1_mix100,fold1,static,2,horn,L,crossing,L,critical,L,normal,12419822072
fold1_room1_mix101,fold1,static,1,backup_beep,R,,,safe,R,normal,12419822073
fold1_room1_mix102,fold1,walk,0,,,,,safe,R,normal,12419822074
fold1_room1_mix103,fold1,walk,1,siren,R,,,critical,L,normal,12419822075
fold1_room1_mix104,fold1,static,0,,,,,caution,L,normal,12419822076
fold1_room1_mix105,fold1,walk,1,siren,R,,,safe,R,normal,12419822077
fold1_room1_mix106,fold1,walk,1,backup_beep,L,,,critical,R,normal,12419822078
fold1_room1_mix107,fold1,static,1,backup_beep,L,,,caution,R,normal,12419822079
fold1_room1_mix108,fold1,static,0,,,,,critical,R,normal,12419822080
fold1_room1_mix109,fold1,walk,2,horn,R,bike_bell,L,critical,L,normal,12419822081
fold1_room1_mix110,fold1,walk,0,,,,,critical,L,normal,12419822082
fold1_room1_mix111,fold1,walk,2,siren,R,crossing,R,safe,R,normal,12419822083
fold1_room1_mix112,fold1,walk,0,,,,,caution,L,normal,12419822084
fold1_room1_mix113,fold1,static,0,,,,,safe,R,normal,12419822085
fold1_room1_mix114,fold1,walk,0,,,,,critical,L,normal,12419822086
fold1_room1_mix115,fold1,static,0,,,,,safe,R,normal,12419822087
fold1_room1_mix116,fold1,walk,1,siren,L,,,critical,R,normal,12419822088
fold1_room1_mix117,fold1,static,1,backup_beep,R,,,safe,R,normal,12419822089
fold1_room1_mix118,fold1,static,2,horn,R,backup_beep,L,critical,R,normal,12419822090
fold1_room1_mix119,fold1,static,1,bike_bell,R,,,safe,L,normal,12419822091
fold1_room1_mix120,fold1,static,1,horn,L,,,safe,R,normal,12419822092
fold1_room1_mix121,fold1,walk,1,horn,L,,,caution,R,normal,12419822093
fold1_room1_mix122,fold1,walk,0,,,,,critical,R,normal,12419822094
fold1_room1_mix123,fold1,static,1,bike_bell,L,,,safe,R,normal,12419822095
fold1_room1_mix124,fold1,static,1,horn,R,,,caution,R,normal,12419822096
fold1_room1_mix125,fold1,walk,0,,,,,critical,L,normal,12419822097
fold1_room1_mix126,fold1,static,1,backup_beep,L,,,critical,R,normal,12419822098
fold1_room1_mix127,fold1,walk,1,siren,L,,,safe,L,normal,12419822099
fold1_room1_mix128,fold1,walk,0,,,,,safe,R,normal,12419822100
fold1_room1_mix129,fold1,walk,1,bike_bell,L,,,critical,L,normal,12419822101
fold1_room1_mix130,fold1,static,1,horn,L,,,critical,L,normal,12419822102
fold1_room1_mix131,fold1,walk,1,bike_bell,L,,,critical,L,normal,12419822103
fold1_room1_mix132,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419822104
fold1_room1_mix133,fold1,static,2,siren,L,backup_beep,L,critical,R,normal,12419822105
fold1_room1_mix134,fold1,static,0,,,,,caution,R,normal,12419822106
fold1_room1_mix135,fold1,static,1,siren,R,,,critical,L,normal,12419822107
fold1_room1_mix136,fold1,static,1,bike_bell,R,,,caution,R,normal,12419822108
fold1_room1_mix137,fold1,static,1,horn,R,,,safe,L,normal,12419822109
fold1_room1_mix138,fold1,walk,2,siren,L,backup_beep,L,critical,R,normal,12419822110
fold1_room1_mix139,fold1,static,1,crossing,L,,,safe,R,normal,12419822111
fold1_room1_mix140,fold1,static,2,siren,R,backup_beep,R,critical,L,normal,12419822112
fold1_room1_mix141,fold1,walk,1,siren,L,,,caution,R,normal,12419822113
fold1_room1_mix142,fold1,walk,1,crossing,R,,,critical,L,normal,12419822114
fold1_room1_mix143,fold1,walk,1,crossing,L,,,safe,L,normal,12419822115
fold1_room1_mix144,fold1,static,0,,,,,safe,L,normal,12419822116
fold1_room1_mix145,fold1,static,0,,,,,critical,R,normal,12419822117
fold1_room1_mix146,fold1,static,1,bike_bell,R,,,critical,R,normal,12419822118
fold1_room1_mix147,fold1,walk,1,horn,L,,,caution,R,normal,12419822119
fold1_room1_mix148,fold1,static,0,,,,,caution,L,normal,12419822120
fold1_room1_mix149,fold1,static,1,horn,R,,,caution,R,normal,12419822121
fold1_room1_mix150,fold1,walk,2,siren,R,horn,R,caution,L,normal,12419822122
fold1_room1_mix151,fold1,static,0,,,,,safe,R,normal,12419822123
fold1_room1_mix152,fold1,static,1,backup_beep,L,,,critical,R,normal,12419822124
fold1_room1_mix153,fold1,walk,1,siren,L,,,safe,L,normal,12419822125
fold1_room1_mix154,fold1,walk,0,,,,,caution,R,normal,12419822126
fold1_room1_mix155,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419822127
fold1_room1_mix156,fold1,static,0,,,,,caution,L,normal,12419822128
fold1_room1_mix157,fold1,static,1,horn,R,,,caution,R,normal,12419822129
fold1_room1_mix158,fold1,walk,1,backup_beep,L,,,caution,R,normal,12419822130
fold1_room1_mix159,fold1,static,2,siren,L,horn,R,safe,L,normal,12419822131
fold1_room1_mix160,fold1,static,0,,,,,critical,L,normal,12419822132
fold1_room1_mix161,fold1,static,0,,,,,caution,L,normal,12419822133
fold1_room1_mix162,fold1,walk,2,backup_beep,L,bike_bell,R,critical,R,normal,12419822134
fold1_room1_mix163,fold1,walk,0,,,,,critical,L,normal,12419822135
fold1_room1_mix164,fold1,walk,1,crossing,L,,,safe,L,normal,12419822136
fold1_room1_mix165,fold1,walk,1,bike_bell,L,,,critical,L,normal,12419822137
fold1_room1_mix166,fold1,walk,1,crossing,L,,,caution,R,normal,12419822138
fold1_room1_mix167,fold1,static,1,crossing,L,,,critical,L,normal,12419822139
fold1_room1_mix168,fold1,static,0,,,,,safe,R,normal,12419822140
fold1_room1_mix169,fold1,static,1,bike_bell,R,,,safe,L,normal,12419822141
fold1_room1_mix170,fold1,walk,1,siren,R,,,critical,L,normal,12419822142
fold1_room1_mix171,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419822143
fold1_room1_mix172,fold1,walk,0,,,,,critical,R,normal,12419822144
fold1_room1_mix173,fold1,walk,2,siren,L,crossing,L,caution,R,normal,12419822145
fold1_room1_mix174,fold1,static,1,horn,R,,,safe,L,normal,12419822146
fold1_room1_mix175,fold1,static,2,siren,R,bike_bell,L,safe,R,normal,12419822147
fold1_room1_mix176,fold1,walk,1,horn,R,,,critical,L,normal,12419822148
fold1_room1_mix177,fold1,static,1,siren,R,,,caution,L,normal,12419822149
fold1_room1_mix178,fold1,walk,1,backup_beep,L,,,critical,R,normal,12419822150
fold1_room1_mix179,fold1,walk,1,bike_bell,L,,,caution,L,normal,12419822151
fold1_room1_mix180,fold1,walk,1,crossing,R,,,critical,L,normal,12419822152
fold1_room1_mix181,fold1,walk,1,horn,L,,,critical,R,normal,12419822153
fold1_room1_mix182,fold1,static,1,backup_beep,R,,,caution,L,normal,12419822154
fold1_room1_mix183,fold1,walk,1,siren,R,,,critical,L,normal,12419822155
fold1_room1_mix184,fold1,static,0,,,,,caution,R,normal,12419822156
fold1_room1_mix185,fold1,walk,1,bike_bell,R,,,safe,L,normal,12419822157
fold1_room1_mix186,fold1,static,0,,,,,critical,L,normal,12419822158
fold1_room1_mix187,fold1,static,1,bike_bell,L,,,caution,L,normal,12419822159
fold1_room1_mix188,fold1,static,2,bike_bell,R,crossing,R,safe,L,normal,12419822160
fold1_room1_mix189,fold1,static,1,crossing,L,,,caution,L,normal,12419822161
fold1_room1_mix190,fold1,static,2,horn,L,backup_beep,R,safe,R,normal,12419822162
fold1_room1_mix191,fold1,static,2,horn,L,crossing,L,safe,R,normal,12419822163
fold1_room1_mix192,fold1,static,1,siren,R,,,safe,R,normal,12419822164
fold1_room1_mix193,fold1,walk,1,horn,L,,,caution,R,normal,12419822165
fold1_room1_mix194,fold1,walk,0,,,,,caution,R,normal,12419822166
fold1_room1_mix195,fold1,walk,0,,,,,safe,R,normal,12419822167
fold1_room1_mix196,fold1,static,1,siren,L,,,caution,R,normal,12419822168
fold1_room1_mix197,fold1,walk,1,siren,L,,,critical,R,normal,12419822169
fold1_room1_mix198,fold1,static,1,crossing,R,,,critical,R,normal,12419822170
fold1_room1_mix199,fold1,walk,1,crossing,L,,,caution,R,normal,12419822171
fold1_room1_mix200,fold1,static,2,horn,L,backup_beep,R,safe,R,normal,12419822172
fold1_room1_mix201,fold1,static,1,bike_bell,L,,,caution,L,normal,12419822173
fold1_room1_mix202,fold1,static,0,,,,,safe,R,normal,12419822174
fold1_room1_mix203,fold1,static,1,siren,R,,,safe,R,normal,12419822175
fold1_room1_mix204,fold1,walk,0,,,,,caution,R,normal,12419822176
fold1_room1_mix205,fold1,static,1,bike_bell,L,,,safe,R,normal,12419822177
fold1_room1_mix206,fold1,static,1,crossing,R,,,caution,R,normal,12419822178
fold1_room1_mix207,fold1,walk,1,horn,R,,,caution,L,normal,12419822179
fold1_room1_mix208,fold1,walk,2,siren,R,crossing,R,caution,L,normal,12419822180
fold1_room1_mix209,fold1,static,0,,,,,caution,R,normal,12419822181
fold1_room1_mix210,fold1,static,1,backup_beep,R,,,caution,L,normal,12419822182
fold1_room1_mix211,fold1,walk,1,horn,L,,,caution,R,normal,12419822183
fold1_room1_mix212,fold1,static,0,,,,,caution,L,normal,12419822184
fold1_room1_mix213,fold1,static,1,backup_beep,L,,,caution,R,normal,12419822185
fold1_room1_mix214,fold1,static,1,backup_beep,L,,,safe,L,normal,12419822186
fold1_room1_mix215,fold1,walk,0,,,,,caution,L,normal,12419822187
fold1_room1_mix216,fold1,static,2,horn,R,backup_beep,L,critical,R,normal,12419822188
fold1_room1_mix217,fold1,static,1,bike_bell,L,,,safe,R,normal,12419822189
fold1_room1_mix218,fold1,walk,0,,,,,caution,L,normal,12419822190
fold1_room1_mix219,fold1,walk,1,horn,R,,,caution,L,normal,12419822191
fold1_room1_mix220,fold1,walk,1,crossing,R,,,safe,R,normal,12419822192
fold1_room1_mix221,fold1,walk,0,,,,,caution,R,normal,12419822193
fold1_room1_mix222,fold1,static,1,siren,L,,,safe,L,normal,12419822194
fold1_room1_mix223,fold1,static,0,,,,,critical,R,normal,12419822195
fold1_room1_mix224,fold1,walk,0,,,,,caution,L,normal,12419822196
fold1_room1_mix225,fold1,static,0,,,,,safe,L,normal,12419822197
fold1_room1_mix226,fold1,walk,0,,,,,critical,R,normal,12419822198
fold1_room1_mix227,fold1,walk,1,bike_bell,L,,,caution,L,normal,12419822199
fold1_room1_mix228,fold1,walk,2,siren,L,crossing,L,safe,L,normal,12419822200
fold1_room1_mix229,fold1,static,2,horn,L,crossing,L,caution,L,normal,12419822201
fold1_room1_mix230,fold1,walk,1,crossing,R,,,critical,L,normal,12419822202
fold1_room1_mix231,fold1,walk,0,,,,,safe,L,normal,12419822203
fold1_room1_mix232,fold1,static,2,horn,L,bike_bell,L,caution,L,normal,12419822204
fold1_room1_mix233,fold1,walk,1,horn,R,,,critical,L,normal,12419822205
fold1_room1_mix234,fold1,walk,1,crossing,R,,,critical,L,normal,12419822206
fold1_room1_mix235,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419822207
fold1_room1_mix236,fold1,walk,0,,,,,safe,R,normal,12419822208
fold1_room1_mix237,fold1,walk,0,,,,,safe,L,normal,12419822209
fold1_room1_mix238,fold1,walk,0,,,,,critical,L,normal,12419822210
fold1_room1_mix239,fold1,walk,2,backup_beep,R,crossing,R,safe,R,normal,12419822211
fold1_room1_mix240,fold1,static,0,,,,,safe,L,normal,12419822212
fold1_room1_mix241,fold1,walk,1,horn,R,,,critical,L,normal,12419822213
fold1_room1_mix242,fold1,walk,0,,,,,critical,R,normal,12419822214
fold1_room1_mix243,fold1,static,2,backup_beep,L,bike_bell,R,safe,L,normal,12419822215
fold1_room1_mix244,fold1,walk,1,crossing,L,,,safe,L,normal,12419822216
fold1_room1_mix245,fold1,walk,1,siren,R,,,caution,L,normal,12419822217
fold1_room1_mix246,fold1,walk,1,backup_beep,L,,,caution,R,normal,12419822218
fold1_room1_mix247,fold1,static,1,crossing,L,,,caution,L,normal,12419822219
fold1_room1_mix248,fold1,static,1,backup_beep,R,,,caution,L,normal,12419822220
fold1_room1_mix249,fold1,static,2,siren,L,crossing,R,critical,R,normal,12419822221
fold1_room1_mix250,fold1,static,1,siren,R,,,safe,R,normal,12419822222
fold1_room1_mix251,fold1,walk,1,crossing,L,,,caution,R,normal,12419822223
fold1_room1_mix252,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419822224
fold1_room1_mix253,fold1,static,0,,,,,critical,L,normal,12419822225
fold1_room1_mix254,fold1,walk,1,crossing,R,,,caution,L,normal,12419822226
fold1_room1_mix255,fold1,static,1,crossing,R,,,caution,R,normal,12419822227
fold1_room1_mix256,fold1,walk,0,,,,,critical,R,normal,12419822228
fold1_room1_mix257,fold1,walk,1,crossing,R,,,safe,R,normal,12419822229
fold1_room1_mix258,fold1,walk,0,,,,,safe,R,normal,12419822230
fold1_room1_mix259,fold1,static,0,,,,,safe,L,normal,12419822231
fold1_room1_mix260,fold1,static,1,crossing,L,,,safe,R,normal,12419822232
fold1_room1_mix261,fold1,static,0,,,,,critical,R,normal,12419822233
fold1_room1_mix262,fold1,static,1,horn,R,,,safe,L,normal,12419822234
fold1_room1_mix263,fold1,walk,0,,,,,caution,R,normal,12419822235
fold1_room1_mix264,fold1,walk,1,siren,R,,,safe,R,normal,12419822236
fold1_room1_mix265,fold1,walk,1,siren,L,,,safe,L,normal,12419822237
fold1_room1_mix266,fold1,static,1,backup_beep,L,,,critical,R,normal,12419822238
fold1_room1_mix267,fold1,walk,1,horn,L,,,safe,L,normal,12419822239
fold1_room1_mix268,fold1,walk,1,horn,L,,,critical,R,normal,12419822240
fold1_room1_mix269,fold1,static,1,horn,R,,,critical,R,normal,12419822241
fold1_room1_mix270,fold1,static,1,bike_bell,R,,,caution,R,normal,12419822242
fold1_room1_mix271,fold1,static,1,backup_beep,L,,,critical,R,normal,12419822243
fold1_room1_mix272,fold1,static,1,bike_bell,L,,,caution,L,normal,12419822244
fold1_room1_mix273,fold1,static,0,,,,,safe,R,normal,12419822245
fold1_room1_mix274,fold1,walk,0,,,,,safe,R,normal,12419822246
fold1_room1_mix275,fold1,static,1,backup_beep,R,,,caution,L,normal,12419822247
fold1_room1_mix276,fold1,static,0,,,,,caution,L,normal,12419822248
fold1_room1_mix277,fold1,static,1,backup_beep,L,,,safe,L,normal,12419822249
fold1_room1_mix278,fold1,static,1,bike_bell,R,,,safe,L,normal,12419822250
fold1_room1_mix279,fold1,walk,1,horn,L,,,critical,R,normal,12419822251
fold1_room1_mix280,fold1,walk,1,bike_bell,R,,,caution,R,normal,12419822252
fold1_room1_mix281,fold1,walk,0,,,,,caution,L,normal,12419822253
fold1_room1_mix282,fold1,static,1,horn,R,,,safe,L,normal,12419822254
fold1_room1_mix283,fold1,static,1,horn,R,,,caution,R,normal,12419822255
fold1_room1_mix284,fold1,walk,1,crossing,L,,,safe,L,normal,12419822256
fold1_room1_mix285,fold1,static,1,backup_beep,L,,,safe,L,normal,12419822257
fold1_room1_mix286,fold1,walk,1,bike_bell,R,,,safe,L,normal,12419822258
fold1_room1_mix287,fold1,walk,0,,,,,caution,L,normal,12419822259
fold1_room1_mix288,fold1,walk,1,siren,R,,,critical,L,normal,12419822260
fold1_room1_mix289,fold1,static,0,,,,,caution,L,normal,12419822261
fold1_room1_mix290,fold1,static,0,,,,,caution,R,normal,12419822262
fold1_room1_mix291,fold1,walk,1,horn,R,,,critical,L,normal,12419822263
fold1_room1_mix292,fold1,walk,1,crossing,R,,,caution,L,normal,12419822264
fold1_room1_mix293,fold1,walk,1,backup_beep,R,,,critical,L,normal,12419822265
fold1_room1_mix294,fold1,static,1,crossing,L,,,critical,L,normal,12419822266
fold1_room1_mix295,fold1,static,2,siren,L,horn,R,critical,R,normal,12419822267
fold1_room1_mix296,fold1,walk,1,siren,L,,,safe,L,normal,12419822268
fold1_room1_mix297,fold1,static,1,crossing,R,,,caution,R,normal,12419822269
fold1_room1_mix298,fold1,static,1,horn,L,,,caution,L,normal,12419822270
fold1_room1_mix299,fold1,static,1,crossing,L,,,safe,R,normal,12419822271
fold1_room1_mix300,fold1,walk,1,siren,L,,,safe,L,normal,12419822272
fold1_room1_mix301,fold1,static,1,siren,R,,,critical,L,normal,12419822273
fold1_room1_mix302,fold1,walk,1,crossing,L,,,critical,R,normal,12419822274
fold1_room1_mix303,fold1,walk,0,,,,,caution,L,normal,12419822275
fold1_room1_mix304,fold1,walk,1,backup_beep,R,,,critical,L,normal,12419822276
fold1_room1_mix305,fold1,walk,1,backup_beep,L,,,safe,L,normal,12419822277
fold1_room1_mix306,fold1,walk,1,bike_bell,L,,,caution,L,normal,12419822278
fold1_room1_mix307,fold1,static,1,bike_bell,L,,,critical,L,normal,12419822279
fold1_room1_mix308,fold1,static,1,crossing,L,,,caution,L,normal,12419822280
fold1_room1_mix309,fold1,static,1,backup_beep,L,,,caution,R,normal,12419822281
fold1_room1_mix310,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419822282
fold1_room1_mix311,fold1,static,1,backup_beep,R,,,safe,R,normal,12419822283
fold1_room1_mix312,fold1,static,0,,,,,critical,L,normal,12419822284
fold1_room1_mix313,fold1,static,0,,,,,caution,L,normal,12419822285
fold1_room1_mix314,fold1,walk,1,siren,L,,,caution,R,normal,12419822286
fold1_room1_mix315,fold1,static,1,horn,L,,,caution,L,normal,12419822287
fold1_room1_mix316,fold1,static,1,crossing,L,,,critical,L,normal,12419822288
fold1_room1_mix317,fold1,walk,1,backup_beep,R,,,critical,L,normal,12419822289
fold1_room1_mix318,fold1,walk,2,backup_beep,R,bike_bell,L,critical,L,normal,12419822290
fold1_room1_mix319,fold1,static,0,,,,,caution,R,normal,12419822291
fold1_room1_mix320,fold1,walk,0,,,,,caution,L,normal,12419822292
fold1_room1_mix321,fold1,walk,1,horn,L,,,critical,R,normal,12419822293
fold1_room1_mix322,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419822294
fold1_room1_mix323,fold1,walk,1,siren,R,,,safe,R,normal,12419822295
fold1_room1_mix324,fold1,walk,1,horn,L,,,critical,R,normal,12419822296
fold1_room1_mix325,fold1,static,1,backup_beep,L,,,critical,R,normal,12419822297
fold1_room1_mix326,fold1,static,1,horn,R,,,caution,R,normal,12419822298
fold1_room1_mix327,fold1,walk,0,,,,,caution,L,normal,12419822299
fold1_room1_mix328,fold1,walk,1,crossing,R,,,safe,R,normal,12419822300
fold1_room1_mix329,fold1,static,1,backup_beep,L,,,safe,L,normal,12419822301
fold1_room1_mix330,fold1,walk,0,,,,,safe,R,normal,12419822302
fold1_room1_mix331,fold1,static,1,siren,R,,,critical,L,normal,12419822303
fold1_room1_mix332,fold1,walk,1,backup_beep,L,,,critical,R,normal,12419822304
fold1_room1_mix333,fold1,walk,0,,,,,critical,R,normal,12419822305
fold1_room1_mix334,fold1,walk,1,horn,R,,,critical,L,normal,12419822306
fold1_room1_mix335,fold1,static,1,backup_beep,R,,,critical,L,normal,12419822307
fold1_room1_mix336,fold1,static,1,horn,L,,,safe,R,normal,12419822308
fold1_room1_mix337,fold1,static,0,,,,,safe,L,normal,12419822309
fold1_room1_mix338,fold1,walk,1,siren,R,,,critical,L,normal,12419822310
fold1_room1_mix339,fold1,walk,2,horn,L,bike_bell,R,critical,R,normal,12419822311
fold1_room1_mix340,fold1,walk,0,,,,,caution,L,normal,12419822312
fold1_room1_mix341,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419822313
fold1_room1_mix342,fold1,walk,0,,,,,critical,L,normal,12419822314
fold1_room1_mix343,fold1,static,0,,,,,safe,L,normal,12419822315
fold1_room1_mix344,fold1,walk,0,,,,,safe,L,normal,12419822316
fold1_room1_mix345,fold1,walk,1,bike_bell,R,,,caution,R,normal,12419822317
fold1_room1_mix346,fold1,walk,1,crossing,L,,,safe,L,normal,12419822318
