name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room1_mix071,walk,safe,normal,1,0.0009,1.19e-07,60.15452615825061,60.15,0.279,0.298,8.276,8.64,0.43,True,True,PASS
fold1_room1_mix072,walk,critical,normal,1,0.0061,1.19e-07,62.33707629394901,62.34,0.325,0.283,1.039,7.29,0.71,True,True,PASS
fold1_room1_mix073,static,caution,normal,1,0.0023,1.19e-07,40.612561089032575,40.61,0.262,0.305,2.276,6.51,0.99,True,True,PASS
fold1_room1_mix074,static,safe,normal,1,0.0009,1.19e-07,64.16123145028556,64.16,0.233,0.178,9.641,7.03,0.3,True,True,PASS
fold1_room1_mix075,static,critical,normal,2,0.0021,1.77e-07,60.10138927860777,60.1,0.228,0.292,1.216,8.64,0.29,True,True,PASS
fold1_room1_mix076,walk,caution,normal,2,0.0027,1.76e-07,58.4569679644721,58.46,0.252,0.347,2.428,6.54,0.42,True,True,PASS
fold1_room1_mix077,walk,caution,normal,3,0.003,2.22e-07,52.53197589660215,52.53,0.379,0.287,2.247,6.06,1.0,True,True,PASS
fold1_room1_mix078,static,critical,normal,2,0.0038,1.77e-07,41.238261560476495,41.24,0.386,0.273,1.033,8.38,1.0,True,True,PASS
fold1_room1_mix079,static,critical,normal,3,0.0474,2.29e-07,59.378944893166945,59.38,0.342,0.346,0.778,6.62,0.38,True,True,PASS
fold1_room1_mix080,walk,caution,normal,2,0.0132,1.77e-07,41.034577464509574,41.03,0.326,0.346,1.634,8.75,0.99,True,True,PASS
fold1_room1_mix081,static,caution,normal,2,0.0314,1.77e-07,51.220456846657044,51.22,0.296,0.307,1.857,7.38,0.99,True,True,PASS
fold1_room1_mix082,static,critical,normal,2,0.0047,1.77e-07,55.31933544448762,55.32,0.26,0.394,1.199,6.76,0.79,True,True,PASS
fold1_room1_mix083,static,caution,normal,2,0.0032,1.76e-07,40.29947613086944,40.3,0.269,0.39,1.652,8.66,0.98,True,True,PASS
fold1_room1_mix084,walk,safe,normal,3,0.0091,2.33e-07,53.99195355778028,53.99,0.269,0.329,13.846,8.99,0.6,True,True,PASS
fold1_room1_mix085,walk,caution,normal,1,0.0014,1.19e-07,58.54890533803413,58.55,0.271,0.289,2.751,7.03,0.56,True,True,PASS
fold1_room1_mix086,walk,critical,normal,3,0.3735,2.41e-07,45.45587119815136,45.46,0.295,0.257,1.198,8.62,0.99,True,True,PASS
fold1_room1_mix087,static,caution,normal,2,0.1914,1.77e-07,53.97731376566331,53.98,0.254,0.244,1.767,7.68,0.78,True,True,PASS
fold1_room1_mix088,walk,caution,normal,1,0.0023,1.19e-07,43.51054188412651,43.51,0.253,0.258,1.61,8.88,0.99,True,True,PASS
fold1_room1_mix089,static,safe,normal,1,0.001,1.19e-07,41.84064072291975,41.84,0.231,0.229,10.335,6.2,1.0,True,True,PASS
fold1_room1_mix090,walk,critical,normal,2,0.0035,1.77e-07,56.12574759042568,56.13,0.284,0.287,1.398,7.88,0.45,True,True,PASS
fold1_room1_mix091,static,critical,normal,2,0.0092,1.77e-07,53.95581332833262,53.96,0.297,0.264,0.985,6.37,0.98,True,True,PASS
fold1_room1_mix092,static,critical,normal,1,0.0032,1.19e-07,50.4311420801925,50.43,0.282,0.35,0.804,8.52,0.7,True,True,PASS
fold1_room1_mix093,walk,safe,normal,3,0.0051,2.29e-07,50.852135127858624,50.85,0.388,0.361,3.91,7.02,1.0,True,True,PASS
fold1_room1_mix094,static,caution,normal,2,0.0056,1.77e-07,61.36198273114091,61.36,0.449,0.271,2.069,8.92,0.39,True,True,PASS
fold1_room1_mix095,static,safe,normal,1,0.001,1.19e-07,63.68737274526778,63.69,0.188,0.196,7.584,7.49,0.33,True,True,PASS
fold1_room1_mix096,static,safe,normal,1,0.0008,1.19e-07,61.74318607171098,61.74,0.301,0.373,11.874,8.41,0.39,True,True,PASS
fold1_room1_mix097,walk,caution,normal,3,0.0104,1.77e-07,54.79699190371356,54.8,0.417,0.286,2.086,6.11,0.89,True,True,PASS
fold1_room1_mix098,walk,caution,normal,1,0.0021,1.19e-07,41.71388653525197,41.71,0.269,0.195,2.046,8.44,1.0,True,True,PASS
fold1_room1_mix099,static,caution,normal,2,0.0329,1.78e-07,61.06391676890439,61.06,0.408,0.399,1.934,8.92,0.33,True,True,PASS
fold1_room1_mix100,static,critical,normal,3,0.0707,2.30e-07,41.26246029201201,41.26,0.455,0.306,1.083,7.1,0.99,True,True,PASS
fold1_room1_mix1000,walk,safe,normal,1,0.0006,1.19e-07,62.37468315632589,62.37,0.264,0.046,14.164,6.94,0.16,True,True,PASS
fold1_room1_mix1001,walk,caution,normal,2,0.0101,1.77e-07,61.45531935573888,61.46,0.379,0.256,1.562,8.27,0.59,True,True,PASS
fold1_room1_mix1002,static,caution,normal,1,0.002,1.19e-07,58.82060841108333,58.82,0.296,0.212,1.923,6.45,0.53,True,True,PASS
fold1_room1_mix1003,walk,caution,normal,2,0.0019,1.76e-07,42.417555466219156,42.42,0.254,0.275,2.434,8.34,0.99,True,True,PASS
fold1_room1_mix1004,static,critical,normal,2,0.0111,1.76e-07,51.174974654308116,51.18,0.31,0.261,0.84,7.41,0.66,True,True,PASS
fold1_room1_mix1005,walk,caution,normal,1,0.0038,1.19e-07,51.994749912495486,51.99,0.261,0.234,1.84,7.87,0.99,True,True,PASS
fold1_room1_mix1006,static,critical,normal,2,0.0169,1.76e-07,48.17035762049342,48.17,0.309,0.296,0.835,7.51,0.94,True,True,PASS
fold1_room1_mix1007,walk,critical,normal,2,0.0037,1.78e-07,59.6977201457632,59.7,0.274,0.264,1.477,8.83,0.43,True,True,PASS
fold1_room1_mix1008,walk,caution,normal,2,0.0028,1.77e-07,60.77725054704195,60.78,0.25,0.297,2.246,7.66,0.63,True,True,PASS
fold1_room1_mix1009,walk,critical,normal,2,0.0022,1.77e-07,58.60472994752754,58.6,0.34,0.29,1.142,7.53,0.31,True,True,PASS
fold1_room1_mix101,static,safe,normal,2,0.0019,1.74e-07,42.82277197141591,42.82,0.323,0.28,9.313,7.27,0.99,True,True,PASS
fold1_room1_mix1010,walk,critical,normal,2,0.0023,1.78e-07,59.28682256748307,59.29,0.276,0.294,1.404,7.7,0.43,True,True,PASS
fold1_room1_mix1011,walk,caution,normal,2,0.0026,1.77e-07,43.07708695434796,43.08,0.349,0.333,1.679,7.23,0.99,True,True,PASS
fold1_room1_mix1012,walk,caution,normal,2,0.0022,1.76e-07,63.50199915993805,63.5,0.262,0.243,2.381,7.21,0.25,True,True,PASS
fold1_room1_mix1013,static,critical,normal,1,0.0028,1.19e-07,55.758975680282695,55.76,0.289,0.243,1.101,8.92,0.36,True,True,PASS
fold1_room1_mix1014,walk,caution,normal,1,0.003,1.19e-07,59.88398608726514,59.88,0.228,0.246,2.991,7.52,0.99,True,True,PASS
fold1_room1_mix1015,walk,safe,normal,2,0.0174,1.78e-07,41.15860782950339,41.16,0.264,0.328,5.001,6.14,1.0,True,True,PASS
fold1_room1_mix1016,static,safe,normal,2,0.0138,1.77e-07,62.35228926432677,62.35,0.312,0.275,3.715,8.27,0.45,True,True,PASS
fold1_room1_mix1017,walk,caution,normal,3,0.0208,2.28e-07,60.97579991976815,60.98,0.311,0.289,2.705,7.26,0.63,True,True,PASS
fold1_room1_mix1018,walk,critical,normal,3,0.0739,2.35e-07,47.18166666710036,47.18,0.28,0.315,0.87,8.19,0.99,True,True,PASS
fold1_room1_mix1019,static,caution,normal,2,0.0038,1.78e-07,47.39971852871431,47.4,0.38,0.34,2.514,7.57,0.98,True,True,PASS
fold1_room1_mix102,walk,safe,normal,1,0.0006,1.19e-07,44.853368192196136,44.85,0.306,0.231,9.888,8.38,0.98,True,True,PASS
fold1_room1_mix1020,static,caution,normal,2,0.0061,1.76e-07,62.440285075090245,62.44,0.333,0.255,2.608,8.61,0.36,True,True,PASS
fold1_room1_mix1021,static,critical,normal,2,0.002,1.77e-07,40.01064285349628,40.01,0.312,0.304,1.427,7.64,0.98,True,True,PASS
fold1_room1_mix1022,static,caution,normal,3,0.0146,2.31e-07,60.992571711120895,60.99,0.406,0.227,2.368,7.17,0.42,True,True,PASS
fold1_room1_mix1023,walk,caution,normal,2,0.0035,1.78e-07,64.96518201620044,64.97,0.244,0.257,1.706,7.74,0.41,True,True,PASS
fold1_room1_mix1024,walk,safe,normal,1,0.0006,1.19e-07,40.00633194808752,40.01,0.241,0.292,9.235,7.15,1.0,True,True,PASS
fold1_room1_mix1025,static,caution,normal,2,0.1668,1.78e-07,61.941815551487316,61.94,0.322,0.25,2.587,6.89,0.64,True,True,PASS
fold1_room1_mix1026,walk,safe,normal,3,0.0954,2.27e-07,43.09287193195329,43.09,0.271,0.277,11.692,8.57,0.99,True,True,PASS
fold1_room1_mix1027,static,caution,normal,2,0.0029,1.77e-07,45.32840546579297,45.33,0.292,0.381,2.126,6.66,0.99,True,True,PASS
fold1_room1_mix1028,walk,critical,normal,2,0.0049,1.77e-07,62.132386395990075,62.13,0.338,0.243,1.182,7.54,0.38,True,True,PASS
fold1_room1_mix1029,static,critical,normal,2,0.0557,1.76e-07,61.643253223640315,61.64,0.411,0.226,1.449,7.76,0.81,True,True,PASS
fold1_room1_mix103,walk,critical,normal,2,0.3246,1.90e-07,63.26375716364056,63.26,0.275,0.26,1.258,6.72,1.0,True,True,PASS
fold1_room1_mix1030,walk,critical,normal,2,0.0041,1.77e-07,56.90098924832415,56.9,0.309,0.284,1.043,6.84,0.99,True,True,PASS
fold1_room1_mix1031,walk,caution,normal,2,0.0024,1.77e-07,64.7624604491048,64.76,0.295,0.214,2.611,7.84,0.39,True,True,PASS
fold1_room1_mix1032,walk,safe,normal,1,0.0006,1.19e-07,61.18197068268216,61.18,0.283,0.094,9.325,7.42,0.34,True,True,PASS
fold1_room1_mix1033,static,critical,normal,2,0.0035,1.78e-07,63.83733853012854,63.84,0.463,0.3,0.857,7.92,0.38,True,True,PASS
fold1_room1_mix1034,static,safe,normal,1,0.0007,1.19e-07,61.301792899332895,61.3,0.293,0.247,12.61,6.72,0.61,True,True,PASS
fold1_room1_mix1035,static,caution,normal,3,0.0407,2.29e-07,63.88173888783189,63.88,0.403,0.285,1.953,7.78,0.3,True,True,PASS
fold1_room1_mix1036,static,critical,normal,2,0.0049,1.77e-07,45.37612870550135,45.38,0.35,0.278,0.956,6.58,0.99,True,True,PASS
fold1_room1_mix1037,static,safe,normal,2,0.001,1.77e-07,48.92549318775222,48.93,0.345,0.296,5.462,8.41,0.95,True,True,PASS
fold1_room1_mix1038,static,caution,normal,3,0.0121,2.17e-07,44.07583705429463,44.08,0.292,0.282,2.064,8.26,0.99,True,True,PASS
fold1_room1_mix1039,static,safe,normal,2,0.0011,1.75e-07,60.089266345515945,60.09,0.34,0.181,5.82,7.01,0.64,True,True,PASS
fold1_room1_mix104,static,caution,normal,1,0.003,1.19e-07,55.637310521895046,55.64,0.291,0.271,1.699,8.34,0.82,True,True,PASS
fold1_room1_mix1040,static,critical,normal,2,0.1268,1.79e-07,52.38323200115117,52.38,0.302,0.29,1.09,7.75,0.49,True,True,PASS
fold1_room1_mix1041,static,critical,normal,1,0.0043,1.19e-07,58.86172689663451,58.86,0.275,0.204,1.302,7.44,0.58,True,True,PASS
fold1_room1_mix1042,static,safe,normal,2,0.2199,1.83e-07,62.06485716857603,62.06,0.331,0.244,12.134,7.58,0.04,True,True,PASS
fold1_room1_mix1043,static,critical,normal,1,0.0063,1.19e-07,59.558722561212505,59.56,0.243,0.28,0.744,8.26,0.63,True,True,PASS
fold1_room1_mix1044,walk,safe,normal,2,0.0127,1.75e-07,62.83171018852917,62.83,0.39,0.283,6.621,6.87,0.45,True,True,PASS
fold1_room1_mix1045,static,caution,normal,1,0.0033,1.19e-07,59.19062061008489,59.19,0.29,0.286,2.513,6.68,0.84,True,True,PASS
fold1_room1_mix1046,walk,safe,normal,2,0.0009,1.78e-07,63.30020833499347,63.3,0.266,0.24,12.125,8.66,0.0,True,True,PASS
fold1_room1_mix1047,walk,caution,normal,3,0.2325,1.94e-07,55.2248589681889,55.22,0.413,0.257,2.265,6.14,0.98,True,True,PASS
fold1_room1_mix1048,static,caution,normal,3,0.0324,1.78e-07,52.22416979269433,52.22,0.292,0.279,1.996,6.24,1.0,True,True,PASS
fold1_room1_mix1049,walk,critical,normal,1,0.0038,1.19e-07,48.85873911868474,48.86,0.327,0.36,0.982,8.72,0.99,True,True,PASS
fold1_room1_mix105,walk,safe,normal,2,0.0112,1.77e-07,50.76450729542033,50.76,0.31,0.231,9.567,8.99,0.99,True,True,PASS
fold1_room1_mix1050,walk,safe,normal,2,0.012,1.77e-07,58.426795751123464,58.43,0.39,0.347,11.148,8.2,0.48,True,True,PASS
fold1_room1_mix1051,walk,critical,normal,2,0.0059,1.76e-07,41.51399742130585,41.51,0.272,0.244,1.338,6.26,1.0,True,True,PASS
fold1_room1_mix1052,walk,critical,normal,1,0.0038,1.19e-07,58.61453528340796,58.61,0.292,0.329,0.958,8.94,0.29,True,True,PASS
fold1_room1_mix1053,walk,caution,normal,2,0.0224,1.78e-07,46.30194115992789,46.3,0.254,0.26,1.698,6.24,0.99,True,True,PASS
fold1_room1_mix1054,walk,safe,normal,1,0.0009,1.19e-07,49.89256250761235,49.89,0.217,0.289,8.376,8.67,0.97,True,True,PASS
fold1_room1_mix1055,walk,caution,normal,2,0.0348,1.76e-07,56.69795877603262,56.7,0.378,0.284,2.638,6.47,0.5,True,True,PASS
fold1_room1_mix1056,static,safe,normal,2,0.0224,1.75e-07,46.299372742307526,46.3,0.255,0.32,14.351,7.01,0.99,True,True,PASS
fold1_room1_mix1057,walk,critical,normal,1,0.0027,1.19e-07,47.92787828605476,47.93,0.264,0.244,1.225,6.23,1.0,True,True,PASS
fold1_room1_mix1058,static,safe,normal,2,0.001,1.76e-07,51.2791246677224,51.28,0.281,0.188,12.33,6.56,0.99,True,True,PASS
fold1_room1_mix1059,walk,caution,normal,2,0.0029,1.78e-07,46.52733443126009,46.53,0.293,0.299,2.078,8.18,0.98,True,True,PASS
fold1_room1_mix106,walk,critical,normal,2,0.0054,1.76e-07,50.69083942015006,50.69,0.272,0.347,1.048,8.66,0.99,True,True,PASS
fold1_room1_mix1060,static,caution,normal,1,0.0015,1.19e-07,45.315431397254024,45.32,0.265,0.219,2.242,7.45,0.99,True,True,PASS
fold1_room1_mix1061,static,caution,normal,2,0.0337,1.75e-07,61.65856741988705,61.66,0.383,0.271,1.691,8.02,0.48,True,True,PASS
fold1_room1_mix1062,walk,critical,normal,2,0.0021,1.75e-07,59.2530022425443,59.25,0.56,0.301,1.483,7.64,0.36,True,True,PASS
fold1_room1_mix1063,static,critical,normal,2,0.0117,1.77e-07,58.55057728926451,58.55,0.295,0.289,1.05,8.87,0.37,True,True,PASS
fold1_room1_mix1064,static,safe,normal,1,0.0003,1.19e-07,49.028640350556465,49.03,0.291,0.157,14.447,8.6,0.96,True,True,PASS
fold1_room1_mix1065,walk,caution,normal,1,0.0031,1.19e-07,48.57210260098685,48.57,0.24,0.35,2.102,7.69,0.98,True,True,PASS
fold1_room1_mix1066,walk,caution,normal,2,0.0063,1.75e-07,43.41336722793906,43.41,0.242,0.346,2.777,7.61,0.99,True,True,PASS
fold1_room1_mix1067,static,safe,normal,3,0.0066,2.30e-07,56.017835850574876,56.02,0.293,0.453,4.969,6.33,0.72,True,True,PASS
fold1_room1_mix1068,walk,caution,normal,2,0.5995,2.25e-07,43.17873928103754,43.18,0.328,0.257,2.684,6.93,0.99,True,True,PASS
fold1_room1_mix1069,walk,critical,normal,3,0.0073,2.20e-07,40.43950113603051,40.44,0.29,0.359,1.189,8.7,0.99,True,True,PASS
fold1_room1_mix107,static,caution,normal,2,0.002,1.74e-07,60.032495889780606,60.03,0.317,0.24,2.539,8.94,0.64,True,True,PASS
fold1_room1_mix1070,static,safe,normal,2,0.0013,1.76e-07,60.54351808767528,60.54,0.257,0.237,5.667,6.25,0.47,True,True,PASS
fold1_room1_mix1071,walk,caution,normal,3,0.0288,2.29e-07,51.934834731676034,51.93,0.297,0.254,2.146,6.98,0.99,True,True,PASS
fold1_room1_mix1072,static,safe,normal,2,0.001,1.75e-07,43.966133755659776,43.97,0.329,0.337,9.681,8.88,0.99,True,True,PASS
fold1_room1_mix1073,walk,safe,normal,3,0.0453,2.29e-07,47.89599579189423,47.9,0.386,0.288,5.105,6.23,0.98,True,True,PASS
fold1_room1_mix1074,walk,caution,normal,1,0.0019,1.19e-07,62.01976051401038,62.02,0.268,0.262,1.701,8.85,0.32,True,True,PASS
fold1_room1_mix1075,walk,safe,normal,3,0.0023,2.27e-07,58.361328341443475,58.36,0.286,0.249,4.436,8.26,0.82,True,True,PASS
fold1_room1_mix1076,static,critical,normal,2,0.2604,1.85e-07,52.40646643633929,52.41,0.263,0.27,1.479,8.01,0.68,True,True,PASS
fold1_room1_mix1077,static,caution,normal,2,0.0022,1.76e-07,43.64734652748399,43.65,0.326,0.333,2.715,6.31,0.99,True,True,PASS
fold1_room1_mix1078,static,caution,normal,1,0.0017,1.19e-07,45.67756775383193,45.68,0.251,0.313,2.265,8.01,0.98,True,True,PASS
