clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room2_mix055,fold1,walk,1,backup_beep,L,,,critical,L,traffic2,12419872640
fold1_room2_mix056,fold1,walk,0,,,,,caution,L,traffic2,12419872641
fold1_room2_mix057,fold1,static,1,bike_bell,L,,,safe,L,traffic2,12419872642
fold1_room2_mix058,fold1,static,0,,,,,critical,R,traffic2,12419872643
fold1_room2_mix059,fold1,walk,1,crossing,L,,,caution,R,traffic2,12419872644
fold1_room2_mix060,fold1,walk,0,,,,,safe,R,traffic2,12419872645
fold1_room2_mix061,fold1,static,1,siren,L,,,critical,L,traffic2,12419872646
fold1_room2_mix062,fold1,static,0,,,,,caution,L,traffic2,12419872647
fold1_room2_mix063,fold1,walk,1,horn,L,,,safe,L,traffic2,12419872648
fold1_room2_mix064,fold1,walk,0,,,,,critical,R,traffic2,12419872649
fold1_room2_mix065,fold1,static,1,backup_beep,L,,,caution,R,traffic2,12419872650
fold1_room2_mix066,fold1,static,0,,,,,safe,R,traffic2,12419872651
fold1_room2_mix067,fold1,walk,1,bike_bell,L,,,critical,L,traffic2,12419872652
fold1_room2_mix068,fold1,walk,0,,,,,caution,L,traffic2,12419872653
fold1_room2_mix069,fold1,static,1,crossing,L,,,safe,L,traffic2,12419872654
fold1_room2_mix070,fold1,static,0,,,,,critical,R,traffic2,12419872655
fold1_room2_mix071,fold1,walk,1,siren,L,,,caution,R,traffic2,12419872656
fold1_room2_mix072,fold1,walk,0,,,,,safe,R,traffic2,12419872657
fold1_room2_mix073,fold1,static,1,horn,L,,,critical,L,traffic2,12419872658
fold1_room2_mix074,fold1,static,0,,,,,caution,L,traffic2,12419872659
fold1_room2_mix075,fold1,walk,1,backup_beep,L,,,safe,L,traffic2,12419872660
fold1_room2_mix076,fold1,walk,0,,,,,critical,R,traffic2,12419872661
fold1_room2_mix077,fold1,static,1,bike_bell,L,,,caution,R,traffic2,12419872662
fold1_room2_mix078,fold1,static,0,,,,,safe,R,traffic2,12419872663
fold1_room2_mix079,fold1,walk,1,crossing,L,,,critical,L,traffic2,12419872664
fold1_room2_mix080,fold1,walk,0,,,,,caution,L,traffic2,12419872665
fold1_room2_mix081,fold1,static,1,siren,L,,,safe,L,traffic2,12419872666
fold1_room2_mix082,fold1,static,0,,,,,critical,R,traffic2,12419872667
fold1_room2_mix083,fold1,walk,1,horn,L,,,caution,R,traffic2,12419872668
fold1_room2_mix084,fold1,walk,0,,,,,safe,R,traffic2,12419872669
fold1_room2_mix085,fold1,static,1,backup_beep,L,,,critical,L,traffic2,12419872670
fold1_room2_mix086,fold1,static,0,,,,,caution,L,traffic2,12419872671
fold1_room2_mix087,fold1,walk,1,bike_bell,L,,,safe,L,traffic2,12419872672
fold1_room2_mix088,fold1,walk,0,,,,,critical,R,traffic2,12419872673
fold1_room2_mix089,fold1,static,1,crossing,L,,,caution,R,traffic2,12419872674
fold1_room2_mix090,fold1,static,0,,,,,safe,R,traffic2,12419872675
fold1_room2_mix091,fold1,walk,1,siren,L,,,critical,L,traffic2,12419872676
fold1_room2_mix092,fold1,walk,0,,,,,caution,L,traffic2,12419872677
fold1_room2_mix093,fold1,static,1,horn,L,,,safe,L,traffic2,12419872678
fold1_room2_mix094,fold1,static,0,,,,,critical,R,traffic2,12419872679
fold1_room2_mix095,fold1,walk,1,backup_beep,L,,,caution,R,traffic2,12419872680
fold1_room2_mix096,fold1,walk,0,,,,,safe,R,traffic2,12419872681
fold1_room2_mix097,fold1,static,1,bike_bell,L,,,critical,L,traffic2,12419872682
fold1_room2_mix098,fold1,static,0,,,,,caution,L,traffic2,12419872683
fold1_room2_mix099,fold1,walk,1,crossing,L,,,safe,L,traffic2,12419872684
fold1_room2_mix100,fold1,walk,0,,,,,critical,R,traffic2,12419872685
fold1_room2_mix101,fold1,static,1,siren,L,,,caution,R,traffic2,12419872686
fold1_room2_mix102,fold1,static,0,,,,,safe,R,traffic2,12419872687
fold1_room2_mix103,fold1,walk,1,horn,L,,,critical,L,traffic2,12419872688
fold1_room2_mix104,fold1,walk,0,,,,,caution,L,traffic2,12419872689
fold1_room2_mix105,fold1,static,1,backup_beep,L,,,safe,L,traffic2,12419872690
fold1_room2_mix106,fold1,static,0,,,,,critical,R,traffic2,12419872691
fold1_room2_mix107,fold1,walk,1,bike_bell,L,,,caution,R,traffic2,12419872692
fold1_room2_mix108,fold1,walk,0,,,,,safe,R,traffic2,12419872693
fold1_room2_mix109,fold1,static,1,crossing,L,,,critical,L,traffic2,12419872694
fold1_room2_mix110,fold1,static,0,,,,,caution,L,traffic2,12419872695
fold1_room2_mix111,fold1,walk,1,siren,L,,,safe,L,traffic2,12419872696
fold1_room2_mix112,fold1,walk,0,,,,,critical,R,traffic2,12419872697
fold1_room2_mix113,fold1,static,1,horn,L,,,caution,R,traffic2,12419872698
fold1_room2_mix114,fold1,static,0,,,,,safe,R,traffic2,12419872699
fold1_room2_mix115,fold1,walk,1,backup_beep,L,,,critical,L,traffic2,12419872700
fold1_room2_mix116,fold1,walk,0,,,,,caution,L,traffic2,12419872701
fold1_room2_mix117,fold1,static,1,bike_bell,L,,,safe,L,traffic2,12419872702
fold1_room2_mix118,fold1,static,0,,,,,critical,R,traffic2,12419872703
fold1_room2_mix119,fold1,walk,1,crossing,L,,,caution,R,traffic2,12419872704
fold1_room2_mix120,fold1,walk,0,,,,,safe,R,traffic2,12419872705
fold1_room2_mix121,fold1,static,1,siren,L,,,critical,L,traffic2,12419872706
fold1_room2_mix122,fold1,static,0,,,,,caution,L,traffic2,12419872707
fold1_room2_mix123,fold1,walk,1,horn,L,,,safe,L,traffic2,12419872708
fold1_room2_mix124,fold1,walk,0,,,,,critical,R,traffic2,12419872709
fold1_room2_mix125,fold1,static,1,backup_beep,L,,,caution,R,traffic2,12419872710
fold1_room2_mix126,fold1,static,0,,,,,safe,R,traffic2,12419872711
fold1_room2_mix127,fold1,walk,1,bike_bell,L,,,critical,L,traffic2,12419872712
fold1_room2_mix128,fold1,walk,0,,,,,caution,L,traffic2,12419872713
fold1_room2_mix129,fold1,static,1,crossing,L,,,safe,L,traffic2,12419872714
fold1_room2_mix130,fold1,static,0,,,,,critical,R,traffic2,12419872715
fold1_room2_mix131,fold1,walk,1,siren,L,,,caution,R,traffic2,12419872716
fold1_room2_mix132,fold1,walk,0,,,,,safe,R,traffic2,12419872717
fold1_room2_mix133,fold1,static,1,horn,L,,,critical,L,traffic2,12419872718
fold1_room2_mix134,fold1,static,0,,,,,caution,L,traffic2,12419872719
fold1_room2_mix135,fold1,walk,1,backup_beep,L,,,safe,L,traffic2,12419872720
fold1_room2_mix136,fold1,walk,0,,,,,critical,R,traffic2,12419872721
fold1_room2_mix137,fold1,static,1,bike_bell,L,,,caution,R,traffic2,12419872722
fold1_room2_mix138,fold1,static,0,,,,,safe,R,traffic2,12419872723
fold1_room2_mix139,fold1,walk,1,crossing,L,,,critical,L,traffic2,12419872724
fold1_room2_mix140,fold1,walk,0,,,,,caution,L,traffic2,12419872725
fold1_room2_mix141,fold1,static,1,siren,L,,,safe,L,traffic2,12419872726
fold1_room2_mix142,fold1,static,0,,,,,critical,R,traffic2,12419872727
fold1_room2_mix143,fold1,walk,1,horn,L,,,caution,R,traffic2,12419872728
fold1_room2_mix144,fold1,walk,0,,,,,safe,R,traffic2,12419872729
fold1_room2_mix145,fold1,static,1,backup_beep,L,,,critical,L,traffic2,12419872730
fold1_room2_mix146,fold1,static,0,,,,,caution,L,traffic2,12419872731
fold1_room2_mix147,fold1,walk,1,bike_bell,L,,,safe,L,traffic2,12419872732
fold1_room2_mix148,fold1,walk,0,,,,,critical,R,traffic2,12419872733
fold1_room2_mix149,fold1,static,1,crossing,L,,,caution,R,traffic2,12419872734
fold1_room2_mix150,fold1,static,0,,,,,safe,R,traffic2,12419872735
fold1_room2_mix151,fold1,walk,1,siren,L,,,critical,L,traffic2,12419872736
fold1_room2_mix152,fold1,walk,0,,,,,caution,L,traffic2,12419872737
fold1_room2_mix153,fold1,static,1,horn,L,,,safe,L,traffic2,12419872738
fold1_room2_mix154,fold1,static,0,,,,,critical,R,traffic2,12419872739
fold1_room2_mix155,fold1,walk,1,backup_beep,L,,,caution,R,traffic2,12419872740
fold1_room2_mix156,fold1,walk,0,,,,,safe,R,traffic2,12419872741
fold1_room2_mix157,fold1,static,1,bike_bell,L,,,critical,L,traffic2,12419872742
fold1_room2_mix158,fold1,static,0,,,,,caution,L,traffic2,12419872743
fold1_room2_mix159,fold1,walk,1,crossing,L,,,safe,L,traffic2,12419872744
fold1_room2_mix160,fold1,walk,0,,,,,critical,R,traffic2,12419872745
fold1_room2_mix161,fold1,static,1,siren,L,,,caution,R,traffic2,12419872746
fold1_room2_mix162,fold1,static,0,,,,,safe,R,traffic2,12419872747
fold1_room2_mix163,fold1,walk,1,horn,L,,,critical,L,traffic2,12419872748
fold1_room2_mix164,fold1,walk,0,,,,,caution,L,traffic2,12419872749
fold1_room2_mix165,fold1,static,1,backup_beep,L,,,safe,L,traffic2,12419872750
fold1_room2_mix166,fold1,static,0,,,,,critical,R,traffic2,12419872751
fold1_room2_mix167,fold1,walk,1,bike_bell,L,,,caution,R,traffic2,12419872752
fold1_room2_mix168,fold1,walk,0,,,,,safe,R,traffic2,12419872753
fold1_room2_mix169,fold1,static,1,crossing,L,,,critical,L,traffic2,12419872754
fold1_room2_mix170,fold1,static,0,,,,,caution,L,traffic2,12419872755
fold1_room2_mix171,fold1,walk,1,siren,L,,,safe,L,traffic2,12419872756
fold1_room2_mix172,fold1,walk,0,,,,,critical,R,traffic2,12419872757
fold1_room2_mix173,fold1,static,1,horn,L,,,caution,R,traffic2,12419872758
fold1_room2_mix174,fold1,static,0,,,,,safe,R,traffic2,12419872759
fold1_room2_mix175,fold1,walk,1,backup_beep,L,,,critical,L,traffic2,12419872760
fold1_room2_mix176,fold1,walk,0,,,,,caution,L,traffic2,12419872761
fold1_room2_mix177,fold1,static,1,bike_bell,L,,,safe,L,traffic2,12419872762
fold1_room2_mix178,fold1,static,0,,,,,critical,R,traffic2,12419872763
fold1_room2_mix179,fold1,walk,1,crossing,L,,,caution,R,traffic2,12419872764
fold1_room2_mix180,fold1,walk,0,,,,,safe,R,traffic2,12419872765
fold1_room2_mix181,fold1,static,1,siren,L,,,critical,L,traffic2,12419872766
fold1_room2_mix182,fold1,static,0,,,,,caution,L,traffic2,12419872767
fold1_room2_mix183,fold1,walk,1,horn,L,,,safe,L,traffic2,12419872768
fold1_room2_mix184,fold1,walk,0,,,,,critical,R,traffic2,12419872769
fold1_room2_mix185,fold1,static,1,backup_beep,L,,,caution,R,traffic2,12419872770
fold1_room2_mix186,fold1,static,0,,,,,safe,R,traffic2,12419872771
fold1_room2_mix187,fold1,walk,1,bike_bell,L,,,critical,L,traffic2,12419872772
fold1_room2_mix188,fold1,walk,0,,,,,caution,L,traffic2,12419872773
fold1_room2_mix189,fold1,static,1,crossing,L,,,safe,L,traffic2,12419872774
fold1_room2_mix190,fold1,static,0,,,,,critical,R,traffic2,12419872775
fold1_room2_mix191,fold1,walk,1,siren,L,,,caution,R,traffic2,12419872776
fold1_room2_mix192,fold1,walk,0,,,,,safe,R,traffic2,12419872777
fold1_room2_mix193,fold1,static,1,horn,L,,,critical,L,traffic2,12419872778
fold1_room2_mix194,fold1,static,0,,,,,caution,L,traffic2,12419872779
fold1_room2_mix195,fold1,walk,1,backup_beep,L,,,safe,L,traffic2,12419872780
fold1_room2_mix196,fold1,walk,0,,,,,critical,R,traffic2,12419872781
fold1_room2_mix197,fold1,static,1,bike_bell,L,,,caution,R,traffic2,12419872782
fold1_room2_mix198,fold1,static,0,,,,,safe,R,traffic2,12419872783
fold1_room2_mix199,fold1,walk,1,crossing,L,,,critical,L,traffic2,12419872784
fold1_room2_mix200,fold1,walk,0,,,,,caution,L,traffic2,12419872785
fold1_room2_mix201,fold1,static,1,siren,L,,,safe,L,traffic2,12419872786
fold1_room2_mix202,fold1,static,0,,,,,critical,R,traffic2,12419872787
fold1_room2_mix203,fold1,walk,1,horn,L,,,caution,R,traffic2,12419872788
fold1_room2_mix204,fold1,walk,0,,,,,safe,R,traffic2,12419872789
fold1_room2_mix205,fold1,static,1,backup_beep,L,,,critical,L,traffic2,12419872790
fold1_room2_mix206,fold1,static,0,,,,,caution,L,traffic2,12419872791
fold1_room2_mix207,fold1,walk,1,bike_bell,L,,,safe,L,traffic2,12419872792
fold1_room2_mix208,fold1,walk,0,,,,,critical,R,traffic2,12419872793
fold1_room2_mix209,fold1,static,1,crossing,L,,,caution,R,traffic2,12419872794
fold1_room2_mix210,fold1,static,0,,,,,safe,R,traffic2,12419872795
fold1_room2_mix211,fold1,walk,1,siren,L,,,critical,L,traffic2,12419872796
fold1_room2_mix212,fold1,walk,0,,,,,caution,L,traffic2,12419872797
fold1_room2_mix213,fold1,static,1,horn,L,,,safe,L,traffic2,12419872798
fold1_room2_mix214,fold1,static,0,,,,,critical,R,traffic2,12419872799
fold1_room2_mix215,fold1,walk,1,backup_beep,L,,,caution,R,traffic2,12419872800
fold1_room2_mix216,fold1,walk,0,,,,,safe,R,traffic2,12419872801
fold1_room2_mix217,fold1,static,1,bike_bell,L,,,critical,L,traffic2,12419872802
fold1_room2_mix218,fold1,static,0,,,,,caution,L,traffic2,12419872803
fold1_room2_mix219,fold1,walk,1,crossing,L,,,safe,L,traffic2,12419872804
fold1_room2_mix220,fold1,walk,0,,,,,critical,R,traffic2,12419872805
fold1_room2_mix221,fold1,static,1,siren,L,,,caution,R,traffic2,12419872806
fold1_room2_mix222,fold1,static,0,,,,,safe,R,traffic2,12419872807
fold1_room2_mix223,fold1,walk,1,horn,L,,,critical,L,traffic2,12419872808
fold1_room2_mix224,fold1,walk,0,,,,,caution,L,traffic2,12419872809
fold1_room2_mix225,fold1,static,1,backup_beep,L,,,safe,L,traffic2,12419872810
fold1_room2_mix226,fold1,static,0,,,,,critical,R,traffic3,12419872811
fold1_room2_mix227,fold1,walk,1,bike_bell,L,,,caution,R,traffic3,12419872812
fold1_room2_mix228,fold1,walk,0,,,,,safe,R,traffic3,12419872813
fold1_room2_mix229,fold1,static,1,crossing,L,,,critical,L,traffic3,12419872814
fold1_room2_mix230,fold1,static,0,,,,,caution,L,traffic3,12419872815
fold1_room2_mix231,fold1,walk,1,siren,L,,,safe,L,traffic3,12419872816
fold1_room2_mix232,fold1,walk,0,,,,,critical,R,traffic3,12419872817
fold1_room2_mix233,fold1,static,1,horn,L,,,caution,R,traffic3,12419872818
fold1_room2_mix234,fold1,static,0,,,,,safe,R,traffic3,12419872819
fold1_room2_mix235,fold1,walk,1,backup_beep,L,,,critical,L,traffic3,12419872820
fold1_room2_mix236,fold1,walk,0,,,,,caution,L,traffic3,12419872821
fold1_room2_mix237,fold1,static,1,bike_bell,L,,,safe,L,traffic3,12419872822
fold1_room2_mix238,fold1,static,0,,,,,critical,R,traffic3,12419872823
fold1_room2_mix239,fold1,walk,1,crossing,L,,,caution,R,traffic3,12419872824
fold1_room2_mix240,fold1,walk,0,,,,,safe,R,traffic3,12419872825
fold1_room2_mix241,fold1,static,1,siren,L,,,critical,L,traffic3,12419872826
fold1_room2_mix242,fold1,static,0,,,,,caution,L,traffic3,12419872827
fold1_room2_mix243,fold1,walk,1,horn,L,,,safe,L,traffic3,12419872828
fold1_room2_mix244,fold1,walk,0,,,,,critical,R,traffic3,12419872829
fold1_room2_mix245,fold1,static,1,backup_beep,L,,,caution,R,traffic3,12419872830
fold1_room2_mix246,fold1,static,0,,,,,safe,R,traffic3,12419872831
fold1_room2_mix247,fold1,walk,1,bike_bell,L,,,critical,L,traffic3,12419872832
fold1_room2_mix248,fold1,walk,0,,,,,caution,L,traffic3,12419872833
fold1_room2_mix249,fold1,static,1,crossing,L,,,safe,L,traffic3,12419872834
fold1_room2_mix250,fold1,static,0,,,,,critical,R,traffic3,12419872835
fold1_room2_mix251,fold1,walk,1,siren,L,,,caution,R,traffic3,12419872836
fold1_room2_mix252,fold1,walk,0,,,,,safe,R,traffic3,12419872837
fold1_room2_mix253,fold1,static,1,horn,L,,,critical,L,traffic3,12419872838
fold1_room2_mix254,fold1,static,0,,,,,caution,L,traffic3,12419872839
fold1_room2_mix255,fold1,walk,1,backup_beep,L,,,safe,L,traffic3,12419872840
fold1_room2_mix256,fold1,walk,0,,,,,critical,R,traffic3,12419872841
fold1_room2_mix257,fold1,static,1,bike_bell,L,,,caution,R,traffic3,12419872842
fold1_room2_mix258,fold1,static,0,,,,,safe,R,traffic3,12419872843
fold1_room2_mix259,fold1,walk,1,crossing,L,,,critical,L,traffic3,12419872844
fold1_room2_mix260,fold1,walk,0,,,,,caution,L,traffic3,12419872845
fold1_room2_mix261,fold1,static,1,siren,L,,,safe,L,traffic3,12419872846
fold1_room2_mix262,fold1,static,0,,,,,critical,R,traffic3,12419872847
fold1_room2_mix263,fold1,walk,1,horn,L,,,caution,R,traffic3,12419872848
fold1_room2_mix264,fold1,walk,0,,,,,safe,R,traffic3,12419872849
fold1_room2_mix265,fold1,static,1,backup_beep,L,,,critical,L,traffic3,12419872850
fold1_room2_mix266,fold1,static,0,,,,,caution,L,traffic3,12419872851
fold1_room2_mix267,fold1,walk,1,bike_bell,L,,,safe,L,traffic3,12419872852
fold1_room2_mix268,fold1,walk,0,,,,,critical,R,traffic3,12419872853
fold1_room2_mix269,fold1,static,1,crossing,L,,,caution,R,traffic3,12419872854
fold1_room2_mix270,fold1,static,0,,,,,safe,R,traffic3,12419872855
fold1_room2_mix271,fold1,walk,1,siren,L,,,critical,L,traffic3,12419872856
fold1_room2_mix272,fold1,walk,0,,,,,caution,L,traffic3,12419872857
fold1_room2_mix273,fold1,static,1,horn,L,,,safe,L,traffic3,12419872858
fold1_room2_mix274,fold1,static,0,,,,,critical,R,traffic3,12419872859
fold1_room2_mix275,fold1,walk,1,backup_beep,L,,,caution,R,traffic3,12419872860
fold1_room2_mix276,fold1,walk,0,,,,,safe,R,traffic3,12419872861
fold1_room2_mix277,fold1,static,1,bike_bell,L,,,critical,L,traffic3,12419872862
fold1_room2_mix278,fold1,static,0,,,,,caution,L,traffic3,12419872863
fold1_room2_mix279,fold1,walk,1,crossing,L,,,safe,L,traffic3,12419872864
fold1_room2_mix280,fold1,walk,0,,,,,critical,R,traffic3,12419872865
fold1_room2_mix281,fold1,static,1,siren,L,,,caution,R,traffic3,12419872866
fold1_room2_mix282,fold1,static,0,,,,,safe,R,traffic3,12419872867
fold1_room2_mix283,fold1,walk,1,horn,L,,,critical,L,traffic3,12419872868
fold1_room2_mix284,fold1,walk,0,,,,,caution,L,traffic3,12419872869
fold1_room2_mix285,fold1,static,1,backup_beep,L,,,safe,L,traffic3,12419872870
fold1_room2_mix286,fold1,static,0,,,,,critical,R,traffic3,12419872871
fold1_room2_mix287,fold1,walk,1,bike_bell,L,,,caution,R,traffic3,12419872872
fold1_room2_mix288,fold1,walk,0,,,,,safe,R,traffic3,12419872873
fold1_room2_mix289,fold1,static,1,crossing,L,,,critical,L,traffic3,12419872874
fold1_room2_mix290,fold1,static,0,,,,,caution,L,traffic3,12419872875
fold1_room2_mix291,fold1,walk,1,siren,L,,,safe,L,traffic3,12419872876
fold1_room2_mix292,fold1,walk,0,,,,,critical,R,traffic3,12419872877
fold1_room2_mix293,fold1,static,1,horn,L,,,caution,R,traffic3,12419872878
fold1_room2_mix294,fold1,static,0,,,,,safe,R,traffic3,12419872879
fold1_room2_mix295,fold1,walk,1,backup_beep,L,,,critical,L,traffic3,12419872880
fold1_room2_mix296,fold1,walk,0,,,,,caution,L,traffic3,12419872881
fold1_room2_mix297,fold1,static,1,bike_bell,L,,,safe,L,traffic3,12419872882
fold1_room2_mix298,fold1,static,0,,,,,critical,R,traffic3,12419872883
fold1_room2_mix299,fold1,walk,1,crossing,L,,,caution,R,traffic3,12419872884
fold1_room2_mix300,fold1,walk,0,,,,,safe,R,traffic3,12419872885
fold1_room2_mix301,fold1,static,1,siren,L,,,critical,L,traffic3,12419872886
fold1_room2_mix302,fold1,static,0,,,,,caution,L,traffic3,12419872887
fold1_room2_mix303,fold1,walk,1,horn,L,,,safe,L,traffic3,12419872888
fold1_room2_mix304,fold1,walk,0,,,,,critical,R,traffic3,12419872889
fold1_room2_mix305,fold1,static,1,backup_beep,L,,,caution,R,traffic3,12419872890
fold1_room2_mix306,fold1,static,0,,,,,safe,R,traffic3,12419872891
fold1_room2_mix307,fold1,walk,1,bike_bell,L,,,critical,L,traffic3,12419872892
fold1_room2_mix308,fold1,walk,0,,,,,caution,L,traffic3,12419872893
fold1_room2_mix309,fold1,static,1,crossing,L,,,safe,L,traffic3,12419872894
fold1_room2_mix310,fold1,static,0,,,,,critical,R,traffic3,12419872895
fold1_room2_mix311,fold1,walk,1,siren,L,,,caution,R,traffic3,12419872896
fold1_room2_mix312,fold1,walk,0,,,,,safe,R,traffic3,12419872897
fold1_room2_mix313,fold1,static,1,horn,L,,,critical,L,traffic3,12419872898
fold1_room2_mix314,fold1,static,0,,,,,caution,L,traffic3,12419872899
fold1_room2_mix315,fold1,walk,1,backup_beep,L,,,safe,L,traffic3,12419872900
fold1_room2_mix316,fold1,walk,0,,,,,critical,R,traffic3,12419872901
fold1_room2_mix317,fold1,static,1,bike_bell,L,,,caution,R,traffic3,12419872902
fold1_room2_mix318,fold1,static,0,,,,,safe,R,traffic3,12419872903
fold1_room2_mix319,fold1,walk,1,crossing,L,,,critical,L,traffic3,12419872904
fold1_room2_mix320,fold1,walk,0,,,,,caution,L,traffic3,12419872905
fold1_room2_mix321,fold1,static,1,siren,L,,,safe,L,traffic3,12419872906
fold1_room2_mix322,fold1,static,0,,,,,critical,R,traffic3,12419872907
fold1_room2_mix323,fold1,walk,1,horn,L,,,caution,R,traffic3,12419872908
fold1_room2_mix324,fold1,walk,0,,,,,safe,R,traffic3,12419872909
fold1_room2_mix325,fold1,static,1,backup_beep,L,,,critical,L,traffic3,12419872910
fold1_room2_mix326,fold1,static,0,,,,,caution,L,traffic3,12419872911
fold1_room2_mix327,fold1,walk,1,bike_bell,L,,,safe,L,traffic3,12419872912
fold1_room2_mix328,fold1,walk,0,,,,,critical,R,traffic3,12419872913
fold1_room2_mix329,fold1,static,1,crossing,L,,,caution,R,traffic3,12419872914
fold1_room2_mix330,fold1,static,0,,,,,safe,R,traffic3,12419872915
fold1_room2_mix331,fold1,walk,1,siren,L,,,critical,L,traffic3,12419872916
fold1_room2_mix332,fold1,walk,0,,,,,caution,L,traffic3,12419872917
fold1_room2_mix333,fold1,static,1,horn,L,,,safe,L,traffic3,12419872918
fold1_room2_mix334,fold1,static,0,,,,,critical,R,traffic3,12419872919
fold1_room2_mix335,fold1,walk,1,backup_beep,L,,,caution,R,traffic3,12419872920
fold1_room2_mix336,fold1,walk,0,,,,,safe,R,traffic3,12419872921
fold1_room2_mix337,fold1,static,1,bike_bell,L,,,critical,L,traffic3,12419872922
fold1_room2_mix338,fold1,static,0,,,,,caution,L,traffic3,12419872923
fold1_room2_mix339,fold1,walk,1,crossing,L,,,safe,L,traffic3,12419872924
fold1_room2_mix340,fold1,walk,0,,,,,critical,R,traffic3,12419872925
fold1_room2_mix341,fold1,static,1,siren,L,,,caution,R,traffic3,12419872926
