clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room2_mix079,fold1,walk,1,crossing,L,,,critical,L,traffic3,12419869599
fold1_room2_mix080,fold1,walk,0,,,,,caution,L,traffic3,12419869600
fold1_room2_mix081,fold1,static,1,siren,L,,,safe,L,traffic3,12419869601
fold1_room2_mix082,fold1,static,0,,,,,critical,R,traffic3,12419869602
fold1_room2_mix083,fold1,walk,1,horn,L,,,caution,R,traffic3,12419869603
fold1_room2_mix084,fold1,walk,0,,,,,safe,R,traffic3,12419869604
fold1_room2_mix085,fold1,static,1,backup_beep,L,,,critical,L,traffic3,12419869605
fold1_room2_mix086,fold1,static,0,,,,,caution,L,traffic3,12419869606
fold1_room2_mix087,fold1,walk,1,bike_bell,L,,,safe,L,traffic3,12419869607
fold1_room2_mix088,fold1,walk,0,,,,,critical,R,traffic3,12419869608
fold1_room2_mix089,fold1,static,1,crossing,L,,,caution,R,traffic3,12419869609
fold1_room2_mix090,fold1,static,0,,,,,safe,R,traffic3,12419869610
fold1_room2_mix091,fold1,walk,1,siren,L,,,critical,L,traffic3,12419869611
fold1_room2_mix092,fold1,walk,0,,,,,caution,L,traffic3,12419869612
fold1_room2_mix093,fold1,static,1,horn,L,,,safe,L,traffic3,12419869613
fold1_room2_mix094,fold1,static,0,,,,,critical,R,traffic3,12419869614
fold1_room2_mix095,fold1,walk,1,backup_beep,L,,,caution,R,traffic3,12419869615
fold1_room2_mix096,fold1,walk,0,,,,,safe,R,traffic3,12419869616
fold1_room2_mix097,fold1,static,1,bike_bell,L,,,critical,L,traffic3,12419869617
fold1_room2_mix098,fold1,static,0,,,,,caution,L,traffic3,12419869618
fold1_room2_mix099,fold1,walk,1,crossing,L,,,safe,L,traffic3,12419869619
fold1_room2_mix100,fold1,walk,0,,,,,critical,R,traffic3,12419869620
fold1_room2_mix101,fold1,static,1,siren,L,,,na,,normal,12419869621
fold1_room2_mix102,fold1,walk,1,siren,R,,,na,,normal,12419869622
fold1_room2_mix103,fold1,static,1,siren,L,,,na,,normal,12419869623
fold1_room2_mix104,fold1,walk,1,siren,R,,,na,,normal,12419869624
fold1_room2_mix105,fold1,static,2,siren,L,horn,R,na,,normal,12419869625
fold1_room2_mix106,fold1,walk,1,siren,R,,,na,,normal,12419869626
fold1_room2_mix107,fold1,static,1,siren,L,,,na,,normal,12419869627
fold1_room2_mix108,fold1,walk,1,siren,R,,,na,,normal,12419869628
fold1_room2_mix109,fold1,static,1,siren,L,,,na,,normal,12419869629
fold1_room2_mix110,fold1,walk,2,siren,R,horn,L,na,,normal,12419869630
fold1_room2_mix111,fold1,static,1,siren,L,,,na,,normal,12419869631
fold1_room2_mix112,fold1,walk,1,siren,R,,,na,,normal,12419869632
fold1_room2_mix113,fold1,static,1,siren,L,,,na,,normal,12419869633
fold1_room2_mix114,fold1,walk,1,siren,R,,,na,,normal,12419869634
fold1_room2_mix115,fold1,static,2,siren,L,horn,R,na,,normal,12419869635
fold1_room2_mix116,fold1,walk,1,siren,R,,,na,,normal,12419869636
fold1_room2_mix117,fold1,static,1,siren,L,,,na,,normal,12419869637
fold1_room2_mix118,fold1,walk,1,siren,R,,,na,,normal,12419869638
fold1_room2_mix119,fold1,static,1,siren,L,,,na,,normal,12419869639
fold1_room2_mix120,fold1,walk,2,siren,R,horn,L,na,,normal,12419869640
fold1_room2_mix121,fold1,static,1,horn,L,,,na,,normal,12419869641
fold1_room2_mix122,fold1,walk,1,backup_beep,R,,,na,,normal,12419869642
fold1_room2_mix123,fold1,static,1,bike_bell,L,,,na,,normal,12419869643
fold1_room2_mix124,fold1,walk,1,crossing,R,,,na,,normal,12419869644
fold1_room2_mix125,fold1,static,2,horn,L,backup_beep,R,na,,normal,12419869645
fold1_room2_mix126,fold1,walk,1,backup_beep,R,,,na,,normal,12419869646
fold1_room2_mix127,fold1,static,1,bike_bell,L,,,na,,normal,12419869647
fold1_room2_mix128,fold1,walk,1,crossing,R,,,na,,normal,12419869648
fold1_room2_mix129,fold1,static,1,horn,L,,,na,,normal,12419869649
fold1_room2_mix130,fold1,walk,2,backup_beep,R,horn,L,na,,normal,12419869650
fold1_room2_mix131,fold1,static,1,bike_bell,L,,,na,,normal,12419869651
fold1_room2_mix132,fold1,walk,1,crossing,R,,,na,,normal,12419869652
fold1_room2_mix133,fold1,static,1,horn,L,,,na,,normal,12419869653
fold1_room2_mix134,fold1,walk,1,backup_beep,R,,,na,,normal,12419869654
fold1_room2_mix135,fold1,static,2,bike_bell,L,horn,R,na,,normal,12419869655
fold1_room2_mix136,fold1,walk,1,crossing,R,,,na,,normal,12419869656
fold1_room2_mix137,fold1,static,1,horn,L,,,na,,normal,12419869657
fold1_room2_mix138,fold1,walk,1,backup_beep,R,,,na,,normal,12419869658
fold1_room2_mix139,fold1,static,1,bike_bell,L,,,na,,normal,12419869659
fold1_room2_mix140,fold1,walk,2,crossing,R,horn,L,na,,normal,12419869660
fold1_room2_mix141,fold1,static,1,horn,L,,,na,,normal,12419869661
fold1_room2_mix142,fold1,walk,1,backup_beep,R,,,na,,normal,12419869662
fold1_room2_mix143,fold1,static,1,bike_bell,L,,,na,,normal,12419869663
fold1_room2_mix144,fold1,walk,1,crossing,R,,,na,,normal,12419869664
fold1_room2_mix145,fold1,static,2,horn,L,backup_beep,R,na,,normal,12419869665
fold1_room2_mix146,fold1,walk,1,backup_beep,R,,,na,,normal,12419869666
fold1_room2_mix147,fold1,static,1,bike_bell,L,,,na,,normal,12419869667
fold1_room2_mix148,fold1,walk,1,crossing,R,,,na,,normal,12419869668
fold1_room2_mix149,fold1,static,1,horn,L,,,na,,normal,12419869669
fold1_room2_mix150,fold1,walk,2,backup_beep,R,horn,L,na,,normal,12419869670
fold1_room2_mix151,fold1,static,2,siren,L,siren,R,critical,L,normal,12419869671
fold1_room2_mix152,fold1,walk,2,siren,R,siren,L,caution,L,normal,12419869672
fold1_room2_mix153,fold1,static,2,siren,L,siren,R,safe,R,normal,12419869673
fold1_room2_mix154,fold1,walk,2,siren,R,siren,L,critical,R,normal,12419869674
fold1_room2_mix155,fold1,static,2,siren,L,siren,R,caution,L,normal,12419869675
fold1_room2_mix156,fold1,walk,2,siren,R,siren,L,safe,L,normal,12419869676
fold1_room2_mix157,fold1,static,2,siren,L,siren,R,critical,R,normal,12419869677
fold1_room2_mix158,fold1,walk,2,siren,R,siren,L,caution,R,normal,12419869678
fold1_room2_mix159,fold1,static,2,siren,L,siren,R,safe,L,normal,12419869679
fold1_room2_mix160,fold1,walk,2,siren,R,siren,L,critical,L,normal,12419869680
fold1_room2_mix161,fold1,static,2,backup_beep,L,backup_beep,R,caution,R,normal,12419869681
fold1_room2_mix162,fold1,walk,2,backup_beep,R,backup_beep,L,safe,R,normal,12419869682
fold1_room2_mix163,fold1,static,2,backup_beep,L,backup_beep,R,critical,L,normal,12419869683
fold1_room2_mix164,fold1,walk,2,backup_beep,R,backup_beep,L,caution,L,normal,12419869684
fold1_room2_mix165,fold1,static,2,backup_beep,L,backup_beep,R,safe,R,normal,12419869685
fold1_room2_mix166,fold1,walk,2,backup_beep,R,backup_beep,L,critical,R,normal,12419869686
fold1_room2_mix167,fold1,static,2,backup_beep,L,backup_beep,R,caution,L,normal,12419869687
fold1_room2_mix168,fold1,walk,2,backup_beep,R,backup_beep,L,safe,L,normal,12419869688
fold1_room2_mix169,fold1,static,2,backup_beep,L,backup_beep,R,critical,R,normal,12419869689
fold1_room2_mix170,fold1,walk,2,backup_beep,R,backup_beep,L,caution,R,normal,12419869690
fold1_room2_mix171,fold1,static,2,bike_bell,L,bike_bell,R,safe,L,normal,12419869691
fold1_room2_mix172,fold1,walk,2,bike_bell,R,bike_bell,L,critical,L,normal,12419869692
fold1_room2_mix173,fold1,static,2,bike_bell,L,bike_bell,R,caution,R,normal,12419869693
fold1_room2_mix174,fold1,walk,2,bike_bell,R,bike_bell,L,safe,R,normal,12419869694
fold1_room2_mix175,fold1,static,2,bike_bell,L,bike_bell,R,critical,L,normal,12419869695
fold1_room2_mix176,fold1,walk,2,bike_bell,R,bike_bell,L,caution,L,normal,12419869696
fold1_room2_mix177,fold1,static,2,bike_bell,L,bike_bell,R,safe,R,normal,12419869697
fold1_room2_mix178,fold1,walk,2,bike_bell,R,bike_bell,L,critical,R,normal,12419869698
fold1_room2_mix179,fold1,static,2,bike_bell,L,bike_bell,R,caution,L,normal,12419869699
fold1_room2_mix180,fold1,walk,2,bike_bell,R,bike_bell,L,safe,L,normal,12419869700
