clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room3_mix076,fold1,walk,1,siren,R,,,critical,R,normal,12419869776
fold1_room3_mix077,fold1,static,1,horn,L,,,caution,R,normal,12419869777
fold1_room3_mix078,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419869778
fold1_room3_mix079,fold1,static,1,bike_bell,L,,,critical,L,normal,12419869779
fold1_room3_mix080,fold1,walk,1,crossing,R,,,caution,L,normal,12419869780
fold1_room3_mix081,fold1,static,1,siren,L,,,safe,L,normal,12419869781
fold1_room3_mix082,fold1,walk,1,horn,R,,,critical,R,normal,12419869782
fold1_room3_mix083,fold1,static,1,backup_beep,L,,,caution,R,normal,12419869783
fold1_room3_mix084,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419869784
fold1_room3_mix085,fold1,static,1,crossing,L,,,critical,L,normal,12419869785
fold1_room3_mix086,fold1,walk,1,siren,R,,,caution,L,normal,12419869786
fold1_room3_mix087,fold1,static,1,horn,L,,,safe,L,normal,12419869787
fold1_room3_mix088,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419869788
fold1_room3_mix089,fold1,static,1,bike_bell,L,,,caution,R,normal,12419869789
fold1_room3_mix090,fold1,walk,1,crossing,R,,,safe,R,normal,12419869790
fold1_room3_mix091,fold1,static,1,siren,L,,,critical,L,normal,12419869791
fold1_room3_mix092,fold1,walk,1,horn,R,,,caution,L,normal,12419869792
fold1_room3_mix093,fold1,static,1,backup_beep,L,,,safe,L,normal,12419869793
fold1_room3_mix094,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419869794
fold1_room3_mix095,fold1,static,1,crossing,L,,,caution,R,normal,12419869795
fold1_room3_mix096,fold1,walk,1,siren,R,,,safe,R,normal,12419869796
fold1_room3_mix097,fold1,static,1,horn,L,,,critical,L,normal,12419869797
fold1_room3_mix098,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419869798
fold1_room3_mix099,fold1,static,1,bike_bell,L,,,safe,L,normal,12419869799
fold1_room3_mix100,fold1,walk,1,crossing,R,,,critical,R,normal,12419869800
fold1_room3_mix101,fold1,static,1,siren,L,,,caution,R,normal,12419869801
fold1_room3_mix102,fold1,walk,1,horn,R,,,safe,R,normal,12419869802
fold1_room3_mix103,fold1,static,1,backup_beep,L,,,critical,L,normal,12419869803
fold1_room3_mix104,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419869804
fold1_room3_mix105,fold1,static,1,crossing,L,,,safe,L,normal,12419869805
fold1_room3_mix106,fold1,walk,1,siren,R,,,critical,R,normal,12419869806
fold1_room3_mix107,fold1,static,1,horn,L,,,caution,R,normal,12419869807
fold1_room3_mix108,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419869808
fold1_room3_mix109,fold1,static,1,bike_bell,L,,,critical,L,normal,12419869809
fold1_room3_mix110,fold1,walk,1,crossing,R,,,caution,L,normal,12419869810
fold1_room3_mix111,fold1,static,1,siren,L,,,safe,L,normal,12419869811
fold1_room3_mix112,fold1,walk,1,horn,R,,,critical,R,normal,12419869812
fold1_room3_mix113,fold1,static,1,backup_beep,L,,,caution,R,normal,12419869813
fold1_room3_mix114,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419869814
fold1_room3_mix115,fold1,static,1,crossing,L,,,critical,L,normal,12419869815
fold1_room3_mix116,fold1,walk,1,siren,R,,,caution,L,normal,12419869816
fold1_room3_mix117,fold1,static,1,horn,L,,,safe,L,normal,12419869817
fold1_room3_mix118,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419869818
fold1_room3_mix119,fold1,static,1,bike_bell,L,,,caution,R,normal,12419869819
fold1_room3_mix120,fold1,walk,1,crossing,R,,,safe,R,normal,12419869820
fold1_room3_mix121,fold1,static,1,siren,L,,,critical,L,normal,12419869821
fold1_room3_mix122,fold1,walk,1,horn,R,,,caution,L,normal,12419869822
fold1_room3_mix123,fold1,static,1,backup_beep,L,,,safe,L,normal,12419869823
fold1_room3_mix124,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419869824
fold1_room3_mix125,fold1,static,1,crossing,L,,,caution,R,normal,12419869825
fold1_room3_mix126,fold1,walk,1,siren,R,,,safe,R,normal,12419869826
fold1_room3_mix127,fold1,static,1,horn,L,,,critical,L,normal,12419869827
fold1_room3_mix128,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419869828
fold1_room3_mix129,fold1,static,1,bike_bell,L,,,safe,L,normal,12419869829
fold1_room3_mix130,fold1,walk,1,crossing,R,,,critical,R,normal,12419869830
fold1_room3_mix131,fold1,static,1,siren,L,,,caution,R,normal,12419869831
fold1_room3_mix132,fold1,walk,1,horn,R,,,safe,R,normal,12419869832
fold1_room3_mix133,fold1,static,1,backup_beep,L,,,critical,L,normal,12419869833
fold1_room3_mix134,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419869834
fold1_room3_mix135,fold1,static,1,crossing,L,,,safe,L,normal,12419869835
fold1_room3_mix136,fold1,walk,1,siren,R,,,critical,R,normal,12419869836
fold1_room3_mix137,fold1,static,1,horn,L,,,caution,R,normal,12419869837
fold1_room3_mix138,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419869838
fold1_room3_mix139,fold1,static,1,bike_bell,L,,,critical,L,normal,12419869839
fold1_room3_mix140,fold1,walk,1,crossing,R,,,caution,L,normal,12419869840
fold1_room3_mix141,fold1,static,1,siren,L,,,safe,L,normal,12419869841
fold1_room3_mix142,fold1,walk,1,horn,R,,,critical,R,normal,12419869842
fold1_room3_mix143,fold1,static,1,backup_beep,L,,,caution,R,normal,12419869843
fold1_room3_mix144,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419869844
fold1_room3_mix145,fold1,static,1,crossing,L,,,critical,L,normal,12419869845
fold1_room3_mix146,fold1,walk,1,siren,R,,,caution,L,normal,12419869846
fold1_room3_mix147,fold1,static,1,horn,L,,,safe,L,normal,12419869847
fold1_room3_mix148,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419869848
fold1_room3_mix149,fold1,static,1,bike_bell,L,,,caution,R,normal,12419869849
fold1_room3_mix150,fold1,walk,1,crossing,R,,,safe,R,normal,12419869850
fold1_room3_mix151,fold1,static,1,siren,L,,,critical,L,normal,12419869851
fold1_room3_mix152,fold1,walk,1,horn,R,,,caution,L,normal,12419869852
fold1_room3_mix153,fold1,static,1,backup_beep,L,,,safe,L,normal,12419869853
fold1_room3_mix154,fold1,walk,2,bike_bell,R,siren,L,critical,R,normal,12419869854
fold1_room3_mix155,fold1,static,2,crossing,L,horn,R,caution,R,normal,12419869855
fold1_room3_mix156,fold1,walk,2,siren,R,backup_beep,L,safe,R,normal,12419869856
fold1_room3_mix157,fold1,static,2,horn,L,bike_bell,R,critical,L,normal,12419869857
fold1_room3_mix158,fold1,walk,2,backup_beep,R,crossing,L,caution,L,normal,12419869858
fold1_room3_mix159,fold1,static,2,bike_bell,L,siren,R,safe,L,normal,12419869859
fold1_room3_mix160,fold1,walk,2,crossing,R,horn,L,critical,R,normal,12419869860
fold1_room3_mix161,fold1,static,2,siren,L,backup_beep,R,caution,R,normal,12419869861
fold1_room3_mix162,fold1,walk,2,horn,R,bike_bell,L,safe,R,normal,12419869862
fold1_room3_mix163,fold1,static,2,backup_beep,L,crossing,R,critical,L,normal,12419869863
fold1_room3_mix164,fold1,walk,2,bike_bell,R,siren,L,caution,L,normal,12419869864
fold1_room3_mix165,fold1,static,2,crossing,L,horn,R,safe,L,normal,12419869865
fold1_room3_mix166,fold1,walk,2,siren,R,backup_beep,L,critical,R,normal,12419869866
fold1_room3_mix167,fold1,static,2,horn,L,bike_bell,R,caution,R,normal,12419869867
fold1_room3_mix168,fold1,walk,2,backup_beep,R,crossing,L,safe,R,normal,12419869868
fold1_room3_mix169,fold1,static,2,bike_bell,L,siren,R,critical,L,normal,12419869869
fold1_room3_mix170,fold1,walk,2,crossing,R,horn,L,caution,L,normal,12419869870
fold1_room3_mix171,fold1,static,2,siren,L,backup_beep,R,safe,L,normal,12419869871
fold1_room3_mix172,fold1,walk,2,horn,R,bike_bell,L,critical,R,normal,12419869872
fold1_room3_mix173,fold1,static,2,backup_beep,L,crossing,R,caution,R,normal,12419869873
fold1_room3_mix174,fold1,walk,2,bike_bell,R,siren,L,safe,R,normal,12419869874
fold1_room3_mix175,fold1,static,2,crossing,L,horn,R,critical,L,normal,12419869875
fold1_room3_mix176,fold1,walk,2,siren,R,backup_beep,L,caution,L,normal,12419869876
fold1_room3_mix177,fold1,static,2,horn,L,bike_bell,R,safe,L,normal,12419869877
fold1_room3_mix178,fold1,walk,2,backup_beep,R,crossing,L,critical,R,normal,12419869878
fold1_room3_mix179,fold1,static,2,bike_bell,L,siren,R,caution,R,normal,12419869879
fold1_room3_mix180,fold1,walk,2,crossing,R,horn,L,safe,R,normal,12419869880
