clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed,scene_type,n_car
fold1_room1_mix4920,fold1,walk,0,,,,,,,v12kick,9100942361,v12ext,0
fold1_room1_mix4921,fold1,static,0,,,,,,,v12kick,9100950280,v12ext,0
fold1_room1_mix4922,fold1,walk,0,,,,,,,v12kick,9100958199,v12ext,0
fold1_room1_mix4923,fold1,static,0,,,,,,,v12kick,9100966118,v12ext,0
fold1_room1_mix4924,fold1,walk,0,,,,,,,v12kick,9100974037,v12ext,0
fold1_room1_mix4925,fold1,static,0,,,,,,,v12kick,9100981956,v12ext,0
fold1_room1_mix4926,fold1,walk,0,,,,,,,v12kick,9100989875,v12ext,0
fold1_room1_mix4927,fold1,static,0,,,,,,,v12kick,9100997794,v12ext,0
fold1_room1_mix4928,fold1,walk,0,,,,,,,v12kick,9101005713,v12ext,0
fold1_room1_mix4929,fold1,static,0,,,,,,,v12kick,9101013632,v12ext,0
fold1_room1_mix4930,fold1,walk,0,,,,,,,v12kick,9101021551,v12ext,0
fold1_room1_mix4931,fold1,static,0,,,,,,,v12kick,9101029470,v12ext,0
fold1_room1_mix4932,fold1,walk,0,,,,,,,v12kick,9101037389,v12ext,0
fold1_room1_mix4933,fold1,static,0,,,,,,,v12kick,9101045308,v12ext,0
fold1_room1_mix4934,fold1,walk,0,,,,,,,v12kick,9101053227,v12ext,0
fold1_room1_mix4935,fold1,static,0,,,,,,,v12kick,9101061146,v12ext,0
fold1_room1_mix4936,fold1,walk,0,,,,,,,v12kick,9101069065,v12ext,0
fold1_room1_mix4937,fold1,static,0,,,,,,,v12kick,9101076984,v12ext,0
fold1_room1_mix4938,fold1,walk,0,,,,,,,v12kick,9101084903,v12ext,0
fold1_room1_mix4939,fold1,static,0,,,,,,,v12kick,9101092822,v12ext,0
fold1_room1_mix4940,fold1,walk,0,,,,,,,v12kick,9101100741,v12ext,0
fold1_room1_mix4941,fold1,static,0,,,,,,,v12kick,9101108660,v12ext,0
fold1_room1_mix4942,fold1,walk,0,,,,,,,v12kick,9101116579,v12ext,0
fold1_room1_mix4943,fold1,static,0,,,,,,,v12kick,9101124498,v12ext,0
fold1_room1_mix4944,fold1,walk,0,,,,,,,v12kick,9101132417,v12ext,0
fold1_room1_mix4945,fold1,static,0,,,,,,,v12kick,9101140336,v12ext,0
fold1_room1_mix4946,fold1,walk,0,,,,,,,v12kick,9101148255,v12ext,0
fold1_room1_mix4947,fold1,static,0,,,,,,,v12kick,9101156174,v12ext,0
fold1_room1_mix4948,fold1,walk,0,,,,,,,v12kick,9101164093,v12ext,0
fold1_room1_mix4949,fold1,static,0,,,,,,,v12kick,9101172012,v12ext,0
fold1_room1_mix4950,fold1,walk,0,,,,,,,v12kick,9101179931,v12ext,0
fold1_room1_mix4951,fold1,static,0,,,,,,,v12kick,9101187850,v12ext,0
fold1_room1_mix4952,fold1,walk,0,,,,,,,v12kick,9101195769,v12ext,0
fold1_room1_mix4953,fold1,static,0,,,,,,,v12kick,9101203688,v12ext,0
fold1_room1_mix4954,fold1,walk,0,,,,,,,v12kick,9101211607,v12ext,0
fold1_room1_mix4955,fold1,static,0,,,,,,,v12kick,9101219526,v12ext,0
fold1_room1_mix4956,fold1,walk,0,,,,,,,v12kick,9101227445,v12ext,0
fold1_room1_mix4957,fold1,static,0,,,,,,,v12kick,9101235364,v12ext,0
fold1_room1_mix4958,fold1,walk,0,,,,,,,v12kick,9101243283,v12ext,0
fold1_room1_mix4959,fold1,static,0,,,,,,,v12kick,9101251202,v12ext,0
fold1_room1_mix4960,fold1,walk,0,,,,,,,v12kick,9101259121,v12ext,0
fold1_room1_mix4961,fold1,static,0,,,,,,,v12kick,9101267040,v12ext,0
fold1_room1_mix4962,fold1,walk,0,,,,,,,v12kick,9101274959,v12ext,0
fold1_room1_mix4963,fold1,static,0,,,,,,,v12kick,9101282878,v12ext,0
fold1_room1_mix4964,fold1,walk,0,,,,,,,v12kick,9101290797,v12ext,0
fold1_room1_mix4965,fold1,static,0,,,,,,,v12kick,9101298716,v12ext,0
fold1_room1_mix4966,fold1,walk,0,,,,,,,v12kick,9101306635,v12ext,0
fold1_room1_mix4967,fold1,static,0,,,,,,,v12kick,9101314554,v12ext,0
fold1_room1_mix4968,fold1,walk,0,,,,,,,v12kick,9101322473,v12ext,0
fold1_room1_mix4969,fold1,static,0,,,,,,,v12kick,9101330392,v12ext,0
fold1_room1_mix4970,fold1,walk,0,,,,,,,v12kick,9101338311,v12ext,0
fold1_room1_mix4971,fold1,static,0,,,,,,,v12kick,9101346230,v12ext,0
fold1_room1_mix4972,fold1,walk,0,,,,,,,v12kick,9101354149,v12ext,0
fold1_room1_mix4973,fold1,static,0,,,,,,,v12kick,9101362068,v12ext,0
fold1_room1_mix4974,fold1,walk,0,,,,,,,v12kick,9101369987,v12ext,0
fold1_room1_mix4975,fold1,static,0,,,,,,,v12kick,9101377906,v12ext,0
fold1_room1_mix4976,fold1,walk,0,,,,,,,v12kick,9101385825,v12ext,0
fold1_room1_mix4977,fold1,static,0,,,,,,,v12kick,9101393744,v12ext,0
fold1_room1_mix4978,fold1,walk,0,,,,,,,v12kick,9101401663,v12ext,0
fold1_room1_mix4979,fold1,static,0,,,,,,,v12kick,9101409582,v12ext,0
fold1_room1_mix4980,fold1,walk,0,,,,,,,v12kick,9101417501,v12ext,0
fold1_room1_mix4981,fold1,static,0,,,,,,,v12kick,9101425420,v12ext,0
fold1_room1_mix4982,fold1,walk,0,,,,,,,v12kick,9101433339,v12ext,0
fold1_room1_mix4983,fold1,static,0,,,,,,,v12kick,9101441258,v12ext,0
fold1_room1_mix4984,fold1,walk,0,,,,,,,v12kick,9101449177,v12ext,0
fold1_room1_mix4985,fold1,static,0,,,,,,,v12kick,9101457096,v12ext,0
fold1_room1_mix4986,fold1,walk,0,,,,,,,v12kick,9101465015,v12ext,0
fold1_room1_mix4987,fold1,static,0,,,,,,,v12kick,9101472934,v12ext,0
fold1_room1_mix4988,fold1,walk,0,,,,,,,v12kick,9101480853,v12ext,0
fold1_room1_mix4989,fold1,static,0,,,,,,,v12kick,9101488772,v12ext,0
fold1_room1_mix4990,fold1,walk,0,,,,,,,v12kick,9101496691,v12ext,0
fold1_room1_mix4991,fold1,static,0,,,,,,,v12kick,9101504610,v12ext,0
fold1_room1_mix4992,fold1,walk,0,,,,,,,v12kick,9101512529,v12ext,0
fold1_room1_mix4993,fold1,static,0,,,,,,,v12kick,9101520448,v12ext,0
fold1_room1_mix4994,fold1,walk,0,,,,,,,v12kick,9101528367,v12ext,0
fold1_room1_mix4995,fold1,static,0,,,,,,,v12kick,9101536286,v12ext,0
fold1_room1_mix4996,fold1,walk,0,,,,,,,v12kick,9101544205,v12ext,0
fold1_room1_mix4997,fold1,static,0,,,,,,,v12kick,9101552124,v12ext,0
fold1_room1_mix4998,fold1,walk,0,,,,,,,v12kick,9101560043,v12ext,0
fold1_room1_mix4999,fold1,static,0,,,,,,,v12kick,9101567962,v12ext,0
fold1_room1_mix5000,fold1,walk,0,,,,,,,v12kick,9101575881,v12ext,0
fold1_room1_mix5001,fold1,static,0,,,,,,,v12kick,9101583800,v12ext,0
fold1_room1_mix5002,fold1,walk,0,,,,,,,v12kick,9101591719,v12ext,0
fold1_room1_mix5003,fold1,static,0,,,,,,,v12kick,9101599638,v12ext,0
fold1_room1_mix5004,fold1,walk,0,,,,,,,v12kick,9101607557,v12ext,0
fold1_room1_mix5005,fold1,static,0,,,,,,,v12kick,9101615476,v12ext,0
fold1_room1_mix5006,fold1,walk,0,,,,,,,v12kick,9101623395,v12ext,0
fold1_room1_mix5007,fold1,static,0,,,,,,,v12kick,9101631314,v12ext,0
fold1_room1_mix5008,fold1,walk,0,,,,,,,v12kick,9101639233,v12ext,0
fold1_room1_mix5009,fold1,static,0,,,,,,,v12kick,9101647152,v12ext,0
fold1_room1_mix5010,fold1,walk,0,,,,,,,v12kick,9101655071,v12ext,0
fold1_room1_mix5011,fold1,static,0,,,,,,,v12kick,9101662990,v12ext,0
fold1_room1_mix5012,fold1,walk,0,,,,,,,v12kick,9101670909,v12ext,0
fold1_room1_mix5013,fold1,static,0,,,,,,,v12kick,9101678828,v12ext,0
fold1_room1_mix5014,fold1,walk,0,,,,,,,v12kick,9101686747,v12ext,0
fold1_room1_mix5015,fold1,static,0,,,,,,,v12kick,9101694666,v12ext,0
fold1_room1_mix5016,fold1,walk,0,,,,,,,v12kick,9101702585,v12ext,0
fold1_room1_mix5017,fold1,static,0,,,,,,,v12kick,9101710504,v12ext,0
fold1_room1_mix5018,fold1,walk,0,,,,,,,v12kick,9101718423,v12ext,0
fold1_room1_mix5019,fold1,static,0,,,,,,,v12kick,9101726342,v12ext,0
fold1_room1_mix5020,fold1,walk,0,,,,,,,v12kick,9101734261,v12ext,0
fold1_room1_mix5021,fold1,static,0,,,,,,,v12kick,9101742180,v12ext,0
fold1_room1_mix5022,fold1,walk,0,,,,,,,v12kick,9101750099,v12ext,0
fold1_room1_mix5023,fold1,static,0,,,,,,,v12kick,9101758018,v12ext,0
fold1_room1_mix5024,fold1,walk,0,,,,,,,v12kick,9101765937,v12ext,0
fold1_room1_mix5025,fold1,static,0,,,,,,,v12kick,9101773856,v12ext,0
fold1_room1_mix5026,fold1,walk,0,,,,,,,v12kick,9101781775,v12ext,0
fold1_room1_mix5027,fold1,static,0,,,,,,,v12kick,9101789694,v12ext,0
fold1_room1_mix5028,fold1,walk,0,,,,,,,v12kick,9101797613,v12ext,0
fold1_room1_mix5029,fold1,static,0,,,,,,,v12kick,9101805532,v12ext,0
fold1_room1_mix5030,fold1,walk,0,,,,,,,v12kick,9101813451,v12ext,0
fold1_room1_mix5031,fold1,static,0,,,,,,,v12kick,9101821370,v12ext,0
fold1_room1_mix5032,fold1,walk,0,,,,,,,v12kick,9101829289,v12ext,0
fold1_room1_mix5033,fold1,static,0,,,,,,,v12kick,9101837208,v12ext,0
fold1_room1_mix5034,fold1,walk,0,,,,,,,v12kick,9101845127,v12ext,0
fold1_room1_mix5035,fold1,static,0,,,,,,,v12kick,9101853046,v12ext,0
fold1_room1_mix5036,fold1,walk,0,,,,,,,v12kick,9101860965,v12ext,0
fold1_room1_mix5037,fold1,static,0,,,,,,,v12kick,9101868884,v12ext,0
fold1_room1_mix5038,fold1,walk,0,,,,,,,v12kick,9101876803,v12ext,0
fold1_room1_mix5039,fold1,static,0,,,,,,,v12kick,9101884722,v12ext,0
fold1_room1_mix5040,fold1,walk,0,,,,,,,v12kick,9101892641,v12ext,0
fold1_room1_mix5041,fold1,static,0,,,,,,,v12kick,9101900560,v12ext,0
fold1_room1_mix5042,fold1,walk,0,,,,,,,v12kick,9101908479,v12ext,0
fold1_room1_mix5043,fold1,static,0,,,,,,,v12kick,9101916398,v12ext,0
fold1_room1_mix5044,fold1,walk,0,,,,,,,v12kick,9101924317,v12ext,0
fold1_room1_mix5045,fold1,static,0,,,,,,,v12kick,9101932236,v12ext,0
fold1_room1_mix5046,fold1,walk,0,,,,,,,v12kick,9101940155,v12ext,0
fold1_room1_mix5047,fold1,static,0,,,,,,,v12kick,9101948074,v12ext,0
fold1_room1_mix5048,fold1,walk,0,,,,,,,v12kick,9101955993,v12ext,0
fold1_room1_mix5049,fold1,static,0,,,,,,,v12kick,9101963912,v12ext,0
fold1_room1_mix5050,fold1,walk,0,,,,,,,v12kick,9101971831,v12ext,0
fold1_room1_mix5051,fold1,static,0,,,,,,,v12kick,9101979750,v12ext,0
fold1_room1_mix5052,fold1,walk,0,,,,,,,v12kick,9101987669,v12ext,0
fold1_room1_mix5053,fold1,static,0,,,,,,,v12kick,9101995588,v12ext,0
fold1_room1_mix5054,fold1,walk,0,,,,,,,v12kick,9102003507,v12ext,0
fold1_room1_mix5055,fold1,static,0,,,,,,,v12kick,9102011426,v12ext,0
fold1_room1_mix5056,fold1,walk,0,,,,,,,v12kick,9102019345,v12ext,0
fold1_room1_mix5057,fold1,static,0,,,,,,,v12kick,9102027264,v12ext,0
fold1_room1_mix5058,fold1,walk,0,,,,,,,v12kick,9102035183,v12ext,0
fold1_room1_mix5059,fold1,static,0,,,,,,,v12kick,9102043102,v12ext,0
fold1_room1_mix5060,fold1,walk,0,,,,,,,v12kick,9102051021,v12ext,0
fold1_room1_mix5061,fold1,static,0,,,,,,,v12kick,9102058940,v12ext,0
fold1_room1_mix5062,fold1,walk,0,,,,,,,v12kick,9102066859,v12ext,0
fold1_room1_mix5063,fold1,static,0,,,,,,,v12kick,9102074778,v12ext,0
fold1_room1_mix5064,fold1,walk,0,,,,,,,v12kick,9102082697,v12ext,0
fold1_room1_mix5065,fold1,static,0,,,,,,,v12kick,9102090616,v12ext,0
fold1_room1_mix5066,fold1,walk,0,,,,,,,v12kick,9102098535,v12ext,0
fold1_room1_mix5067,fold1,static,0,,,,,,,v12kick,9102106454,v12ext,0
fold1_room1_mix5068,fold1,walk,0,,,,,,,v12kick,9102114373,v12ext,0
fold1_room1_mix5069,fold1,static,0,,,,,,,v12kick,9102122292,v12ext,0
fold1_room1_mix5070,fold1,walk,0,,,,,,,v12kick,9102130211,v12ext,0
fold1_room1_mix5071,fold1,static,0,,,,,,,v12kick,9102138130,v12ext,0
fold1_room1_mix5072,fold1,walk,0,,,,,,,v12kick,9102146049,v12ext,0
fold1_room1_mix5073,fold1,static,0,,,,,,,v12kick,9102153968,v12ext,0
fold1_room1_mix5074,fold1,walk,0,,,,,,,v12kick,9102161887,v12ext,0
fold1_room1_mix5075,fold1,static,0,,,,,,,v12kick,9102169806,v12ext,0
fold1_room1_mix5076,fold1,walk,0,,,,,,,v12kick,9102177725,v12ext,0
fold1_room1_mix5077,fold1,static,0,,,,,,,v12kick,9102185644,v12ext,0
fold1_room1_mix5078,fold1,walk,0,,,,,,,v12kick,9102193563,v12ext,0
fold1_room1_mix5079,fold1,static,0,,,,,,,v12kick,9102201482,v12ext,0
fold1_room1_mix5080,fold1,walk,0,,,,,,,v12kick,9102209401,v12ext,0
fold1_room1_mix5081,fold1,static,0,,,,,,,v12kick,9102217320,v12ext,0
fold1_room1_mix5082,fold1,walk,0,,,,,,,v12kick,9102225239,v12ext,0
fold1_room1_mix5083,fold1,static,0,,,,,,,v12kick,9102233158,v12ext,0
fold1_room1_mix5084,fold1,walk,0,,,,,,,v12kick,9102241077,v12ext,0
fold1_room1_mix5085,fold1,static,0,,,,,,,v12kick,9102248996,v12ext,0
fold1_room1_mix5086,fold1,walk,0,,,,,,,v12kick,9102256915,v12ext,0
fold1_room1_mix5087,fold1,static,0,,,,,,,v12kick,9102264834,v12ext,0
fold1_room1_mix5088,fold1,walk,0,,,,,,,v12kick,9102272753,v12ext,0
fold1_room1_mix5089,fold1,static,0,,,,,,,v12kick,9102280672,v12ext,0
fold1_room1_mix5090,fold1,walk,0,,,,,,,v12kick,9102288591,v12ext,0
fold1_room1_mix5091,fold1,static,0,,,,,,,v12kick,9102296510,v12ext,0
fold1_room1_mix5092,fold1,walk,0,,,,,,,v12kick,9102304429,v12ext,0
fold1_room1_mix5093,fold1,static,0,,,,,,,v12kick,9102312348,v12ext,0
fold1_room1_mix5094,fold1,walk,0,,,,,,,v12kick,9102320267,v12ext,0
fold1_room1_mix5095,fold1,static,0,,,,,,,v12kick,9102328186,v12ext,0
fold1_room1_mix5096,fold1,walk,0,,,,,,,v12kick,9102336105,v12ext,0
fold1_room1_mix5097,fold1,static,0,,,,,,,v12kick,9102344024,v12ext,0
fold1_room1_mix5098,fold1,walk,0,,,,,,,v12kick,9102351943,v12ext,0
fold1_room1_mix5099,fold1,static,0,,,,,,,v12kick,9102359862,v12ext,0
fold1_room1_mix5100,fold1,walk,0,,,,,,,v12kick,9102367781,v12ext,0
fold1_room1_mix5101,fold1,static,0,,,,,,,v12kick,9102375700,v12ext,0
fold1_room1_mix5102,fold1,walk,0,,,,,,,v12kick,9102383619,v12ext,0
fold1_room1_mix5103,fold1,static,0,,,,,,,v12kick,9102391538,v12ext,0
fold1_room1_mix5104,fold1,walk,0,,,,,,,v12kick,9102399457,v12ext,0
fold1_room1_mix5105,fold1,static,0,,,,,,,v12kick,9102407376,v12ext,0
fold1_room1_mix5106,fold1,walk,0,,,,,,,v12kick,9102415295,v12ext,0
fold1_room1_mix5107,fold1,static,0,,,,,,,v12kick,9102423214,v12ext,0
fold1_room1_mix5108,fold1,walk,0,,,,,,,v12kick,9102431133,v12ext,0
fold1_room1_mix5109,fold1,static,0,,,,,,,v12kick,9102439052,v12ext,0
fold1_room1_mix5110,fold1,walk,0,,,,,,,v12kick,9102446971,v12ext,0
fold1_room1_mix5111,fold1,static,0,,,,,,,v12kick,9102454890,v12ext,0
fold1_room1_mix5112,fold1,walk,0,,,,,,,v12kick,9102462809,v12ext,0
fold1_room1_mix5113,fold1,static,0,,,,,,,v12kick,9102470728,v12ext,0
fold1_room1_mix5114,fold1,walk,0,,,,,,,v12kick,9102478647,v12ext,0
fold1_room1_mix5115,fold1,static,0,,,,,,,v12kick,9102486566,v12ext,0
fold1_room1_mix5116,fold1,walk,0,,,,,,,v12kick,9102494485,v12ext,0
fold1_room1_mix5117,fold1,static,0,,,,,,,v12kick,9102502404,v12ext,0
fold1_room1_mix5118,fold1,walk,0,,,,,,,v12kick,9102510323,v12ext,0
fold1_room1_mix5119,fold1,static,0,,,,,,,v12kick,9102518242,v12ext,0
