name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room1_mix039,walk,critical,normal,2,0.0026,1.77e-07,52.3873776575437,52.39,0.245,0.438,1.45,7.37,0.66,True,True,PASS
fold1_room1_mix040,walk,critical,normal,1,0.0046,1.19e-07,57.614876334150566,57.61,0.332,0.281,0.731,8.34,0.45,True,True,PASS
fold1_room1_mix041,walk,critical,normal,2,0.0087,1.78e-07,47.89550233403513,47.9,0.303,0.361,0.665,7.68,0.97,True,True,PASS
fold1_room1_mix042,walk,safe,normal,2,0.0183,1.77e-07,55.06310531829661,55.06,0.202,0.235,12.46,6.51,0.28,True,True,PASS
fold1_room1_mix043,static,safe,normal,2,0.0014,1.76e-07,54.28002692823289,54.28,0.344,0.243,12.241,7.63,0.55,True,True,PASS
fold1_room1_mix044,static,caution,normal,2,0.0112,1.77e-07,63.877488582742174,63.88,0.286,0.356,2.501,8.73,0.24,True,True,PASS
fold1_room1_mix045,static,critical,normal,2,0.0768,1.79e-07,55.072484460371314,55.07,0.308,0.278,1.294,8.89,0.31,True,True,PASS
fold1_room1_mix046,walk,critical,normal,1,0.0033,1.19e-07,47.66518110567661,47.67,0.28,0.193,1.22,6.68,1.0,True,True,PASS
fold1_room1_mix047,walk,safe,normal,2,0.0006,1.77e-07,53.781184562212985,53.78,0.269,0.24,8.313,6.87,0.64,True,True,PASS
fold1_room1_mix048,static,safe,normal,1,0.0005,1.19e-07,50.04119426260308,50.04,0.332,0.289,11.363,8.82,0.48,True,True,PASS
fold1_room1_mix049,static,critical,normal,1,0.0085,1.19e-07,56.35394906090183,56.35,0.315,0.315,0.74,6.61,0.71,True,True,PASS
fold1_room1_mix050,walk,critical,normal,1,0.0031,1.19e-07,42.56397732324847,42.56,0.244,0.337,1.1,7.87,0.98,True,True,PASS
fold1_room1_mix051,walk,safe,normal,1,0.0009,1.19e-07,58.83845655118482,58.84,0.367,0.145,9.233,7.06,0.27,True,True,PASS
fold1_room1_mix052,static,caution,normal,3,0.0158,1.76e-07,46.18545046137262,46.19,0.323,0.32,1.607,6.5,0.97,True,True,PASS
fold1_room1_mix053,walk,caution,normal,1,0.0025,1.19e-07,42.11904493748987,42.12,0.299,0.299,2.082,7.95,0.99,True,True,PASS
fold1_room1_mix054,static,critical,normal,2,0.0032,1.77e-07,57.74206297210626,57.74,0.476,0.241,1.156,7.25,0.52,True,True,PASS
fold1_room1_mix055,walk,safe,normal,2,0.0006,1.78e-07,63.297082663188725,63.3,0.366,0.462,13.496,7.4,0.12,True,True,PASS
fold1_room1_mix056,static,caution,normal,1,0.0017,1.19e-07,40.11440038366456,40.11,0.262,0.243,2.462,7.26,0.97,True,True,PASS
fold1_room1_mix057,walk,critical,normal,1,0.0041,1.19e-07,49.79146405179122,49.79,0.286,0.258,0.702,6.69,0.86,True,True,PASS
fold1_room1_mix058,static,caution,normal,2,0.0036,1.77e-07,57.73365945561583,57.73,0.284,0.393,1.849,7.16,0.42,True,True,PASS
fold1_room1_mix059,static,caution,normal,1,0.0033,1.19e-07,44.489513659898925,44.49,0.261,0.213,2.086,8.07,0.99,True,True,PASS
fold1_room1_mix060,walk,caution,normal,3,0.0259,2.31e-07,45.24590401116808,45.25,0.273,0.296,2.874,8.86,0.97,True,True,PASS
fold1_room1_mix061,static,critical,normal,2,0.0713,1.77e-07,63.023674782088506,63.02,0.274,0.341,1.409,6.66,0.48,True,True,PASS
fold1_room1_mix062,walk,critical,normal,2,0.0046,1.78e-07,60.395958782042804,60.4,0.283,0.273,1.217,8.94,0.43,True,True,PASS
fold1_room1_mix063,walk,critical,normal,3,0.0028,2.29e-07,61.3088744404287,61.31,0.289,0.359,0.88,7.37,0.2,True,True,PASS
fold1_room1_mix064,walk,caution,normal,3,0.0583,2.30e-07,63.57701768812264,63.58,0.346,0.422,1.888,6.65,0.37,True,True,PASS
fold1_room1_mix065,static,safe,normal,3,0.0012,2.30e-07,48.58073773405873,48.58,0.38,0.295,12.061,8.42,0.9,True,True,PASS
fold1_room1_mix066,static,critical,normal,1,0.0028,1.19e-07,54.58122670543763,54.58,0.285,0.288,0.992,8.66,0.31,True,True,PASS
fold1_room1_mix067,static,critical,normal,2,0.0078,1.78e-07,49.40833743367141,49.41,0.349,0.363,0.61,8.11,0.97,True,True,PASS
fold1_room1_mix068,static,critical,normal,1,0.0039,1.19e-07,57.43831476773424,57.44,0.263,0.29,0.854,6.4,0.46,True,True,PASS
fold1_room1_mix069,walk,caution,normal,2,0.0128,1.77e-07,42.717221679130716,42.72,0.347,0.229,1.627,6.88,0.99,True,True,PASS
fold1_room1_mix070,walk,caution,normal,2,0.0019,1.76e-07,62.38571574490858,62.39,0.294,0.309,2.907,7.95,0.36,True,True,PASS
fold1_room1_mix071,walk,safe,normal,1,0.0011,1.19e-07,48.40676545193123,48.41,0.255,0.273,6.111,8.77,0.85,True,True,PASS
fold1_room1_mix072,walk,safe,normal,1,0.0009,1.19e-07,47.18201810268723,47.18,0.273,0.374,10.149,8.4,0.98,True,True,PASS
fold1_room1_mix073,static,critical,normal,2,0.0255,1.75e-07,61.103961338436385,61.1,0.394,0.25,1.125,6.54,0.49,True,True,PASS
fold1_room1_mix074,static,critical,normal,1,0.0031,1.19e-07,56.8269923428184,56.83,0.263,0.308,0.752,7.78,0.34,True,True,PASS
fold1_room1_mix075,static,safe,normal,2,0.0016,1.78e-07,48.06833649519333,48.07,0.291,0.286,5.568,7.51,0.98,True,True,PASS
fold1_room1_mix076,walk,critical,normal,2,0.0064,1.78e-07,40.948437816053804,40.95,0.259,0.339,0.985,7.16,0.98,True,True,PASS
fold1_room1_mix077,walk,caution,normal,2,0.0114,1.75e-07,51.502818739518,51.5,0.4,0.273,2.688,6.89,0.52,True,True,PASS
fold1_room1_mix078,walk,safe,normal,1,0.0009,1.19e-07,48.69454857994453,48.69,0.246,0.264,6.908,7.58,0.66,True,True,PASS
fold1_room1_mix079,static,caution,normal,2,0.0032,1.78e-07,41.599436608675035,41.6,0.291,0.483,2.301,8.26,0.97,True,True,PASS
fold1_room1_mix080,static,caution,normal,2,0.004,1.75e-07,62.02281626117504,62.02,0.291,0.308,2.04,6.48,0.26,True,True,PASS
fold1_room1_mix081,static,critical,normal,2,0.0034,1.78e-07,57.93973250978927,57.94,0.342,0.307,1.372,7.68,0.47,True,True,PASS
fold1_room1_mix082,walk,caution,normal,2,0.0021,1.78e-07,50.3532245985657,50.35,0.244,0.353,2.516,7.24,0.84,True,True,PASS
fold1_room1_mix083,static,caution,normal,2,0.0021,1.76e-07,55.308085224519246,55.31,0.488,0.277,1.865,8.41,0.62,True,True,PASS
fold1_room1_mix084,walk,caution,normal,1,0.0041,1.19e-07,63.48118287226801,63.48,0.287,0.176,1.74,8.84,0.57,True,True,PASS
fold1_room1_mix085,walk,safe,normal,1,0.0011,1.19e-07,63.29634714040378,63.3,0.25,0.256,8.781,8.73,0.36,True,True,PASS
fold1_room1_mix086,walk,safe,normal,2,0.0035,1.77e-07,55.592899747009454,55.59,0.315,0.329,14.849,8.82,0.32,True,True,PASS
fold1_room1_mix087,walk,safe,normal,1,0.0009,1.19e-07,64.20592788690043,64.21,0.304,0.155,6.156,8.1,0.13,True,True,PASS
fold1_room1_mix088,walk,caution,normal,3,0.02,2.24e-07,52.75908667952824,52.76,0.282,0.29,2.862,6.19,0.99,True,True,PASS
fold1_room1_mix089,walk,caution,normal,2,0.0014,1.78e-07,53.41615690644081,53.42,0.287,0.268,2.687,8.14,0.5,True,True,PASS
fold1_room1_mix090,walk,safe,normal,2,0.0012,1.78e-07,60.73659760379972,60.74,0.318,0.272,10.869,8.64,0.22,True,True,PASS
fold1_room1_mix091,walk,critical,normal,1,0.0025,1.19e-07,64.94304849501194,64.94,0.298,0.242,1.329,8.3,0.21,True,True,PASS
fold1_room1_mix092,walk,safe,normal,1,0.0011,1.19e-07,54.82242792448382,54.82,0.323,0.214,4.437,6.22,0.44,True,True,PASS
fold1_room1_mix093,walk,caution,normal,1,0.0023,1.19e-07,55.01234596395929,55.01,0.253,0.291,2.054,7.79,0.7,True,True,PASS
fold1_room1_mix094,static,caution,normal,2,0.0032,1.78e-07,45.896641274822464,45.9,0.259,0.297,2.325,6.98,0.98,True,True,PASS
fold1_room1_mix095,static,critical,normal,3,0.0571,2.26e-07,55.91951169445085,55.92,0.327,0.31,1.052,8.2,0.33,True,True,PASS
fold1_room1_mix096,static,critical,normal,1,0.0041,1.19e-07,52.40935109868522,52.41,0.277,0.2,0.888,6.51,0.98,True,True,PASS
fold1_room1_mix097,walk,critical,normal,2,0.0049,1.75e-07,53.18032715307453,53.18,0.343,0.235,0.7,7.16,0.56,True,True,PASS
fold1_room1_mix098,walk,safe,normal,2,0.0059,1.77e-07,52.62147412372237,52.62,0.26,0.275,10.662,6.8,0.35,True,True,PASS
fold1_room1_mix099,walk,caution,normal,1,0.002,1.19e-07,42.94829301757417,42.95,0.234,0.305,1.93,7.17,0.98,True,True,PASS
fold1_room1_mix100,walk,critical,normal,2,0.0056,1.77e-07,42.052416094115,42.05,0.332,0.373,0.878,8.5,0.97,True,True,PASS
fold1_room1_mix101,static,caution,normal,2,0.0028,1.76e-07,45.2628003533764,45.26,0.275,0.329,2.539,8.79,0.97,True,True,PASS
fold1_room1_mix102,static,safe,normal,1,0.0005,1.19e-07,44.060483703384435,44.06,0.282,0.182,11.429,6.51,0.99,True,True,PASS
fold1_room1_mix103,walk,safe,normal,1,0.0008,1.19e-07,54.87835646152867,54.88,0.191,0.326,8.735,8.62,0.45,True,True,PASS
fold1_room1_mix104,walk,safe,normal,1,0.0012,1.19e-07,49.754876747347375,49.75,0.251,0.191,3.545,7.69,0.75,True,True,PASS
fold1_room1_mix105,static,safe,normal,1,0.0006,1.19e-07,56.99621509110645,57.0,0.196,0.219,12.065,6.18,0.34,True,True,PASS
fold1_room1_mix106,static,safe,normal,1,0.0009,1.19e-07,50.96150070182457,50.96,0.261,0.337,6.85,8.02,0.8,True,True,PASS
fold1_room1_mix107,walk,critical,normal,1,0.0041,1.19e-07,50.80345129906662,50.8,0.284,0.324,1.315,7.73,0.98,True,True,PASS
fold1_room1_mix108,walk,caution,normal,2,0.0175,1.77e-07,41.59591656100821,41.6,0.275,0.342,2.499,7.63,0.97,True,True,PASS
fold1_room1_mix109,walk,safe,normal,3,0.3045,2.43e-07,62.2897433030674,62.29,0.463,0.228,8.292,7.26,0.09,True,True,PASS
fold1_room1_mix110,static,critical,normal,1,0.0029,1.19e-07,43.048266896536035,43.05,0.308,0.361,1.08,8.35,0.97,True,True,PASS
fold1_room1_mix111,static,critical,normal,2,0.0086,1.79e-07,60.60935857488465,60.61,0.246,0.312,1.265,6.53,0.45,True,True,PASS
fold1_room1_mix112,walk,caution,normal,1,0.0032,1.19e-07,59.54798639492604,59.55,0.262,0.283,2.347,6.23,0.57,True,True,PASS
fold1_room1_mix113,static,caution,normal,2,0.0025,1.77e-07,60.20741214312771,60.21,0.275,0.231,2.574,6.98,0.37,True,True,PASS
fold1_room1_mix114,static,caution,normal,2,0.0019,1.76e-07,61.291184189947046,61.29,0.39,0.268,2.125,6.26,0.44,True,True,PASS
fold1_room1_mix115,walk,critical,normal,2,0.0072,1.75e-07,61.197743129636315,61.2,0.301,0.308,1.474,8.29,0.29,True,True,PASS
fold1_room1_mix116,walk,safe,normal,2,0.0053,1.77e-07,54.54952809949987,54.55,0.275,0.439,3.359,7.25,0.67,True,True,PASS
fold1_room1_mix117,walk,caution,normal,2,0.0143,1.76e-07,58.464891914584214,58.46,0.31,0.312,2.447,6.53,0.99,True,True,PASS
fold1_room1_mix118,walk,safe,normal,2,0.0013,1.77e-07,46.012021830029774,46.01,0.362,0.273,12.802,7.52,0.98,True,True,PASS
fold1_room1_mix119,walk,critical,normal,1,0.0076,1.19e-07,47.70761853885613,47.71,0.307,0.331,0.661,7.66,0.97,True,True,PASS
fold1_room1_mix120,static,safe,normal,1,0.0004,1.19e-07,51.28086537348875,51.28,0.294,0.175,13.956,7.07,0.36,True,True,PASS
fold1_room1_mix121,walk,safe,normal,1,0.0005,1.19e-07,58.84303881674987,58.84,0.344,0.212,12.155,7.65,0.21,True,True,PASS
fold1_room1_mix122,walk,safe,normal,2,0.0968,1.78e-07,61.00071098837094,61.0,0.416,0.28,14.605,7.2,0.07,True,True,PASS
fold1_room1_mix123,walk,safe,normal,2,0.0019,1.76e-07,47.69216854387277,47.69,0.301,0.327,8.103,7.98,0.99,True,True,PASS
fold1_room1_mix124,walk,critical,normal,2,0.0035,1.77e-07,61.543507435212895,61.54,0.277,0.309,0.999,8.45,0.41,True,True,PASS
fold1_room1_mix125,walk,critical,normal,2,0.029,1.77e-07,56.06658902207025,56.07,0.273,0.256,1.44,8.81,0.94,True,True,PASS
fold1_room1_mix126,static,critical,normal,3,0.0167,2.28e-07,57.6123302918665,57.61,0.325,0.29,1.379,8.58,0.43,True,True,PASS
fold1_room1_mix127,static,safe,normal,1,0.0007,1.19e-07,62.21113646124063,62.21,0.473,0.298,8.304,7.68,0.17,True,True,PASS
fold1_room1_mix128,static,critical,normal,2,0.0343,1.74e-07,52.084471506649905,52.08,0.494,0.351,1.057,6.83,0.9,True,True,PASS
fold1_room1_mix129,walk,caution,normal,2,0.0035,1.78e-07,57.95844513600973,57.96,0.324,0.271,1.983,7.26,0.39,True,True,PASS
fold1_room1_mix130,static,critical,normal,2,0.0243,1.76e-07,61.660609390384806,61.66,0.31,0.362,1.422,6.88,0.43,True,True,PASS
fold1_room1_mix131,static,caution,normal,1,0.0022,1.19e-07,63.43344975320507,63.43,0.22,0.258,2.262,6.02,0.23,True,True,PASS
fold1_room1_mix132,walk,caution,normal,2,0.0086,1.74e-07,49.10514782585877,49.11,0.43,0.268,2.603,7.74,0.77,True,True,PASS
fold1_room1_mix133,static,safe,normal,2,0.1868,1.83e-07,51.630413555014144,51.63,0.263,0.253,6.819,6.36,0.74,True,True,PASS
fold1_room1_mix134,static,critical,normal,3,0.037,2.29e-07,49.68104715143258,49.68,0.348,0.305,0.825,7.31,0.9,True,True,PASS
fold1_room1_mix135,static,safe,normal,1,0.0009,1.19e-07,55.35873767939916,55.36,0.243,0.354,9.879,7.27,0.92,True,True,PASS
fold1_room1_mix136,walk,critical,normal,2,0.0068,1.78e-07,48.03837560536179,48.04,0.301,0.322,0.635,6.61,0.98,True,True,PASS
fold1_room1_mix137,walk,critical,normal,2,0.0629,1.76e-07,53.94064546980119,53.94,0.277,0.287,1.481,7.71,0.52,True,True,PASS
fold1_room1_mix138,walk,safe,normal,3,0.1201,2.32e-07,50.104178145802535,50.1,0.433,0.305,14.84,7.01,0.48,True,True,PASS
fold1_room1_mix139,walk,safe,normal,2,0.0162,1.76e-07,50.73487679945904,50.73,0.301,0.256,4.141,7.36,0.92,True,True,PASS
fold1_room1_mix140,walk,critical,normal,1,0.0049,1.19e-07,49.75575780787952,49.76,0.309,0.307,0.723,6.89,0.89,True,True,PASS
fold1_room1_mix141,static,safe,normal,1,0.0006,1.19e-07,41.376769364822415,41.38,0.276,0.313,9.407,8.61,0.98,True,True,PASS
fold1_room1_mix142,static,caution,normal,1,0.0017,1.19e-07,54.34563467139775,54.35,0.241,0.236,1.813,8.81,0.45,True,True,PASS
fold1_room1_mix143,walk,safe,normal,2,0.0324,1.76e-07,56.395244872073334,56.4,0.315,0.244,8.498,6.81,0.41,True,True,PASS
fold1_room1_mix144,walk,caution,normal,2,0.0142,1.76e-07,63.285253785345446,63.29,0.264,0.285,2.789,6.2,0.33,True,True,PASS
fold1_room1_mix145,walk,safe,normal,2,0.0031,1.77e-07,55.326978185794125,55.33,0.342,0.243,12.456,8.71,0.3,True,True,PASS
fold1_room1_mix146,walk,caution,normal,2,0.0313,1.79e-07,62.95933195208821,62.96,0.267,0.432,2.439,6.81,0.22,True,True,PASS
fold1_room1_mix147,walk,caution,normal,1,0.0032,1.19e-07,44.48835476063865,44.49,0.258,0.328,1.749,8.49,0.99,True,True,PASS
fold1_room1_mix148,walk,safe,normal,3,0.0129,2.29e-07,49.06181331123845,49.06,0.45,0.328,3.58,8.87,0.97,True,True,PASS
fold1_room1_mix149,walk,caution,normal,1,0.0022,1.19e-07,55.7768254100199,55.78,0.323,0.229,1.577,7.66,0.4,True,True,PASS
fold1_room1_mix150,static,caution,normal,3,0.0489,2.30e-07,60.4000326795,60.4,0.349,0.377,2.692,6.4,0.36,True,True,PASS
fold1_room1_mix151,walk,caution,normal,1,0.0025,1.19e-07,42.5320266442114,42.53,0.293,0.332,2.044,7.95,0.98,True,True,PASS
fold1_room1_mix152,walk,critical,normal,1,0.0031,1.19e-07,47.38664440933218,47.39,0.273,0.336,1.174,8.35,0.9,True,True,PASS
fold1_room1_mix153,static,critical,normal,1,0.0036,1.19e-07,63.88960486489246,63.89,0.38,0.427,0.806,7.67,0.15,True,True,PASS
fold1_room1_mix154,walk,critical,normal,1,0.0031,1.19e-07,49.92442598990916,49.92,0.305,0.252,0.859,8.1,0.45,True,True,PASS
fold1_room1_mix155,walk,safe,normal,3,0.0291,2.24e-07,54.26919445520804,54.27,0.339,0.321,9.228,7.69,0.45,True,True,PASS
fold1_room1_mix156,static,critical,normal,1,0.0051,1.19e-07,56.110646405903964,56.11,0.31,0.316,0.808,7.61,0.38,True,True,PASS
fold1_room1_mix157,static,critical,normal,2,0.0056,1.78e-07,45.78135128746215,45.78,0.335,0.359,0.747,7.54,0.97,True,True,PASS
fold1_room1_mix158,static,critical,normal,3,0.1115,2.17e-07,52.85241506581966,52.85,0.234,0.307,1.071,8.62,0.67,True,True,PASS
fold1_room1_mix159,static,caution,normal,2,0.0097,1.75e-07,48.1327531700636,48.13,0.329,0.353,2.292,8.38,0.9,True,True,PASS
fold1_room1_mix160,walk,safe,normal,1,0.0007,1.19e-07,61.961300859416525,61.96,0.282,0.361,13.044,6.33,0.35,True,True,PASS
fold1_room1_mix161,walk,safe,normal,2,0.0623,1.77e-07,40.23505422215574,40.24,0.549,0.269,12.541,8.87,0.99,True,True,PASS
fold1_room1_mix162,static,caution,normal,2,0.0018,1.76e-07,50.00534645777597,50.01,0.497,0.224,2.033,6.57,0.99,True,True,PASS
fold1_room1_mix163,walk,safe,normal,2,0.0765,1.76e-07,40.50785608465169,40.51,0.319,0.349,8.091,7.89,0.98,True,True,PASS
fold1_room1_mix164,walk,safe,normal,2,0.0151,1.76e-07,62.69629938135466,62.7,0.334,0.284,8.371,6.84,0.26,True,True,PASS
fold1_room1_mix165,walk,caution,normal,1,0.0029,1.19e-07,46.79197525784512,46.79,0.218,0.288,1.669,7.78,0.97,True,True,PASS
fold1_room1_mix166,static,safe,normal,2,0.0011,1.77e-07,48.53870701673837,48.54,0.273,0.3,6.121,7.89,0.68,True,True,PASS
fold1_room1_mix167,static,safe,normal,1,0.0011,1.19e-07,62.8851193555164,62.89,0.182,0.236,8.275,7.0,0.24,True,True,PASS
fold1_room1_mix168,static,caution,normal,1,0.0017,1.19e-07,60.15139250740326,60.15,0.269,0.266,2.227,6.81,0.49,True,True,PASS
fold1_room1_mix169,walk,caution,normal,1,0.0018,1.19e-07,50.14710060704516,50.15,0.258,0.295,2.869,7.69,0.86,True,True,PASS
fold1_room1_mix170,walk,critical,normal,2,0.0038,1.76e-07,61.155824094791456,61.16,0.499,0.304,0.944,6.86,0.28,True,True,PASS
fold1_room1_mix171,static,safe,normal,1,0.0007,1.19e-07,54.69850232406627,54.7,0.263,0.306,8.185,7.52,0.6,True,True,PASS
fold1_room1_mix172,static,critical,normal,2,0.6365,2.28e-07,60.66845993099996,60.67,0.252,0.258,1.284,8.46,0.47,True,True,PASS
fold1_room1_mix173,static,safe,normal,1,0.0007,1.19e-07,40.8223685032981,40.82,0.254,0.307,12.481,6.93,0.98,True,True,PASS
fold1_room1_mix174,walk,safe,normal,2,0.0821,1.77e-07,51.27815730210711,51.28,0.506,0.301,5.153,7.62,0.65,True,True,PASS
fold1_room1_mix175,static,caution,normal,2,0.0336,1.77e-07,54.33328881946704,54.33,0.304,0.348,2.957,8.69,0.55,True,True,PASS
fold1_room1_mix176,walk,caution,normal,1,0.0014,1.19e-07,63.81595601562841,63.82,0.404,0.303,2.124,7.04,0.15,True,True,PASS
fold1_room1_mix177,walk,critical,normal,2,0.0182,1.77e-07,50.0454423919074,50.05,0.294,0.305,0.832,6.85,0.98,True,True,PASS
fold1_room1_mix178,static,critical,normal,2,0.0235,1.76e-07,46.72640209255627,46.73,0.386,0.258,1.411,6.16,0.98,True,True,PASS
fold1_room1_mix179,walk,caution,normal,2,0.0023,1.77e-07,56.04019066221662,56.04,0.336,0.291,2.546,6.8,0.65,True,True,PASS
fold1_room1_mix180,static,caution,normal,2,0.0023,1.77e-07,51.710762129080884,51.71,0.271,0.268,2.49,6.65,0.99,True,True,PASS
fold1_room1_mix181,static,safe,normal,2,0.1927,1.79e-07,59.82109991292634,59.82,0.339,0.186,12.953,8.03,0.12,True,True,PASS
fold1_room1_mix182,walk,caution,normal,2,0.0017,1.78e-07,43.07833039314743,43.08,0.239,0.278,2.375,6.27,0.98,True,True,PASS
fold1_room1_mix183,walk,caution,normal,3,0.0656,2.26e-07,45.4710384992425,45.47,0.314,0.325,1.858,6.14,0.98,True,True,PASS
fold1_room1_mix184,static,safe,normal,1,0.0004,1.19e-07,48.44204858918741,48.44,0.226,0.304,13.336,7.03,0.93,True,True,PASS
fold1_room1_mix185,static,caution,normal,1,0.0017,1.19e-07,50.21682851960429,50.22,0.252,0.229,2.619,7.2,0.69,True,True,PASS
fold1_room1_mix186,static,critical,normal,2,0.0106,1.76e-07,51.00295760641467,51.0,0.325,0.346,1.263,8.77,0.79,True,True,PASS
fold1_room1_mix187,static,safe,normal,3,0.0188,2.31e-07,58.3480023055606,58.35,0.284,0.26,4.168,6.11,0.62,True,True,PASS
