set,clip,tier,scenario,motion,n_fires,false_fires,car_lead,car_oracle
val,fold2_room1_mix049,safe,normal,walk,4,0,5.11,6.010000000000001
val,fold2_room1_mix050,critical,normal,static,1,0,2.8100000000000005,4.3100000000000005
val,fold2_room1_mix051,safe,normal,walk,4,0,7.34,8.24
val,fold2_room1_mix052,critical,normal,static,2,0,2.2199999999999998,2.42
val,fold2_room1_mix053,caution,normal,walk,2,0,5.78,6.680000000000001
val,fold2_room1_mix054,caution,normal,walk,3,0,2.7300000000000004,3.4300000000000006
val,fold2_room1_mix055,critical,normal,walk,4,0,,2.67
val,fold2_room1_mix056,caution,normal,static,2,0,6.69,7.19
val,fold2_room1_mix057,critical,normal,static,6,0,3.6500000000000004,5.050000000000001
val,fold2_room1_mix058,critical,normal,walk,4,0,5.720000000000001,6.62
val,fold2_room1_mix059,safe,normal,walk,2,0,6.709999999999999,7.609999999999999
val,fold2_room1_mix060,safe,normal,static,0,0,,1.21
val,fold2_room1_mix061,critical,normal,walk,9,0,6.279999999999999,7.18
val,fold2_room1_mix062,critical,normal,static,2,0,5.84,6.840000000000001
val,fold2_room1_mix063,critical,normal,static,1,0,1.0200000000000005,1.92
val,fold2_room1_mix064,caution,normal,static,4,0,7.120000000000001,7.920000000000001
val,fold2_room1_mix065,safe,normal,walk,3,0,5.06,6.06
val,fold2_room1_mix066,caution,normal,walk,3,0,4.4,5.5
val,fold2_room1_mix067,caution,normal,walk,3,0,5.38,6.88
val,fold2_room1_mix068,caution,normal,walk,1,0,2.3199999999999994,2.919999999999999
val,fold2_room1_mix069,caution,normal,walk,4,0,1.4400000000000004,2.24
val,fold2_room1_mix070,critical,normal,walk,1,0,1.83,2.5299999999999994
val,fold2_room1_mix071,safe,normal,static,4,0,,1.339999999999999
val,fold2_room1_mix072,safe,normal,static,0,0,,0.7299999999999995
val,fold2_room1_mix073,safe,normal,walk,3,0,2.71,2.91
val,fold2_room1_mix074,safe,normal,walk,2,0,,1.6800000000000006
val,fold2_room1_mix075,critical,normal,walk,1,0,4.23,5.029999999999999
val,fold2_room1_mix076,caution,normal,walk,4,0,0.6499999999999995,1.6499999999999995
val,fold2_room1_mix077,critical,normal,walk,1,0,1.1199999999999992,2.119999999999999
val,fold2_room1_mix078,safe,normal,walk,1,0,5.859999999999999,6.76
val,fold2_room1_mix079,caution,normal,walk,2,0,0.5,1.4000000000000004
val,fold2_room1_mix080,safe,normal,walk,4,0,5.47,6.37
val,fold2_room1_mix081,safe,normal,static,5,0,5.1,5.9
val,fold2_room1_mix082,caution,normal,static,1,0,3.530000000000001,4.130000000000001
val,fold2_room1_mix083,critical,normal,static,4,0,5.42,6.22
val,fold2_room1_mix084,caution,normal,walk,2,0,0.7799999999999994,1.58
val,fold2_room1_mix085,critical,normal,static,1,0,0.4399999999999995,1.339999999999999
val,fold2_room1_mix086,caution,normal,static,3,0,0.6500000000000004,1.5499999999999998
val,fold2_room1_mix087,critical,normal,static,3,0,,2.6799999999999997
val,fold2_room1_mix088,safe,normal,walk,7,0,0.9799999999999995,1.6799999999999997
val,fold2_room1_mix089,caution,normal,walk,1,0,2.29,3.49
val,fold2_room1_mix090,critical,normal,walk,7,0,6.68,7.58
val,fold2_room1_mix091,caution,normal,walk,3,0,2.5299999999999994,3.13
val,fold2_room1_mix092,critical,normal,walk,3,0,1.2499999999999991,1.9499999999999993
val,fold2_room1_mix093,caution,normal,static,2,0,-1.370000000000001,1.13
val,fold2_room1_mix094,safe,normal,static,0,0,,1.1500000000000004
val,fold2_room1_mix095,safe,normal,static,8,0,5.59,6.590000000000001
val,fold2_room1_mix096,caution,normal,walk,2,0,2.24,2.9400000000000004
val,fold2_room1_mix097,critical,normal,static,1,0,3.170000000000001,3.9700000000000006
val,fold2_room1_mix098,safe,normal,walk,2,0,,1.5899999999999999
val,fold2_room1_mix099,safe,normal,static,1,0,,1.7999999999999998
val,fold2_room1_mix100,caution,normal,walk,4,0,5.25,6.15
val,fold2_room1_mix101,critical,normal,walk,4,0,5.07,6.07
val,fold2_room1_mix102,safe,normal,static,3,0,,1.5
val,fold2_room1_mix103,safe,normal,walk,1,0,6.07,6.97
val,fold2_room1_mix104,safe,normal,static,3,0,5.34,6.24
val,fold2_room1_mix105,safe,normal,walk,2,0,2.7600000000000007,3.2600000000000007
val,fold2_room1_mix106,safe,normal,static,2,0,6.99,8.29
val,fold2_room1_mix107,critical,normal,static,1,0,0.75,1.549999999999999
val,fold2_room1_mix108,critical,normal,walk,1,0,1.8100000000000005,2.6100000000000003
val,fold2_room1_mix109,critical,normal,static,2,0,3.4400000000000004,5.94
val,fold2_room1_mix110,critical,normal,walk,6,0,1.9799999999999995,2.88
val,fold2_room1_mix111,safe,normal,walk,4,0,6.32,7.22
val,fold2_room1_mix112,safe,normal,static,2,0,5.01,6.010000000000001
val,fold2_room1_mix113,safe,normal,walk,2,0,2.0599999999999996,4.0600000000000005
val,fold2_room1_mix114,critical,normal,walk,5,0,7.69,8.59
val,fold2_room1_mix115,caution,normal,walk,4,0,2.25,2.3500000000000005
val,fold2_room1_mix116,caution,normal,static,2,0,1.46,2.0599999999999996
val,fold2_room1_mix117,caution,normal,static,5,0,2.5699999999999994,3.8699999999999997
val,fold2_room1_mix118,safe,normal,static,1,0,2.75,3.55
val,fold2_room1_mix119,critical,normal,static,3,0,0.4900000000000002,1.1900000000000004
val,fold2_room1_mix120,critical,normal,static,4,0,4.959999999999999,5.859999999999999
val,fold2_room1_mix121,critical,normal,walk,4,0,2.0100000000000007,2.91
val,fold2_room1_mix122,caution,normal,static,3,0,1.0499999999999998,1.8499999999999996
val,fold2_room1_mix123,caution,normal,static,2,0,6.6,7.5
val,fold2_room1_mix124,critical,normal,static,2,0,5.76,6.66
val,fold2_room1_mix125,caution,normal,static,4,0,3.01,3.1100000000000003
val,fold2_room1_mix126,safe,normal,walk,4,0,6.33,7.33
val,fold2_room1_mix127,caution,normal,static,5,0,3.9899999999999998,5.49
val,fold2_room1_mix128,safe,normal,static,2,0,6.720000000000001,7.720000000000001
val,fold2_room1_mix129,critical,normal,static,2,0,5.63,6.33
val,fold2_room1_mix130,caution,normal,walk,6,0,5.17,6.069999999999999
val,fold2_room1_mix131,caution,normal,walk,5,0,7.5600000000000005,8.46
val,fold2_room1_mix132,critical,normal,static,2,0,5.91,6.91
val,fold2_room1_mix133,caution,normal,static,2,0,5.6,6.6000000000000005
val,fold2_room1_mix134,critical,normal,static,2,0,5.1899999999999995,6.09
val,fold2_room1_mix135,caution,normal,walk,5,0,5.959999999999999,6.859999999999999
val,fold2_room1_mix136,safe,normal,walk,4,0,6.199999999999999,7.0
val,fold2_room1_mix137,safe,normal,walk,3,0,,2.2399999999999993
val,fold2_room1_mix138,critical,normal,static,4,0,6.94,7.640000000000001
val,fold2_room1_mix139,safe,normal,static,3,0,,3.3100000000000005
val,fold2_room1_mix140,safe,normal,walk,2,0,4.96,5.86
val,fold2_room1_mix141,critical,normal,static,4,0,,1.2000000000000002
val,fold2_room1_mix142,critical,normal,walk,2,0,5.4,6.300000000000001
val,fold2_room1_mix143,safe,normal,static,3,0,5.19,5.99
val,fold2_room1_mix144,critical,normal,static,2,0,5.87,6.7700000000000005
val,fold2_room1_mix145,critical,normal,static,3,0,0.7200000000000006,1.8200000000000003
val,fold2_room1_mix146,safe,normal,walk,4,0,2.26,4.159999999999999
val,fold2_room1_mix147,caution,normal,walk,1,0,1.7400000000000002,2.54
val,fold2_room1_mix148,critical,normal,static,5,0,5.390000000000001,6.29
val,fold2_room1_mix149,caution,normal,static,2,0,5.709999999999999,6.609999999999999
val,fold2_room1_mix150,safe,normal,static,6,0,6.8,7.8
val,fold2_room1_mix151,safe,normal,walk,2,0,5.6899999999999995,6.59
val,fold2_room1_mix152,safe,normal,static,3,0,6.16,7.16
val,fold2_room1_mix153,safe,normal,walk,0,0,,1.5199999999999996
val,fold2_room1_mix154,caution,normal,static,3,0,7.2,8.1
val,fold2_room1_mix155,critical,normal,walk,4,0,7.680000000000001,8.680000000000001
val,fold2_room1_mix156,safe,normal,walk,5,0,0.71,2.01
val,fold2_room1_mix157,critical,normal,walk,5,0,0.5200000000000005,1.5200000000000005
val,fold2_room1_mix158,critical,normal,walk,4,0,5.99,6.79
val,fold2_room1_mix159,caution,normal,static,1,0,0.7700000000000005,1.4699999999999998
val,fold2_room1_mix160,caution,normal,static,0,0,,1.1100000000000003
val,fold2_room1_mix161,caution,normal,static,6,0,1.04,1.8399999999999999
val,fold2_room1_mix162,caution,normal,walk,1,0,1.58,2.08
val,fold2_room1_mix163,safe,normal,walk,2,0,7.3500000000000005,8.350000000000001
val,fold2_room1_mix164,critical,normal,walk,3,0,4.2,5.2
val,fold2_room1_mix165,critical,normal,static,3,0,7.0,8.0
val,fold2_room1_mix166,critical,normal,walk,1,0,2.33,4.13
val,fold2_room1_mix167,critical,normal,walk,4,0,7.07,7.97
val,fold2_room1_mix168,caution,normal,static,2,0,,1.0099999999999998
val,fold2_room1_mix169,safe,normal,walk,1,0,1.38,2.1800000000000006
val,fold2_room1_mix170,caution,normal,static,3,0,4.88,5.58
val,fold2_room1_mix171,safe,normal,walk,4,0,5.39,6.09
val,fold2_room1_mix172,critical,normal,walk,5,0,5.76,6.66
val,fold2_room1_mix173,safe,normal,static,2,0,7.23,8.13
val,fold2_room1_mix174,critical,normal,static,4,0,0.6199999999999992,1.6199999999999992
val,fold2_room1_mix175,caution,normal,static,2,0,7.200000000000001,8.100000000000001
val,fold2_room1_mix176,critical,normal,static,2,0,,1.08
val,fold2_room1_mix177,caution,normal,static,4,0,2.08,3.38
val,fold2_room1_mix178,critical,normal,static,5,0,4.55,7.25
val,fold2_room1_mix179,safe,normal,walk,2,0,1.21,2.1100000000000003
val,fold2_room1_mix180,safe,normal,walk,4,0,,0.2400000000000002
val,fold2_room1_mix181,safe,normal,static,0,0,,1.0199999999999996
val,fold2_room1_mix182,safe,normal,static,6,0,3.7500000000000004,5.050000000000001
val,fold2_room1_mix183,critical,normal,walk,5,0,5.35,6.3500000000000005
val,fold2_room1_mix184,safe,normal,static,2,0,2.3000000000000007,5.0
val,fold2_room1_mix185,caution,normal,static,5,0,5.35,6.25
val,fold2_room1_mix186,critical,normal,static,4,0,7.21,8.11
val,fold2_room1_mix187,critical,normal,walk,1,0,0.8299999999999992,1.7299999999999995
val,fold2_room1_mix188,safe,normal,walk,2,0,6.950000000000001,7.8500000000000005
val,fold2_room1_mix189,critical,normal,static,1,0,2.8900000000000006,3.7900000000000005
val,fold2_room1_mix190,caution,normal,walk,2,0,7.7299999999999995,8.629999999999999
val,fold2_room1_mix191,caution,normal,walk,1,0,1.3999999999999995,2.0999999999999996
val,fold2_room1_mix192,safe,normal,static,3,0,1.2700000000000005,2.2700000000000005
val,fold2_room1_mix193,caution,normal,walk,0,0,,1.1900000000000004
val,fold2_room1_mix194,caution,normal,walk,1,0,2.59,3.3899999999999997
val,fold2_room1_mix195,critical,normal,static,3,0,-1.3599999999999994,2.1400000000000006
val,fold2_room1_mix196,safe,normal,static,9,0,5.93,6.930000000000001
val,fold2_room1_mix197,caution,normal,walk,1,0,5.5,6.4
val,fold2_room1_mix198,safe,normal,static,2,0,5.1,6.0
val,fold2_room1_mix199,caution,normal,static,1,0,3.2199999999999998,3.7199999999999998
val,fold2_room1_mix200,caution,normal,walk,3,0,2.3000000000000007,3.2
val,fold2_room1_mix201,critical,normal,walk,2,0,5.91,6.91
val,fold2_room1_mix202,safe,normal,static,5,0,7.08,7.9799999999999995
val,fold2_room1_mix203,caution,normal,walk,3,0,2.26,3.16
val,fold2_room1_mix204,critical,normal,static,3,0,7.75,8.65
val,fold2_room1_mix205,caution,normal,static,1,0,1.459999999999999,1.8599999999999994
val,fold2_room1_mix206,safe,normal,static,1,0,0.8399999999999999,1.8399999999999999
val,fold2_room1_mix207,caution,normal,static,1,0,2.539999999999999,4.839999999999999
val,fold2_room1_mix208,caution,normal,static,5,0,1.8000000000000007,2.500000000000001
val,fold2_room1_mix209,caution,normal,static,0,0,,1.08
val,fold2_room1_mix210,critical,normal,walk,1,0,2.610000000000001,3.5100000000000007
val,fold2_room1_mix211,critical,normal,static,1,0,4.54,5.74
val,fold2_room1_mix212,caution,normal,static,3,0,0.9699999999999998,2.0700000000000003
val,fold2_room1_mix213,safe,normal,walk,1,0,1.9099999999999993,2.51
val,fold2_room1_mix214,safe,normal,walk,3,0,5.0,5.8999999999999995
val,fold2_room1_mix215,critical,normal,walk,4,0,,1.0
val,fold2_room1_mix216,safe,normal,walk,3,0,,1.7599999999999998
val,fold2_room1_mix217,critical,normal,static,2,0,2.2300000000000004,3.130000000000001
val,fold2_room1_mix218,critical,normal,static,2,0,4.93,5.63
val,fold2_room1_mix219,safe,normal,static,1,0,4.04,4.54
val,fold2_room1_mix220,critical,normal,static,3,0,0.4900000000000002,1.79
val,fold2_room1_mix221,critical,normal,walk,1,0,4.18,6.18
val,fold2_room1_mix222,critical,normal,walk,6,0,2.79,5.09
val,fold2_room1_mix223,safe,normal,walk,0,0,,1.2999999999999998
val,fold2_room1_mix224,caution,normal,walk,6,0,5.380000000000001,6.28
val,fold2_room1_mix225,safe,normal,walk,1,0,1.1100000000000003,2.1100000000000003
val,fold2_room1_mix226,caution,normal,walk,3,0,2.0300000000000002,3.2300000000000004
val,fold2_room1_mix227,caution,normal,walk,1,0,0.5899999999999999,1.29
val,fold2_room1_mix228,critical,normal,walk,3,0,1.2800000000000002,2.08
val,fold2_room1_mix229,caution,normal,walk,2,0,1.6499999999999995,3.55
val,fold2_room1_mix230,critical,normal,static,1,0,2.66,3.66
val,fold2_room1_mix231,safe,normal,static,3,0,7.79,8.69
val,fold2_room1_mix232,caution,normal,walk,3,0,1.5,2.5
val,fold2_room1_mix233,safe,normal,walk,4,0,3.6999999999999997,4.8
val,fold2_room1_mix234,critical,normal,walk,1,0,1.0,1.9000000000000004
val,fold2_room1_mix235,caution,normal,walk,2,0,7.389999999999999,8.29
val,fold2_room1_mix236,caution,normal,static,2,0,,1.0100000000000007
val,fold2_room1_mix237,critical,normal,static,3,0,0.40000000000000036,1.2999999999999998
val,fold2_room1_mix238,safe,normal,static,2,0,,1.21
val,fold2_room1_mix239,caution,normal,static,4,0,1.9100000000000001,2.81
val,fold2_room1_mix240,critical,normal,static,2,0,1.2500000000000009,2.0500000000000007
scenario,fold2_room9_mix001,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix002,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix003,na,intersection_siren,walk,5,1,,
scenario,fold2_room9_mix004,na,intersection_siren,walk,6,1,,
scenario,fold2_room9_mix005,na,intersection_siren,walk,6,1,,
scenario,fold2_room9_mix006,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix007,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix008,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix009,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix010,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix011,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix012,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix013,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix014,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix015,na,intersection_siren,walk,5,1,,
scenario,fold2_room9_mix016,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix017,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix018,na,intersection_siren,walk,5,0,,
scenario,fold2_room9_mix019,na,intersection_siren,walk,4,0,,
scenario,fold2_room9_mix020,na,intersection_siren,walk,6,1,,
