name,motion,tier,scenario,n_src,peak,recon_err,noise_dba_target,noise_dba_meas,az_med_max,el_med_max,cpa_rel_dist_m,cpa_rel_time_s,car_audible_frac,recv_ok,mask_ok,result
fold1_room1_mix0029,static,safe,v11core,2,0.0021,1.77e-07,50.14571888853756,50.15,0.269,0.328,12.791,8.64,0.59,True,True,PASS
fold1_room1_mix0030,walk,safe,v11core,1,0.0011,1.19e-07,50.65211256056971,50.65,0.234,0.309,9.17,8.9,0.92,True,True,PASS
fold1_room1_mix0031,walk,safe,v11core,3,0.0046,2.33e-07,52.02320830215313,52.02,0.285,0.332,9.806,8.29,0.64,True,True,PASS
fold1_room1_mix0032,static,safe,v11core,2,0.0014,1.77e-07,60.99958024223771,61.0,0.305,0.296,3.557,7.37,0.33,True,True,PASS
fold1_room1_mix0033,walk,caution,v11core,2,0.0078,1.77e-07,63.01885925724322,63.02,0.341,0.34,1.707,6.51,0.68,True,True,PASS
fold1_room1_mix0034,walk,safe,v11core,3,0.3267,2.40e-07,51.150503066712,51.15,0.283,0.357,12.221,6.51,1.0,True,True,PASS
fold1_room1_mix0035,walk,na,v11core,1,0.0023,1.19e-07,64.16296991807081,64.16,0.291,0.276,,,,True,True,PASS
fold1_room1_mix0036,static,caution,v11core,1,0.0018,1.19e-07,55.492388410259906,55.49,0.238,0.232,2.606,6.3,0.69,True,True,PASS
fold1_room1_mix0037,static,na,v11core,1,0.077,1.25e-07,64.87974703919804,64.88,0.248,0.318,,,,True,True,PASS
fold1_room1_mix0038,static,safe,v11core,3,0.0016,2.31e-07,60.00922836987846,60.01,0.275,0.333,11.881,6.84,0.42,True,True,PASS
fold1_room1_mix0039,walk,caution,v11core,1,0.0025,1.19e-07,52.41322593838549,52.41,0.247,0.263,2.814,8.85,0.99,True,True,PASS
fold1_room1_mix0040,walk,na,v11core,1,0.0376,1.19e-07,42.50006978910142,42.5,0.353,0.272,,,,True,True,PASS
fold1_room1_mix0041,walk,safe,v11core,3,0.057,2.30e-07,42.657978399299154,42.66,0.24,0.324,8.045,5.89,1.0,True,True,PASS
fold1_room1_mix0042,static,safe,v11core,3,0.0012,2.30e-07,54.700491913718366,54.7,0.309,0.266,5.171,8.87,0.45,True,True,PASS
fold1_room1_mix0043,static,critical,v11core,3,0.0143,2.28e-07,59.02664141134892,59.03,0.283,0.244,1.025,8.51,0.48,True,True,PASS
fold1_room1_mix0044,walk,safe,v11core,2,0.0016,1.77e-07,56.58559178340805,56.59,0.362,0.343,12.683,8.95,0.47,True,True,PASS
fold1_room1_mix0045,walk,safe,v11core,4,0.0047,2.68e-07,45.221095956240184,45.22,0.358,0.308,14.639,8.34,0.98,True,True,PASS
fold1_room1_mix0046,walk,critical,v11core,3,0.0265,2.27e-07,47.62751701339943,47.63,0.468,0.26,1.382,7.5,0.98,True,True,PASS
fold1_room1_mix0047,static,critical,v11core,2,0.0066,1.77e-07,64.15599599824995,64.16,0.261,0.362,1.107,8.44,0.43,True,True,PASS
fold1_room1_mix0048,static,safe,v11core,1,0.0011,1.19e-07,42.169736181966705,42.17,0.304,0.341,4.728,8.0,0.98,True,True,PASS
fold1_room1_mix0049,walk,safe,v11core,1,0.0009,1.19e-07,63.80816507994068,63.81,0.206,0.061,11.096,8.33,0.42,True,True,PASS
fold1_room1_mix0050,walk,critical,v11core,1,0.0045,1.19e-07,54.61715991706622,54.62,0.281,0.296,1.065,8.6,0.72,True,True,PASS
fold1_room1_mix0051,walk,critical,v11core,1,0.0059,1.19e-07,54.45594427061246,54.46,0.291,0.235,0.732,6.32,0.9,True,True,PASS
fold1_room1_mix0052,walk,critical,v11core,2,0.0059,1.78e-07,40.657883240510266,40.66,0.281,0.278,1.238,4.21,0.99,True,True,PASS
fold1_room1_mix0053,walk,caution,v11core,3,0.003,2.30e-07,64.94189769804943,64.94,0.37,0.288,2.563,6.76,0.33,True,True,PASS
fold1_room1_mix0054,walk,critical,v11core,3,0.0053,2.25e-07,46.55536462282772,46.56,0.311,0.424,1.244,8.13,0.99,True,True,PASS
fold1_room1_mix0055,walk,na,v11core,1,0.0497,1.21e-07,45.93091534884522,45.93,0.254,0.253,,,,True,True,PASS
fold1_room1_mix0056,static,critical,v11core,4,0.0049,2.82e-07,44.16368395515667,44.16,0.298,0.275,1.12,7.15,0.99,True,True,PASS
fold1_room1_mix0057,static,na,v11core,1,0.0004,1.19e-07,55.964105363194136,55.96,0.357,0.173,,,,True,True,PASS
fold1_room1_mix0058,static,critical,v11core,2,0.0049,1.78e-07,58.61682765845978,58.62,0.254,0.288,1.231,7.31,0.99,True,True,PASS
fold1_room1_mix0059,walk,safe,v11core,3,0.3017,2.27e-07,50.22017127138305,50.22,0.309,0.193,12.022,8.66,0.99,True,True,PASS
fold1_room1_mix0060,static,caution,v11core,3,0.0044,2.35e-07,61.483911134034216,61.48,0.309,0.324,1.921,6.42,0.27,True,True,PASS
fold1_room1_mix0061,walk,safe,v11core,3,0.0012,2.30e-07,59.26656346958451,59.27,0.273,0.445,8.647,7.12,0.59,True,True,PASS
fold1_room1_mix0062,walk,safe,v11core,3,0.0032,2.36e-07,63.705330229867954,63.71,0.364,0.337,3.705,7.74,0.26,True,True,PASS
fold1_room1_mix0063,static,safe,v11core,4,0.004,2.77e-07,59.516399610046626,59.52,0.358,0.275,8.416,6.31,0.46,True,True,PASS
fold1_room1_mix0064,static,caution,v11core,3,0.0029,2.32e-07,46.549882912562154,46.55,0.277,0.334,2.825,6.25,0.99,True,True,PASS
fold1_room1_mix0065,static,caution,v11core,1,0.0039,1.19e-07,41.840084405503,41.84,0.272,0.287,1.781,7.71,0.99,True,True,PASS
fold1_room1_mix0066,walk,caution,v11core,2,0.0053,1.77e-07,61.93674406841418,61.94,0.296,0.277,1.746,5.04,0.57,True,True,PASS
fold1_room1_mix0067,static,critical,v11core,2,0.0022,1.76e-07,52.59483663259971,52.59,0.399,0.286,1.436,8.08,0.53,True,True,PASS
fold1_room1_mix0068,static,safe,v11core,1,0.0005,1.19e-07,57.15889787989855,57.16,0.295,0.327,13.972,6.31,0.47,True,True,PASS
fold1_room1_mix0069,static,caution,v11core,2,0.0023,1.77e-07,56.482351020430855,56.48,0.269,0.219,2.191,6.34,0.67,True,True,PASS
fold1_room1_mix0070,walk,safe,v11core,4,0.0575,2.75e-07,60.875969423766264,60.88,0.265,0.281,10.955,8.43,0.31,True,True,PASS
fold1_room1_mix0071,static,caution,v11core,3,0.0014,2.29e-07,62.176785446607255,62.18,0.288,0.306,2.633,6.65,0.23,True,True,PASS
fold1_room1_mix0072,static,critical,v11core,3,0.0059,2.31e-07,60.267802168241786,60.27,0.345,0.311,1.358,6.18,0.53,True,True,PASS
fold1_room1_mix0073,walk,critical,v11core,3,0.006,2.29e-07,51.23051815248702,51.23,0.278,0.273,1.278,5.56,0.99,True,True,PASS
fold1_room1_mix0074,static,critical,v11core,1,0.0027,1.19e-07,43.294395094776135,43.29,0.203,0.347,1.051,7.8,0.98,True,True,PASS
fold1_room1_mix0075,walk,na,v11core,0,0.0005,5.96e-08,64.74378060005526,64.74,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0076,static,safe,v11core,2,0.0012,1.77e-07,46.56556036995621,46.57,0.343,0.377,5.783,6.38,0.99,True,True,PASS
fold1_room1_mix0077,walk,critical,v11core,3,0.006,2.27e-07,56.641122809740345,56.64,0.327,0.27,1.266,8.5,1.0,True,True,PASS
fold1_room1_mix0078,static,caution,v11core,2,0.0018,1.77e-07,61.91860318926711,61.92,0.282,0.287,2.894,8.37,0.4,True,True,PASS
fold1_room1_mix0079,static,na,v11core,1,0.0021,1.19e-07,46.80349091413299,46.8,0.237,0.183,,,,True,True,PASS
fold1_room1_mix0080,walk,critical,v11core,3,0.0041,2.36e-07,40.76526712308701,40.77,0.33,0.351,1.383,5.92,0.98,True,True,PASS
fold1_room1_mix0081,static,safe,v11core,1,0.0007,1.19e-07,49.01840826864076,49.02,0.225,0.287,12.834,7.74,0.99,True,True,PASS
fold1_room1_mix0082,static,critical,v11core,1,0.0038,1.19e-07,56.57645398682983,56.58,0.272,0.229,1.247,6.22,0.74,True,True,PASS
fold1_room1_mix0083,walk,na,v11core,1,0.2264,1.32e-07,52.49153375194931,52.49,0.263,0.268,,,,True,True,PASS
fold1_room1_mix0084,static,critical,v11core,1,0.0098,1.19e-07,61.06357126918442,61.06,0.276,0.276,0.655,6.12,0.93,True,True,PASS
fold1_room1_mix0085,static,na,v11core,0,0.0004,5.96e-08,61.177678667010255,61.18,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0086,walk,safe,v11core,3,0.0221,2.28e-07,42.05215812151378,42.05,0.25,0.321,5.161,6.29,0.99,True,True,PASS
fold1_room1_mix0087,walk,safe,v11core,2,0.0008,1.76e-07,64.35810926968479,64.36,0.326,0.419,9.462,6.6,0.52,True,True,PASS
fold1_room1_mix0088,static,safe,v11core,3,0.1273,2.33e-07,50.624610489072765,50.62,0.3,0.333,14.734,7.67,0.99,True,True,PASS
fold1_room1_mix0089,static,safe,v11core,1,0.0012,1.19e-07,43.999285364631966,44.0,0.288,0.317,3.961,8.49,0.98,True,True,PASS
fold1_room1_mix0090,walk,na,v11core,0,0.0001,5.96e-08,51.167698725228334,51.17,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0091,walk,safe,v11core,1,0.0007,1.19e-07,58.7964192230876,58.8,0.224,0.161,9.061,7.84,0.98,True,True,PASS
fold1_room1_mix0092,static,caution,v11core,4,0.1033,2.76e-07,51.77097595751388,51.77,0.273,0.265,2.161,7.18,0.67,True,True,PASS
fold1_room1_mix0093,static,safe,v11core,3,0.007,2.30e-07,59.232044614666805,59.23,0.333,0.252,12.096,8.09,0.45,True,True,PASS
fold1_room1_mix0094,static,safe,v11core,2,0.0011,1.77e-07,51.27007462323662,51.27,0.305,0.201,3.908,7.85,0.54,True,True,PASS
fold1_room1_mix0095,walk,critical,v11core,3,0.129,2.39e-07,60.44316972335749,60.44,0.277,0.281,0.856,7.49,0.64,True,True,PASS
fold1_room1_mix0096,walk,na,v11core,1,0.0182,1.19e-07,49.630332954493475,49.63,0.251,0.216,,,,True,True,PASS
fold1_room1_mix0097,walk,critical,v11core,2,0.0197,1.78e-07,44.89642410479112,44.9,0.263,0.32,1.461,8.98,0.98,True,True,PASS
fold1_room1_mix0098,walk,safe,v11core,2,0.001,1.78e-07,43.81763276292892,43.82,0.256,0.185,11.49,7.49,1.0,True,True,PASS
fold1_room1_mix0099,static,caution,v11core,1,0.0018,1.19e-07,47.246508133763115,47.25,0.287,0.284,2.474,8.21,0.84,True,True,PASS
fold1_room1_mix0100,static,caution,v11core,2,0.003,1.77e-07,43.62055628736049,43.62,0.276,0.279,1.837,6.13,0.99,True,True,PASS
fold1_room1_mix0101,walk,safe,v11core,3,0.0032,2.31e-07,63.44279171839523,63.44,0.278,0.323,10.672,7.16,0.35,True,True,PASS
fold1_room1_mix0102,walk,critical,v11core,2,0.0065,1.77e-07,61.727487431026695,61.73,0.298,0.272,0.734,7.51,0.36,True,True,PASS
fold1_room1_mix0103,static,na,v11core,0,0.0001,5.96e-08,46.30452189588368,46.3,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0104,walk,na,v11core,0,0.0002,5.96e-08,54.98478594885922,54.98,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0105,static,safe,v11core,1,0.0017,1.19e-07,46.50613649185097,46.51,0.264,0.25,4.086,7.94,0.98,True,True,PASS
fold1_room1_mix0106,static,caution,v11core,2,0.0028,1.77e-07,46.99231620495513,46.99,0.382,0.227,1.926,6.11,1.0,True,True,PASS
fold1_room1_mix0107,walk,critical,v11core,3,0.0119,2.28e-07,49.940813463601486,49.94,0.298,0.34,1.058,4.92,0.92,True,True,PASS
fold1_room1_mix0108,walk,critical,v11core,2,0.0037,1.74e-07,51.60895561972272,51.61,0.301,0.323,1.097,7.1,0.76,True,True,PASS
fold1_room1_mix0109,walk,caution,v11core,1,0.0028,1.19e-07,57.81326708838962,57.81,0.283,0.24,2.969,6.72,1.0,True,True,PASS
fold1_room1_mix0110,static,na,v11core,0,0.0005,5.96e-08,63.61996025016213,63.62,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0111,walk,critical,v11core,1,0.0045,1.19e-07,53.15455882747305,53.15,0.213,0.191,0.926,8.72,0.99,True,True,PASS
fold1_room1_mix0112,walk,critical,v11core,1,0.0058,1.19e-07,41.246361886955754,41.25,0.228,0.345,1.142,8.46,0.98,True,True,PASS
fold1_room1_mix0113,walk,safe,v11core,3,0.0013,2.25e-07,40.538819862178066,40.54,0.243,0.271,9.147,6.63,0.99,True,True,PASS
fold1_room1_mix0114,static,caution,v11core,1,0.0015,1.19e-07,54.33513052215011,54.34,0.297,0.266,2.356,7.78,0.47,True,True,PASS
fold1_room1_mix0115,static,safe,v11core,2,0.0014,1.75e-07,51.17976380582991,51.18,0.296,0.423,5.633,7.35,0.98,True,True,PASS
fold1_room1_mix0116,static,safe,v11core,2,0.0291,1.77e-07,41.09440102682428,41.09,0.679,0.27,5.59,6.19,1.0,True,True,PASS
fold1_room1_mix0117,walk,caution,v11core,1,0.0025,1.19e-07,56.84838281324018,56.85,0.288,0.201,2.446,6.06,0.62,True,True,PASS
fold1_room1_mix0118,walk,critical,v11core,1,0.0033,1.19e-07,62.84794471321378,62.85,0.296,0.285,1.345,8.94,0.27,True,True,PASS
fold1_room1_mix0119,static,caution,v11core,3,0.0027,2.32e-07,56.09865544431448,56.1,0.474,0.276,2.208,6.86,0.65,True,True,PASS
fold1_room1_mix0120,walk,critical,v11core,3,0.007,2.27e-07,58.01130865551795,58.01,0.347,0.336,1.337,8.85,0.51,True,True,PASS
fold1_room1_mix0121,walk,safe,v11core,3,0.0039,2.31e-07,63.92867741962933,63.93,0.271,0.296,6.77,4.2,0.35,True,True,PASS
fold1_room1_mix0122,walk,critical,v11core,4,0.006,2.81e-07,61.471107479585626,61.47,0.314,0.29,0.921,7.36,0.55,True,True,PASS
fold1_room1_mix0123,walk,caution,v11core,2,0.0032,1.76e-07,47.31065331480032,47.31,0.246,0.333,1.932,6.42,0.99,True,True,PASS
fold1_room1_mix0124,walk,na,v11core,1,0.0005,1.19e-07,52.15331083074681,52.15,0.244,0.283,,,,True,True,PASS
fold1_room1_mix0125,static,safe,v11core,3,0.0022,2.34e-07,45.13980226000215,45.14,0.28,0.269,13.44,4.65,1.0,True,True,PASS
fold1_room1_mix0126,walk,safe,v11core,2,0.0036,1.77e-07,55.63410808594502,55.63,0.249,0.317,8.43,5.56,0.98,True,True,PASS
fold1_room1_mix0127,static,safe,v11core,2,0.0011,1.78e-07,55.99951486386733,56.0,0.278,0.36,8.995,6.52,0.78,True,True,PASS
fold1_room1_mix0128,static,na,v11core,0,0.0004,5.96e-08,60.12160035711786,60.12,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0129,static,caution,v11core,1,0.0018,1.19e-07,52.36641347712017,52.37,0.302,0.251,2.449,8.0,0.53,True,True,PASS
fold1_room1_mix0130,walk,caution,v11core,4,0.0691,2.77e-07,48.95850571676671,48.96,0.308,0.298,2.607,6.87,0.99,True,True,PASS
fold1_room1_mix0131,static,na,v11core,0,0.0,5.96e-08,40.85376778515762,40.85,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0132,walk,na,v11core,1,0.0003,1.19e-07,51.66385041149067,51.66,0.253,0.275,,,,True,True,PASS
fold1_room1_mix0133,walk,na,v11core,0,0.0002,5.96e-08,55.63873074881411,55.64,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0134,static,na,v11core,0,0.0002,5.96e-08,57.259667903141555,57.26,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0135,walk,critical,v11core,1,0.004,1.19e-07,61.40738452211278,61.41,0.307,0.24,0.806,7.07,0.64,True,True,PASS
fold1_room1_mix0136,static,critical,v11core,3,0.0061,2.33e-07,56.64855175148399,56.65,0.306,0.27,0.935,4.36,0.89,True,True,PASS
fold1_room1_mix0137,static,safe,v11core,1,0.0012,1.19e-07,54.262588231138956,54.26,0.275,0.311,5.172,8.87,0.6,True,True,PASS
fold1_room1_mix0138,walk,critical,v11core,2,0.0058,1.77e-07,60.04565941680593,60.05,0.251,0.239,0.775,6.18,0.77,True,True,PASS
fold1_room1_mix0139,static,na,v11core,2,0.0019,1.76e-07,55.374206296694105,55.37,0.354,0.268,,,,True,True,PASS
fold1_room1_mix0140,static,caution,v11core,3,0.0032,2.32e-07,53.6561710609083,53.66,0.359,0.289,2.565,7.44,0.91,True,True,PASS
fold1_room1_mix0141,walk,critical,v11core,1,0.0051,1.19e-07,52.339597712680835,52.34,0.247,0.242,0.771,7.47,0.96,True,True,PASS
fold1_room1_mix0142,walk,critical,v11core,4,0.003,2.74e-07,44.041111499015244,44.04,0.404,0.326,1.273,6.83,0.98,True,True,PASS
fold1_room1_mix0143,walk,safe,v11core,1,0.0008,1.19e-07,50.51377913507462,50.51,0.223,0.348,9.051,8.23,0.91,True,True,PASS
fold1_room1_mix0144,walk,caution,v11core,1,0.0023,1.19e-07,51.24110893589657,51.24,0.246,0.209,2.288,8.99,0.99,True,True,PASS
fold1_room1_mix0145,static,critical,v11core,1,0.0059,1.19e-07,48.68663977817026,48.69,0.339,0.257,1.007,8.39,0.99,True,True,PASS
fold1_room1_mix0146,static,safe,v11core,3,0.0035,2.33e-07,53.009362717139524,53.01,0.266,0.274,13.509,6.31,0.98,True,True,PASS
fold1_room1_mix0147,walk,critical,v11core,1,0.004,1.19e-07,52.85420542793425,52.85,0.261,0.292,1.458,7.45,0.99,True,True,PASS
fold1_room1_mix0148,static,caution,v11core,4,0.0039,2.79e-07,53.62472410476549,53.62,0.404,0.327,2.064,5.0,0.86,True,True,PASS
fold1_room1_mix0149,walk,safe,v11core,2,0.055,1.77e-07,52.53437609123398,52.53,0.334,0.312,11.637,6.8,0.99,True,True,PASS
fold1_room1_mix0150,static,safe,v11core,1,0.0017,1.19e-07,44.35448577137081,44.35,0.241,0.212,5.024,8.24,0.99,True,True,PASS
fold1_room1_mix0151,static,critical,v11core,2,0.0412,1.77e-07,64.38298543984072,64.38,0.307,0.255,1.427,8.66,0.31,True,True,PASS
fold1_room1_mix0152,walk,na,v11core,1,0.0131,1.19e-07,59.0691918345844,59.07,0.298,0.258,,,,True,True,PASS
fold1_room1_mix0153,walk,safe,v11core,2,0.0023,1.79e-07,58.24756743567795,58.25,0.302,0.287,3.299,8.12,0.4,True,True,PASS
fold1_room1_mix0154,static,caution,v11core,2,0.0022,1.77e-07,61.73818539651372,61.74,0.351,0.281,2.118,6.4,0.33,True,True,PASS
fold1_room1_mix0155,static,safe,v11core,1,0.0009,1.19e-07,50.249566004408805,50.25,0.273,0.316,11.489,6.43,1.0,True,True,PASS
fold1_room1_mix0156,walk,critical,v11core,2,0.0071,1.78e-07,57.26387288973979,57.26,0.4,0.337,0.827,6.42,0.65,True,True,PASS
fold1_room1_mix0157,walk,na,v11core,1,0.0004,1.19e-07,57.93589626789458,57.94,0.228,0.28,,,,True,True,PASS
fold1_room1_mix0158,walk,caution,v11core,4,0.0031,2.76e-07,61.443067767210515,61.44,0.474,0.257,2.27,7.7,0.55,True,True,PASS
fold1_room1_mix0159,walk,na,v11core,2,0.0064,1.19e-07,50.82597103629165,50.83,0.458,0.392,,,,True,True,PASS
fold1_room1_mix0160,walk,na,v11core,2,0.0945,1.79e-07,45.999264712494984,46.0,0.365,0.243,,,,True,True,PASS
fold1_room1_mix0161,static,caution,v11core,2,0.0041,1.77e-07,52.65413778111806,52.65,0.315,0.249,2.284,4.33,1.0,True,True,PASS
fold1_room1_mix0162,walk,critical,v11core,4,0.0378,2.72e-07,54.13763818607269,54.14,0.299,0.36,1.312,7.92,0.5,True,True,PASS
fold1_room1_mix0163,walk,safe,v11core,2,0.0023,1.76e-07,63.36396961479819,63.36,0.207,0.262,11.567,4.1,0.79,True,True,PASS
fold1_room1_mix0164,walk,na,v11core,1,0.0011,1.19e-07,58.251968414266976,58.25,0.238,0.289,,,,True,True,PASS
fold1_room1_mix0165,walk,caution,v11core,2,0.0018,1.77e-07,62.90104623033651,62.9,0.374,0.331,2.519,8.68,0.3,True,True,PASS
fold1_room1_mix0166,walk,critical,v11core,1,0.0042,1.19e-07,56.04909578190333,56.05,0.285,0.221,1.25,6.62,0.87,True,True,PASS
fold1_room1_mix0167,walk,na,v11core,0,0.0001,5.96e-08,46.345189450871274,46.35,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0168,static,caution,v11core,2,0.0035,1.77e-07,57.56734591970174,57.57,0.299,0.175,1.565,8.52,0.44,True,True,PASS
fold1_room1_mix0169,walk,caution,v11core,2,0.002,1.78e-07,50.41987578258734,50.42,0.277,0.321,2.554,7.44,0.98,True,True,PASS
fold1_room1_mix0170,static,critical,v11core,2,0.0037,1.76e-07,46.12380319150977,46.12,0.305,0.33,1.388,8.29,0.98,True,True,PASS
fold1_room1_mix0171,static,caution,v11core,3,0.0027,2.33e-07,51.57394672308501,51.57,0.299,0.361,1.985,8.78,0.85,True,True,PASS
fold1_room1_mix0172,walk,safe,v11core,1,0.0007,1.19e-07,52.63790792546911,52.64,0.254,0.228,11.609,8.69,0.86,True,True,PASS
fold1_room1_mix0173,static,safe,v11core,2,0.0033,1.78e-07,64.13412923482187,64.13,0.328,0.268,6.101,8.46,0.26,True,True,PASS
fold1_room1_mix0174,static,critical,v11core,2,0.0256,1.77e-07,49.06718275528829,49.07,0.305,0.274,1.446,7.43,0.99,True,True,PASS
fold1_room1_mix0175,static,safe,v11core,2,0.0085,1.76e-07,63.3087533124948,63.31,0.221,0.23,13.582,8.73,0.0,True,True,PASS
fold1_room1_mix0176,walk,safe,v11core,1,0.0008,1.19e-07,63.22122990674072,63.22,0.274,0.303,8.654,8.81,0.26,True,True,PASS
fold1_room1_mix0177,walk,caution,v11core,4,0.0022,2.74e-07,43.39433328535203,43.39,0.34,0.327,2.801,7.51,0.98,True,True,PASS
fold1_room1_mix0178,static,caution,v11core,3,0.0784,1.77e-07,42.841265605702205,42.84,0.283,0.342,2.077,8.71,0.99,True,True,PASS
fold1_room1_mix0179,walk,critical,v11core,1,0.003,1.19e-07,58.50745488469515,58.51,0.253,0.296,0.955,6.07,0.44,True,True,PASS
fold1_room1_mix0180,walk,safe,v11core,3,0.0148,2.27e-07,56.97799714766805,56.98,0.368,0.242,8.252,7.92,0.58,True,True,PASS
fold1_room1_mix0181,static,critical,v11core,4,0.0072,2.71e-07,47.25856686363378,47.26,0.344,0.351,0.623,5.94,0.99,True,True,PASS
fold1_room1_mix0182,static,caution,v11core,2,0.005,1.77e-07,64.51258244120342,64.51,0.324,0.339,1.66,6.68,0.22,True,True,PASS
fold1_room1_mix0183,static,caution,v11core,3,0.0035,2.31e-07,60.48202313921728,60.48,0.34,0.267,1.926,6.88,0.58,True,True,PASS
fold1_room1_mix0184,static,caution,v11core,2,0.0251,1.77e-07,53.94257079472857,53.94,0.424,0.253,2.588,6.72,0.73,True,True,PASS
fold1_room1_mix0185,static,critical,v11core,2,0.0035,1.77e-07,45.59478331382179,45.59,0.448,0.479,1.359,6.5,0.99,True,True,PASS
fold1_room1_mix0186,walk,na,v11core,0,0.0003,5.96e-08,59.23503949613837,59.24,0.0,0.0,,,,True,True,PASS
fold1_room1_mix0187,walk,critical,v11core,1,0.0051,1.19e-07,61.23492827417224,61.23,0.297,0.271,0.92,6.2,0.62,True,True,PASS
