clip_id,split,motion,n_warnings,w1_class,w1_side,w2_class,w2_side,danger_tier,car_side,scenario,seed
fold1_room4_mix086,fold1,walk,1,siren,R,,,caution,L,normal,12419893284
fold1_room4_mix087,fold1,static,1,horn,L,,,safe,L,normal,12419893285
fold1_room4_mix088,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419893286
fold1_room4_mix089,fold1,static,1,bike_bell,L,,,caution,R,normal,12419893287
fold1_room4_mix090,fold1,walk,1,crossing,R,,,safe,R,normal,12419893288
fold1_room4_mix091,fold1,static,1,siren,L,,,critical,L,normal,12419893289
fold1_room4_mix092,fold1,walk,1,horn,R,,,caution,L,normal,12419893290
fold1_room4_mix093,fold1,static,1,backup_beep,L,,,safe,L,normal,12419893291
fold1_room4_mix094,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419893292
fold1_room4_mix095,fold1,static,1,crossing,L,,,caution,R,normal,12419893293
fold1_room4_mix096,fold1,walk,1,siren,R,,,safe,R,normal,12419893294
fold1_room4_mix097,fold1,static,1,horn,L,,,critical,L,normal,12419893295
fold1_room4_mix098,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419893296
fold1_room4_mix099,fold1,static,1,bike_bell,L,,,safe,L,normal,12419893297
fold1_room4_mix100,fold1,walk,1,crossing,R,,,critical,R,normal,12419893298
fold1_room4_mix101,fold1,static,1,siren,L,,,caution,R,normal,12419893299
fold1_room4_mix102,fold1,walk,1,horn,R,,,safe,R,normal,12419893300
fold1_room4_mix103,fold1,static,1,backup_beep,L,,,critical,L,normal,12419893301
fold1_room4_mix104,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419893302
fold1_room4_mix105,fold1,static,1,crossing,L,,,safe,L,normal,12419893303
fold1_room4_mix106,fold1,walk,1,siren,R,,,critical,R,normal,12419893304
fold1_room4_mix107,fold1,static,1,horn,L,,,caution,R,normal,12419893305
fold1_room4_mix108,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419893306
fold1_room4_mix109,fold1,static,1,bike_bell,L,,,critical,L,normal,12419893307
fold1_room4_mix110,fold1,walk,1,crossing,R,,,caution,L,normal,12419893308
fold1_room4_mix111,fold1,static,1,siren,L,,,safe,L,normal,12419893309
fold1_room4_mix112,fold1,walk,1,horn,R,,,critical,R,normal,12419893310
fold1_room4_mix113,fold1,static,1,backup_beep,L,,,caution,R,normal,12419893311
fold1_room4_mix114,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419893312
fold1_room4_mix115,fold1,static,1,crossing,L,,,critical,L,normal,12419893313
fold1_room4_mix116,fold1,walk,1,siren,R,,,caution,L,normal,12419893314
fold1_room4_mix117,fold1,static,1,horn,L,,,safe,L,normal,12419893315
fold1_room4_mix118,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419893316
fold1_room4_mix119,fold1,static,1,bike_bell,L,,,caution,R,normal,12419893317
fold1_room4_mix120,fold1,walk,1,crossing,R,,,safe,R,normal,12419893318
fold1_room4_mix121,fold1,static,1,siren,L,,,critical,L,normal,12419893319
fold1_room4_mix122,fold1,walk,1,horn,R,,,caution,L,normal,12419893320
fold1_room4_mix123,fold1,static,1,backup_beep,L,,,safe,L,normal,12419893321
fold1_room4_mix124,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419893322
fold1_room4_mix125,fold1,static,1,crossing,L,,,caution,R,normal,12419893323
fold1_room4_mix126,fold1,walk,1,siren,R,,,safe,R,normal,12419893324
fold1_room4_mix127,fold1,static,1,horn,L,,,critical,L,normal,12419893325
fold1_room4_mix128,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419893326
fold1_room4_mix129,fold1,static,1,bike_bell,L,,,safe,L,normal,12419893327
fold1_room4_mix130,fold1,walk,1,crossing,R,,,critical,R,normal,12419893328
fold1_room4_mix131,fold1,static,1,siren,L,,,caution,R,normal,12419893329
fold1_room4_mix132,fold1,walk,1,horn,R,,,safe,R,normal,12419893330
fold1_room4_mix133,fold1,static,1,backup_beep,L,,,critical,L,normal,12419893331
fold1_room4_mix134,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419893332
fold1_room4_mix135,fold1,static,1,crossing,L,,,safe,L,normal,12419893333
fold1_room4_mix136,fold1,walk,1,siren,R,,,critical,R,normal,12419893334
fold1_room4_mix137,fold1,static,1,horn,L,,,caution,R,normal,12419893335
fold1_room4_mix138,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419893336
fold1_room4_mix139,fold1,static,1,bike_bell,L,,,critical,L,normal,12419893337
fold1_room4_mix140,fold1,walk,1,crossing,R,,,caution,L,normal,12419893338
fold1_room4_mix141,fold1,static,1,siren,L,,,safe,L,normal,12419893339
fold1_room4_mix142,fold1,walk,1,horn,R,,,critical,R,normal,12419893340
fold1_room4_mix143,fold1,static,1,backup_beep,L,,,caution,R,normal,12419893341
fold1_room4_mix144,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419893342
fold1_room4_mix145,fold1,static,1,crossing,L,,,critical,L,normal,12419893343
fold1_room4_mix146,fold1,walk,1,siren,R,,,caution,L,normal,12419893344
fold1_room4_mix147,fold1,static,1,horn,L,,,safe,L,normal,12419893345
fold1_room4_mix148,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419893346
fold1_room4_mix149,fold1,static,1,bike_bell,L,,,caution,R,normal,12419893347
fold1_room4_mix150,fold1,walk,1,crossing,R,,,safe,R,normal,12419893348
fold1_room4_mix151,fold1,static,1,siren,L,,,critical,L,normal,12419893349
fold1_room4_mix152,fold1,walk,1,horn,R,,,caution,L,normal,12419893350
fold1_room4_mix153,fold1,static,1,backup_beep,L,,,safe,L,normal,12419893351
fold1_room4_mix154,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419893352
fold1_room4_mix155,fold1,static,1,crossing,L,,,caution,R,normal,12419893353
fold1_room4_mix156,fold1,walk,1,siren,R,,,safe,R,normal,12419893354
fold1_room4_mix157,fold1,static,1,horn,L,,,critical,L,normal,12419893355
fold1_room4_mix158,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419893356
fold1_room4_mix159,fold1,static,1,bike_bell,L,,,safe,L,normal,12419893357
fold1_room4_mix160,fold1,walk,1,crossing,R,,,critical,R,normal,12419893358
fold1_room4_mix161,fold1,static,1,siren,L,,,caution,R,normal,12419893359
fold1_room4_mix162,fold1,walk,1,horn,R,,,safe,R,normal,12419893360
fold1_room4_mix163,fold1,static,1,backup_beep,L,,,critical,L,normal,12419893361
fold1_room4_mix164,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419893362
fold1_room4_mix165,fold1,static,1,crossing,L,,,safe,L,normal,12419893363
fold1_room4_mix166,fold1,walk,1,siren,R,,,critical,R,normal,12419893364
fold1_room4_mix167,fold1,static,1,horn,L,,,caution,R,normal,12419893365
fold1_room4_mix168,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419893366
fold1_room4_mix169,fold1,static,1,bike_bell,L,,,critical,L,normal,12419893367
fold1_room4_mix170,fold1,walk,1,crossing,R,,,caution,L,normal,12419893368
fold1_room4_mix171,fold1,static,1,siren,L,,,safe,L,normal,12419893369
fold1_room4_mix172,fold1,walk,1,horn,R,,,critical,R,normal,12419893370
fold1_room4_mix173,fold1,static,1,backup_beep,L,,,caution,R,normal,12419893371
fold1_room4_mix174,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419893372
fold1_room4_mix175,fold1,static,1,crossing,L,,,critical,L,normal,12419893373
fold1_room4_mix176,fold1,walk,1,siren,R,,,caution,L,normal,12419893374
fold1_room4_mix177,fold1,static,1,horn,L,,,safe,L,normal,12419893375
fold1_room4_mix178,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419893376
fold1_room4_mix179,fold1,static,1,bike_bell,L,,,caution,R,normal,12419893377
fold1_room4_mix180,fold1,walk,1,crossing,R,,,safe,R,normal,12419893378
fold1_room4_mix181,fold1,static,1,siren,L,,,critical,L,normal,12419893379
fold1_room4_mix182,fold1,walk,1,horn,R,,,caution,L,normal,12419893380
fold1_room4_mix183,fold1,static,1,backup_beep,L,,,safe,L,normal,12419893381
fold1_room4_mix184,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419893382
fold1_room4_mix185,fold1,static,1,crossing,L,,,caution,R,normal,12419893383
fold1_room4_mix186,fold1,walk,1,siren,R,,,safe,R,normal,12419893384
fold1_room4_mix187,fold1,static,1,horn,L,,,critical,L,normal,12419893385
fold1_room4_mix188,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419893386
fold1_room4_mix189,fold1,static,1,bike_bell,L,,,safe,L,normal,12419893387
fold1_room4_mix190,fold1,walk,1,crossing,R,,,critical,R,normal,12419893388
fold1_room4_mix191,fold1,static,1,siren,L,,,caution,R,normal,12419893389
fold1_room4_mix192,fold1,walk,1,horn,R,,,safe,R,normal,12419893390
fold1_room4_mix193,fold1,static,1,backup_beep,L,,,critical,L,normal,12419893391
fold1_room4_mix194,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419893392
fold1_room4_mix195,fold1,static,1,crossing,L,,,safe,L,normal,12419893393
fold1_room4_mix196,fold1,walk,1,siren,R,,,critical,R,normal,12419893394
fold1_room4_mix197,fold1,static,1,horn,L,,,caution,R,normal,12419893395
fold1_room4_mix198,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419893396
fold1_room4_mix199,fold1,static,1,bike_bell,L,,,critical,L,normal,12419893397
fold1_room4_mix200,fold1,walk,1,crossing,R,,,caution,L,normal,12419893398
fold1_room4_mix201,fold1,static,1,siren,L,,,safe,L,normal,12419893399
fold1_room4_mix202,fold1,walk,1,horn,R,,,critical,R,normal,12419893400
fold1_room4_mix203,fold1,static,1,backup_beep,L,,,caution,R,normal,12419893401
fold1_room4_mix204,fold1,walk,1,bike_bell,R,,,safe,R,normal,12419893402
fold1_room4_mix205,fold1,static,1,crossing,L,,,critical,L,normal,12419893403
fold1_room4_mix206,fold1,walk,1,siren,R,,,caution,L,normal,12419893404
fold1_room4_mix207,fold1,static,1,horn,L,,,safe,L,normal,12419893405
fold1_room4_mix208,fold1,walk,1,backup_beep,R,,,critical,R,normal,12419893406
fold1_room4_mix209,fold1,static,1,bike_bell,L,,,caution,R,normal,12419893407
fold1_room4_mix210,fold1,walk,1,crossing,R,,,safe,R,normal,12419893408
fold1_room4_mix211,fold1,static,1,siren,L,,,critical,L,normal,12419893409
fold1_room4_mix212,fold1,walk,1,horn,R,,,caution,L,normal,12419893410
fold1_room4_mix213,fold1,static,1,backup_beep,L,,,safe,L,normal,12419893411
fold1_room4_mix214,fold1,walk,1,bike_bell,R,,,critical,R,normal,12419893412
fold1_room4_mix215,fold1,static,1,crossing,L,,,caution,R,normal,12419893413
fold1_room4_mix216,fold1,walk,1,siren,R,,,safe,R,normal,12419893414
fold1_room4_mix217,fold1,static,1,horn,L,,,critical,L,normal,12419893415
fold1_room4_mix218,fold1,walk,1,backup_beep,R,,,caution,L,normal,12419893416
fold1_room4_mix219,fold1,static,1,bike_bell,L,,,safe,L,normal,12419893417
fold1_room4_mix220,fold1,walk,1,crossing,R,,,critical,R,normal,12419893418
fold1_room4_mix221,fold1,static,1,siren,L,,,caution,R,normal,12419893419
fold1_room4_mix222,fold1,walk,1,horn,R,,,safe,R,normal,12419893420
fold1_room4_mix223,fold1,static,1,backup_beep,L,,,critical,L,normal,12419893421
fold1_room4_mix224,fold1,walk,1,bike_bell,R,,,caution,L,normal,12419893422
fold1_room4_mix225,fold1,static,1,crossing,L,,,safe,L,normal,12419893423
fold1_room4_mix226,fold1,walk,1,siren,R,,,critical,R,normal,12419893424
fold1_room4_mix227,fold1,static,1,horn,L,,,caution,R,normal,12419893425
fold1_room4_mix228,fold1,walk,1,backup_beep,R,,,safe,R,normal,12419893426
fold1_room4_mix229,fold1,static,1,bike_bell,L,,,critical,L,normal,12419893427
fold1_room4_mix230,fold1,walk,1,crossing,R,,,caution,L,normal,12419893428
fold1_room4_mix231,fold1,static,2,siren,L,backup_beep,R,safe,L,normal,12419893429
fold1_room4_mix232,fold1,walk,2,horn,R,bike_bell,L,critical,R,normal,12419893430
fold1_room4_mix233,fold1,static,2,backup_beep,L,crossing,R,caution,R,normal,12419893431
fold1_room4_mix234,fold1,walk,2,bike_bell,R,siren,L,safe,R,normal,12419893432
fold1_room4_mix235,fold1,static,2,crossing,L,horn,R,critical,L,normal,12419893433
fold1_room4_mix236,fold1,walk,2,siren,R,backup_beep,L,caution,L,normal,12419893434
fold1_room4_mix237,fold1,static,2,horn,L,bike_bell,R,safe,L,normal,12419893435
fold1_room4_mix238,fold1,walk,2,backup_beep,R,crossing,L,critical,R,normal,12419893436
fold1_room4_mix239,fold1,static,2,bike_bell,L,siren,R,caution,R,normal,12419893437
fold1_room4_mix240,fold1,walk,2,crossing,R,horn,L,safe,R,normal,12419893438
fold1_room4_mix241,fold1,static,2,siren,L,backup_beep,R,critical,L,normal,12419893439
fold1_room4_mix242,fold1,walk,2,horn,R,bike_bell,L,caution,L,normal,12419893440
fold1_room4_mix243,fold1,static,2,backup_beep,L,crossing,R,safe,L,normal,12419893441
fold1_room4_mix244,fold1,walk,2,bike_bell,R,siren,L,critical,R,normal,12419893442
fold1_room4_mix245,fold1,static,2,crossing,L,horn,R,caution,R,normal,12419893443
fold1_room4_mix246,fold1,walk,2,siren,R,backup_beep,L,safe,R,normal,12419893444
fold1_room4_mix247,fold1,static,2,horn,L,bike_bell,R,critical,L,normal,12419893445
fold1_room4_mix248,fold1,walk,2,backup_beep,R,crossing,L,caution,L,normal,12419893446
fold1_room4_mix249,fold1,static,2,bike_bell,L,siren,R,safe,L,normal,12419893447
fold1_room4_mix250,fold1,walk,2,crossing,R,horn,L,critical,R,normal,12419893448
fold1_room4_mix251,fold1,static,2,siren,L,backup_beep,R,caution,R,normal,12419893449
fold1_room4_mix252,fold1,walk,2,horn,R,bike_bell,L,safe,R,normal,12419893450
fold1_room4_mix253,fold1,static,2,backup_beep,L,crossing,R,critical,L,normal,12419893451
fold1_room4_mix254,fold1,walk,2,bike_bell,R,siren,L,caution,L,normal,12419893452
fold1_room4_mix255,fold1,static,2,crossing,L,horn,R,safe,L,normal,12419893453
fold1_room4_mix256,fold1,walk,2,siren,R,backup_beep,L,critical,R,normal,12419893454
fold1_room4_mix257,fold1,static,2,horn,L,bike_bell,R,caution,R,normal,12419893455
fold1_room4_mix258,fold1,walk,2,backup_beep,R,crossing,L,safe,R,normal,12419893456
fold1_room4_mix259,fold1,static,2,bike_bell,L,siren,R,critical,L,normal,12419893457
fold1_room4_mix260,fold1,walk,2,crossing,R,horn,L,caution,L,normal,12419893458
fold1_room4_mix261,fold1,static,2,siren,L,backup_beep,R,safe,L,normal,12419893459
fold1_room4_mix262,fold1,walk,2,horn,R,bike_bell,L,critical,R,normal,12419893460
fold1_room4_mix263,fold1,static,2,backup_beep,L,crossing,R,caution,R,normal,12419893461
fold1_room4_mix264,fold1,walk,2,bike_bell,R,siren,L,safe,R,normal,12419893462
fold1_room4_mix265,fold1,static,2,crossing,L,horn,R,critical,L,normal,12419893463
fold1_room4_mix266,fold1,walk,2,siren,R,backup_beep,L,caution,L,normal,12419893464
fold1_room4_mix267,fold1,static,2,horn,L,bike_bell,R,safe,L,normal,12419893465
fold1_room4_mix268,fold1,walk,2,backup_beep,R,crossing,L,critical,R,normal,12419893466
fold1_room4_mix269,fold1,static,2,bike_bell,L,siren,R,caution,R,normal,12419893467
fold1_room4_mix270,fold1,walk,2,crossing,R,horn,L,safe,R,normal,12419893468
